CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
27529,10,162,1-10-2022-162-03,3,1,271,464,182,1385,160,91,102,999,4,2.0,2,1,9,0,61,184.7452622,4,7
27529,10,162,1-10-2022-162-03,3,2,283,488,191,1462,160,94,112,156,4,1.5,2,1,0,1,61,184.7452622,4,7
27530,16,95,1-16-2022-095-09,9,1,260,433,174,1100,149,91,83,142,4,1.8,2,1,0,0,62,2845.612815,5,7
27531,16,96,1-16-2022-096-06,6,1,257,465,186,1445,154,104,105,140,6,3.8,2,1,0,0,99,1545.544586,5,7
27531,16,96,1-16-2022-096-06,6,2,281,486,187,1475,162,97,108,146,4,2.4,2,1,0,0,61,1545.544586,5,7
27532,23,39,1-23-2022-039-03,3,1,363,581,203,2810,173,97,121,999,8,6.7,9,3,9,0,99,840.3855515,5,7
27532,23,39,1-23-2022-039-03,3,2,273,465,184,1485,158,95,98,144,4,1.5,2,1,0,0,58,840.3855515,5,7
27533,13,111,1-13-2022-111-04,4,1,284,469,181,1575,158,79,106,150,4,2.0,2,2,0,0,55,7696.679593,7,7
27535,52,146,1-52-2022-146-03,3,1,260,415,170,1114,148,84,71,154,4,1.6,2,1,0,0,60,24.89491416,12,7
27535,52,146,1-52-2022-146-03,3,2,343,547,202,2147,170,88,116,999,8,5.0,9,3,9,0,99,24.89491416,12,7
27536,52,147,1-52-2022-147-06,6,1,400,619,202,2241,167,101,118,999,8,5.3,9,3,9,0,60,56.68441068,12,7
27536,52,147,1-52-2022-147-06,6,2,330,565,201,2640,173,100,135,174,8,5.3,2,3,0,0,51,56.68441068,12,7
27538,28,85,1-28-2022-085-09,9,1,308,514,200,2046,166,95,111,160,6,3.6,2,1,0,0,56,275.8968812,3,7
27539,27,77,1-27-2022-077-04,4,1,297,503,201,2390,168,98,109,160,98,98.0,3,4,0,0,49,437.6388871,3,7
27541,66,89,1-66-2022-089-04,4,2,303,505,200,2022,170,86,117,170,4,2.3,2,3,0,0,50,147.6371277,6,7
27544,18,87,1-18-2022-087-01,1,2,286,479,184,1782,158,96,97,999,4,2.4,9,4,9,0,58,75.11333367,6,7
27544,18,87,1-18-2022-087-01,1,1,269,461,185,1812,151,82,111,160,6,4.0,2,3,0,0,54,75.11333367,6,7
27545,18,88,1-18-2022-088-04,4,1,307,519,200,2132,171,102,111,164,6,3.6,2,4,0,0,58,2113.131706,6,7
27545,18,88,1-18-2022-088-04,4,2,307,519,200,2132,171,102,111,999,6,3.6,9,9,9,0,58,2113.131706,6,7
27547,33,32,1-33-2022-032-09,9,1,397,613,203,2921,174,95,119,172,8,6.0,2,3,0,1,58,386.2085904,12,7
27547,33,32,1-33-2022-032-09,9,2,262,452,182,1604,156,89,100,172,4,2.4,2,4,0,0,57,386.2085904,12,7
27548,15,56,1-15-2022-056-04,4,1,290,468,188,1822,164,83,95,999,98,98.0,3,4,0,0,99,1265.894353,1,7
27549,21,56,1-21-2022-056-09,9,1,262,452,182,1604,156,89,100,150,4,2.4,2,1,0,0,57,3269.776999,11,7
27549,21,56,1-21-2022-056-09,9,2,295,505,200,2287,167,96,116,180,8,4.8,2,2,0,1,52,3269.776999,11,7
27550,26,96,1-26-2022-096-03,3,1,282,468,193,1852,166,92,94,999,6,3.5,9,1,9,0,58,460.259669,10,7
27550,26,96,1-26-2022-096-03,3,2,262,440,180,1509,156,91,87,144,4,2.4,2,4,0,0,59,460.259669,10,7
27552,22,32,1-22-2022-032-02,2,1,282,499,203,1932,168,102,114,172,6,3.5,2,4,0,0,57,58.81245024,12,7
27556,20,196,1-20-2022-196-03,3,3,266,455,182,1524,156,87,102,999,4,2.5,2,1,9,0,57,108.8614435,11,7
27556,20,196,1-20-2022-196-03,3,4,398,613,206,2217,173,95,121,999,8,5.3,2,3,9,0,58,108.8614435,11,7
27556,20,196,1-20-2022-196-03,3,1,286,486,195,1715,169,103,97,164,6,3.6,2,1,0,0,59,108.8614435,11,7
27556,20,196,1-20-2022-196-03,3,2,275,484,199,2064,173,100,110,162,6,3.7,2,4,0,0,56,108.8614435,11,7
27558,30,94,1-30-2022-094-06,6,2,263,435,180,1476,155,88,86,160,4,2.0,2,1,0,1,59,1272.269633,10,7
27558,30,94,1-30-2022-094-06,6,1,274,487,185,1602,158,99,114,160,4,2.5,2,1,0,1,60,1272.269633,10,7
27559,30,95,1-30-2022-095-03,3,1,272,467,182,1236,160,90,106,150,4,2.0,2,1,0,0,61,510.2309424,10,7
27559,30,95,1-30-2022-095-03,3,2,322,536,186,2014,156,93,123,999,4,2.3,2,3,9,0,57,510.2309424,10,7
27561,29,33,1-29-2022-033-03,3,1,255,431,167,975,144,80,97,155,3,1.2,2,1,0,0,58,896.5654085,2,7
27561,29,33,1-29-2022-033-03,3,2,308,514,200,2050,166,96,111,999,6,3.6,9,9,9,0,56,896.5654085,2,7
27565,66,91,1-66-2022-091-04,4,1,286,486,195,1910,169,103,97,160,6,3.6,2,4,0,0,59,147.6371277,6,7
27567,26,98,1-26-2022-098-03,3,1,282,499,203,1932,168,102,114,999,6,3.5,9,9,9,0,57,460.259669,10,7
27567,26,98,1-26-2022-098-03,3,2,286,480,190,1936,163,90,104,177,5,2.4,2,4,0,1,53,460.259669,10,7
27567,26,98,1-26-2022-098-03,3,3,310,514,169,1365,146,82,122,999,4,2.4,9,9,9,0,58,460.259669,10,7
27567,26,98,1-26-2022-098-03,3,4,266,456,185,1615,157,90,100,999,4,2.5,9,4,9,0,58,460.259669,10,7
27570,20,198,1-20-2022-198-03,3,1,282,473,181,1645,156,88,103,148,4,2.0,2,4,0,0,56,108.8614435,11,7
27570,20,198,1-20-2022-198-03,3,2,262,477,177,1330,153,98,118,999,6,3.0,2,1,9,0,62,108.8614435,11,7
27571,48,34,1-48-2022-034-07,7,2,274,481,182,1389,157,98,109,150,4,2.4,2,1,0,0,61,1257.611966,12,7
27571,48,34,1-48-2022-034-07,7,1,280,482,183,1475,160,94,108,154,4,2.4,2,1,0,0,61,1257.611966,12,7
27572,77,87,1-77-2022-087-06,6,1,275,482,184,1614,158,101,108,160,4,2.5,2,4,0,0,57,1180.591184,9,7
27573,77,88,1-77-2022-088-06,6,1,257,424,181,1447,154,88,81,140,4,2.4,2,3,0,0,60,1180.591184,9,7
27575,59,78,1-59-2022-078-06,6,1,278,487,183,1416,159,97,112,999,4,2.5,2,1,0,0,60,321.0916227,6,7
27575,59,78,1-59-2022-078-06,6,2,337,545,200,2478,171,95,113,999,8,5.4,2,3,9,0,57,321.0916227,6,7
27576,59,79,1-59-2022-079-03,3,5,308,514,200,2115,166,95,111,999,6,3.6,9,1,9,0,56,141.0184615,6,7
27576,59,79,1-59-2022-079-03,3,1,300,518,198,2046,172,95,123,164,6,3.5,2,1,0,0,55,141.0184615,6,7
27576,59,79,1-59-2022-079-03,3,2,356,574,201,2202,174,102,116,178,8,5.7,2,2,0,0,57,141.0184615,6,7
27576,59,79,1-59-2022-079-03,3,3,365,571,202,1980,167,101,105,168,6,4.3,2,2,0,0,60,141.0184615,6,7
27576,59,79,1-59-2022-079-03,3,4,281,486,187,1475,162,97,108,999,4,2.4,2,1,0,0,61,141.0184615,6,7
27578,54,82,1-54-2022-082-07,7,1,278,484,186,1621,159,97,110,160,6,3.5,2,1,0,0,62,161.6619254,9,7
27579,54,83,1-54-2022-083-04,4,1,320,528,200,2158,170,92,116,999,6,4.2,9,2,9,0,57,339.9867161,9,7
27579,54,83,1-54-2022-083-04,4,2,286,486,195,1715,169,103,97,160,4,2.0,2,1,0,0,59,339.9867161,9,7
27584,12,60,1-12-2022-060-03,3,1,270,455,178,1305,157,87,99,156,4,1.8,2,1,0,0,62,460.033168,9,7
27584,12,60,1-12-2022-060-03,3,2,252,410,176,1370,152,85,75,160,3,1.0,2,1,0,0,59,460.033168,9,7
27585,17,105,1-17-2022-105-07,7,1,368,581,200,2223,170,98,116,186,8,5.0,2,2,0,0,56,456.1128798,4,7
27587,17,107,1-17-2022-107-06,6,1,368,581,200,2574,170,98,116,178,8,5.0,2,3,0,1,56,125.4715788,4,7
27587,17,107,1-17-2022-107-06,6,2,269,467,181,1497,155,100,99,160,4,2.4,2,1,0,0,61,125.4715788,4,7
27588,19,151,1-19-2022-151-08,8,1,357,570,203,2333,173,102,111,180,8,5.7,2,3,0,0,58,90.98801942,9,7
27590,11,71,1-11-2022-071-06,6,1,249,440,172,1215,146,85,106,140,4,1.6,2,1,0,1,59,1470.364424,8,7
27590,11,71,1-11-2022-071-06,6,2,293,527,190,1818,160,109,126,154,8,4.6,2,1,0,0,61,1470.364424,8,7
27592,11,73,1-11-2022-073-03,3,1,309,518,202,1964,174,96,113,999,6,3.6,1,1,9,0,55,636.6726516,8,7
27592,11,73,1-11-2022-073-03,3,2,290,504,196,1939,167,100,116,150,6,3.5,2,1,0,0,54,636.6726516,8,7
27666,52,152,1-52-2022-152-09,9,1,312,517,190,2065,157,91,115,160,8,4.8,2,2,0,0,50,584.6495506,12,7
27666,52,152,1-52-2022-152-09,9,2,272,480,181,1450,156,96,104,152,4,2.4,2,1,0,0,99,584.6495506,12,7
27669,14,85,1-14-2022-085-02,2,1,298,504,198,2042,172,90,116,999,6,3.6,2,4,9,0,56,154.7892079,8,7
27669,14,85,1-14-2022-085-02,2,2,290,498,198,1880,170,95,113,170,6,3.8,2,1,0,0,57,154.7892079,8,7
27669,14,85,1-14-2022-085-02,2,3,367,592,202,2327,174,101,124,999,8,5.7,2,3,9,0,57,154.7892079,8,7
27672,25,102,1-25-2022-102-04,4,1,369,584,203,2134,173,96,118,160,8,5.0,2,3,0,0,58,428.4111759,2,7
27680,32,64,1-32-2022-064-02,2,1,285,480,182,1744,157,86,110,165,4,2.0,2,4,0,0,55,186.6740393,7,7
27680,32,64,1-32-2022-064-02,2,2,379,595,202,3005,174,100,116,999,8,6.4,2,3,9,0,99,186.6740393,7,7
27683,27,81,1-27-2022-081-03,3,1,389,598,203,2431,174,100,108,190,8,5.3,2,3,0,0,59,40.99115036,3,7
27683,27,81,1-27-2022-081-03,3,2,285,488,185,2185,158,86,118,162,6,4.0,2,3,0,0,51,40.99115036,3,7
27593,76,84,1-76-2022-084-03,3,1,266,459,185,1580,161,91,101,999,4,1.5,2,4,0,0,58,39.62349875,3,7
27594,24,115,1-24-2022-115-06,6,4,286,492,192,1998,164,95,112,999,6,3.6,9,9,9,0,57,840.8741721,1,7
27594,24,115,1-24-2022-115-06,6,1,272,474,185,1844,155,98,104,999,6,3.3,9,4,9,0,57,840.8741721,1,7
27594,24,115,1-24-2022-115-06,6,2,264,429,178,1295,156,88,77,140,4,1.6,2,1,0,0,61,840.8741721,1,7
27594,24,115,1-24-2022-115-06,6,3,284,469,181,1625,158,79,106,172,4,2.0,2,4,0,0,55,840.8741721,1,7
27595,24,116,1-24-2022-116-04,4,1,399,614,203,2266,173,96,118,999,6,3.5,9,9,9,0,58,1423.585001,1,7
27596,52,148,1-52-2022-148-03,3,1,265,422,182,1834,153,75,82,154,6,3.7,2,3,0,1,55,62.24779613,12,7
27596,52,148,1-52-2022-148-03,3,2,270,463,188,1252,156,89,104,158,4,2.0,2,1,0,0,61,62.24779613,12,7
27596,52,148,1-52-2022-148-03,3,3,257,414,180,1287,158,83,73,999,4,1.6,2,1,9,0,61,62.24779613,12,7
27598,52,150,1-52-2022-150-04,4,2,270,464,176,1315,152,94,100,150,4,1.8,2,1,0,0,61,254.2362658,12,7
27598,52,150,1-52-2022-150-04,4,1,284,476,176,1392,148,85,108,156,6,3.0,2,3,0,1,60,254.2362658,12,7
27599,52,151,1-52-2022-151-03,3,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,62.24779613,12,7
27599,52,151,1-52-2022-151-03,3,2,271,459,188,1571,158,96,92,164,3,1.5,2,4,0,0,58,62.24779613,12,7
27601,25,98,1-25-2022-098-03,3,1,265,437,183,1547,160,92,80,154,4,2.0,2,4,0,0,57,183.8256214,2,7
27602,23,40,1-23-2022-040-06,6,1,264,440,182,1505,158,88,88,999,4,2.4,2,1,0,0,59,2111.436577,5,7
27602,23,40,1-23-2022-040-06,6,2,262,444,181,1540,155,86,95,999,4,2.3,9,1,9,0,59,2111.436577,5,7
27604,14,83,1-14-2022-083-02,2,1,256,425,178,1476,154,93,76,999,4,1.4,2,1,9,0,60,196.2995405,8,7
27604,14,83,1-14-2022-083-02,2,2,272,460,180,1440,155,89,99,999,5,2.4,9,1,9,0,59,196.2995405,8,7
27605,16,97,1-16-2022-097-03,3,1,285,487,185,1558,159,94,110,999,4,2.0,2,4,9,0,59,471.6769347,5,7
27605,16,97,1-16-2022-097-03,3,2,272,467,182,1236,160,90,106,150,4,2.0,2,1,0,0,61,471.6769347,5,7
27607,28,86,1-28-2022-086-03,3,1,285,487,185,1575,159,94,110,156,4,2.5,2,1,0,0,59,68.25559441,3,7
27608,28,87,1-28-2022-087-04,4,1,277,479,190,2330,165,94,108,152,4,2.5,2,4,0,0,57,262.6461472,3,7
27610,10,165,1-10-2022-165-05,5,1,257,414,180,1231,158,83,73,152,4,1.6,2,1,0,0,61,60.44956723,4,7
27610,10,165,1-10-2022-165-05,5,2,268,466,187,1756,161,99,99,999,6,3.5,2,1,0,0,59,60.44956723,4,7
27613,18,89,1-18-2022-089-07,7,1,285,487,179,1655,153,99,103,138,6,3.6,2,1,0,0,59,684.9548635,6,7
27613,18,89,1-18-2022-089-07,7,2,270,463,176,1300,153,91,102,150,4,1.8,2,1,0,0,60,684.9548635,6,7
27615,32,63,1-32-2022-063-06,6,2,316,529,190,2180,164,91,122,999,6,3.0,9,9,9,0,53,8652.05387,7,7
27615,32,63,1-32-2022-063-06,6,1,285,487,185,1558,159,94,110,142,4,2.5,2,1,0,1,59,8652.05387,7,7
27616,13,112,1-13-2022-112-03,3,1,295,518,204,2408,173,103,120,170,8,5.3,2,2,0,0,52,1535.254059,7,7
27618,11,74,1-11-2022-074-04,4,1,260,417,180,1311,156,85,72,148,4,2.0,2,1,0,0,56,2057.790688,8,7
27619,66,92,1-66-2022-092-03,3,1,349,551,188,2124,163,74,128,160,6,3.6,2,3,0,0,54,127.8599504,6,7
27621,73,101,1-73-2022-101-09,9,1,398,611,200,2586,170,98,116,180,8,5.0,2,3,0,1,99,232.3479585,3,7
27622,73,102,1-73-2022-102-08,8,1,326,541,191,1995,167,95,122,160,6,3.4,1,3,0,1,57,41.38892718,3,7
27624,33,33,1-33-2022-033-05,5,1,305,504,191,1785,162,89,110,170,6,3.6,2,2,0,1,56,30.51190713,12,7
27627,20,199,1-20-2022-199-02,2,1,295,513,201,2388,172,100,120,999,8,5.3,2,2,9,0,52,31.9626892,11,7
27627,20,199,1-20-2022-199-02,2,2,279,482,193,2155,160,91,112,999,6,4.0,2,3,9,0,54,31.9626892,11,7
27627,20,199,1-20-2022-199-02,2,3,261,435,177,1320,154,92,83,999,4,1.8,2,1,9,0,60,31.9626892,11,7
27627,20,199,1-20-2022-199-02,2,4,283,488,191,1524,160,94,112,999,4,2.0,9,1,9,0,61,31.9626892,11,7
27628,20,200,1-20-2022-200-03,3,1,273,455,190,1313,157,93,89,999,4,2.0,2,1,9,0,61,328.5158969,11,7
27630,27,80,1-27-2022-080-04,4,1,291,492,187,1860,163,92,109,154,6,3.0,2,4,0,0,55,118.8509824,3,7
27631,21,57,1-21-2022-057-02,2,1,278,480,189,1728,164,95,108,150,4,2.4,2,1,0,1,56,220.8298646,11,7
28021,59,96,1-59-2022-096-06,6,1,308,514,200,2115,166,95,111,150,6,3.6,2,1,0,0,56,220.7343516,6,7
28021,59,96,1-59-2022-096-06,6,2,398,614,203,2236,172,96,120,999,6,3.5,2,3,9,0,58,220.7343516,6,7
28024,12,69,1-12-2022-069-04,4,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,1255.888115,9,7
28024,12,69,1-12-2022-069-04,4,2,295,502,192,1785,161,95,112,170,6,3.6,2,2,0,0,56,1255.888115,9,7
28035,29,43,1-29-2022-043-03,3,1,265,438,184,1547,158,90,102,160,4,2.0,2,4,0,1,99,1663.36999,2,7
28035,29,43,1-29-2022-043-03,3,2,269,443,182,1550,154,92,82,999,4,2.0,2,4,9,0,60,1663.36999,2,7
28038,73,119,1-73-2022-119-06,6,1,264,441,181,1517,151,89,90,170,4,2.4,2,3,0,0,56,96.44620093,3,7
28041,15,79,1-15-2022-079-07,7,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,540.8744347,1,7
28041,15,79,1-15-2022-079-07,7,2,285,480,182,1718,157,86,110,164,6,3.0,2,4,0,0,57,540.8744347,1,7
28055,10,178,1-10-2022-178-09,9,1,295,505,200,2190,167,96,116,170,8,5.3,2,2,0,1,52,2250.328346,4,7
28058,10,181,1-10-2022-181-06,6,1,270,464,178,1290,152,97,98,999,4,1.8,2,1,9,0,61,974.525228,4,7
28058,10,181,1-10-2022-181-06,6,2,263,445,181,1479,151,92,90,999,4,2.4,2,4,0,0,56,974.525228,4,7
28061,77,101,1-77-2022-101-06,6,2,292,480,193,2130,166,88,101,170,6,3.5,2,4,0,0,52,3380.364729,9,7
28064,25,118,1-25-2022-118-03,3,1,289,492,187,2100,156,94,108,170,6,4.0,2,3,0,0,52,354.7308312,2,7
28064,25,118,1-25-2022-118-03,3,2,277,458,185,2068,158,91,999,143,98,98.0,3,4,0,1,50,354.7308312,2,7
28064,25,118,1-25-2022-118-03,3,3,277,463,189,1928,160,91,93,999,6,3.2,2,4,9,0,58,354.7308312,2,7
28067,24,127,1-24-2022-127-03,3,1,273,483,183,1490,156,101,110,160,4,2.5,2,1,0,0,60,344.1707686,1,7
28067,24,127,1-24-2022-127-03,3,2,281,486,186,1614,159,97,109,160,4,2.4,2,1,0,0,61,344.1707686,1,7
28075,73,121,1-73-2022-121-01,1,1,367,592,208,2327,174,101,124,999,8,5.7,2,3,9,0,57,52.18803652,3,7
28075,73,121,1-73-2022-121-01,1,2,270,467,180,1250,156,98,99,999,4,1.4,2,1,9,0,61,52.18803652,3,7
27632,22,33,1-22-2022-033-09,9,1,243,433,166,1057,142,87,103,154,4,1.6,1,1,0,1,63,942.1360789,12,7
27632,22,33,1-22-2022-033-09,9,2,304,501,188,1750,160,88,109,168,6,2.7,9,9,9,0,51,942.1360789,12,7
27633,29,34,1-29-2022-034-03,3,1,278,487,183,1453,159,97,112,168,4,2.5,2,1,0,0,60,1353.2875,2,7
27635,15,59,1-15-2022-059-03,3,1,286,471,189,1883,163,87,99,999,4,2.0,2,4,9,0,50,63.41067678,1,7
27638,30,96,1-30-2022-096-03,3,1,330,570,204,2511,173,103,137,190,8,5.3,2,2,0,1,51,414.6080511,10,7
27638,30,96,1-30-2022-096-03,3,2,289,486,179,1747,999,999,999,999,6,3.6,1,2,9,0,99,414.6080511,10,7
27641,31,78,1-31-2022-078-07,7,1,274,480,182,1621,155,97,109,140,4,2.5,2,4,0,0,53,208.9861084,6,7
27642,31,79,1-31-2022-079-10,10,1,293,526,189,1804,159,110,123,145,8,4.6,2,1,0,0,61,317.610847,6,7
27645,48,35,1-48-2022-035-03,3,1,269,472,181,1350,154,91,112,146,4,1.4,2,1,0,0,59,151.4237361,12,7
27647,77,89,1-77-2022-089-04,4,2,313,521,196,2480,168,96,113,170,6,3.0,2,4,0,0,99,994.9607461,9,7
27647,77,89,1-77-2022-089-04,4,1,302,513,201,2261,171,100,112,999,6,3.6,2,4,9,0,55,994.9607461,9,7
27648,77,90,1-77-2022-090-03,3,1,266,431,182,1470,155,79,87,140,6,3.5,2,2,0,0,53,264.9638577,9,7
27648,77,90,1-77-2022-090-03,3,2,279,482,193,2111,160,91,112,999,6,4.0,9,3,9,0,54,264.9638577,9,7
27648,77,90,1-77-2022-090-03,3,3,287,498,185,1654,161,98,113,150,6,3.5,2,1,0,0,60,264.9638577,9,7
27650,54,85,1-54-2022-085-07,7,1,286,479,184,1713,158,96,97,165,4,2.4,2,1,0,0,58,640.9258431,9,7
27650,54,85,1-54-2022-085-07,7,2,365,573,203,2394,174,100,108,170,8,5.3,2,3,0,1,58,640.9258431,9,7
27651,59,81,1-59-2022-081-07,7,1,280,482,183,1475,160,94,108,164,4,2.4,2,1,0,0,61,601.0252605,6,7
27653,59,83,1-59-2022-083-06,6,2,365,571,202,2262,167,101,105,999,8,5.3,2,2,9,0,60,198.4335675,6,7
27653,59,83,1-59-2022-083-06,6,1,253,404,174,1230,151,89,62,152,4,1.8,2,1,0,0,62,198.4335675,6,7
27655,17,109,1-17-2022-109-09,9,1,303,510,193,2279,163,99,114,175,6,3.7,2,2,0,0,54,456.1657242,4,7
27655,17,109,1-17-2022-109-09,9,2,270,462,186,1862,157,100,93,999,6,3.2,9,3,9,0,57,456.1657242,4,7
27656,17,110,1-17-2022-110-07,7,1,270,462,186,1788,157,100,93,167,4,2.4,2,4,0,0,57,873.3801641,4,7
27657,12,61,1-12-2022-061-03,3,1,270,464,178,1265,152,97,98,160,4,1.8,2,1,0,0,61,282.0476298,9,7
27658,12,62,1-12-2022-062-09,9,2,289,489,183,1735,158,100,100,999,4,2.4,2,1,9,0,56,1556.964594,9,7
27658,12,62,1-12-2022-062-09,9,1,273,460,170,1865,148,82,105,160,6,3.0,2,2,0,1,55,1556.964594,9,7
27664,11,76,1-11-2022-076-04,4,1,256,426,178,1382,154,94,76,999,4,1.4,2,1,9,0,60,2207.982579,8,7
27664,11,76,1-11-2022-076-04,4,2,283,488,191,1433,160,94,112,999,4,1.5,2,1,9,0,61,2207.982579,8,7
27665,11,77,1-11-2022-077-06,6,2,278,481,182,1580,156,96,107,158,6,3.5,2,1,0,0,59,1577.681856,8,7
27665,11,77,1-11-2022-077-06,6,1,257,412,170,1159,149,82,73,142,4,1.6,2,1,0,0,62,1577.681856,8,7
27667,52,153,1-52-2022-153-05,5,1,273,480,183,1569,155,98,110,166,6,3.3,2,1,0,0,61,14.69024848,12,7
27667,52,153,1-52-2022-153-05,5,2,262,453,182,1583,156,92,100,156,4,2.4,2,4,0,0,58,14.69024848,12,7
27668,14,84,1-14-2022-084-07,7,1,304,508,193,2262,163,86,118,999,6,3.6,9,1,9,0,56,8648.617979,8,7
27668,14,84,1-14-2022-084-07,7,2,278,489,185,1615,158,98,112,160,4,2.4,2,1,0,0,62,8648.617979,8,7
27686,23,41,1-23-2022-041-02,2,1,271,459,188,1571,158,96,92,152,3,1.5,2,4,0,0,58,141.4730391,5,7
27689,31,81,1-31-2022-081-03,3,1,283,492,185,1400,159,97,113,160,4,1.5,2,1,0,0,59,258.8659538,6,7
27706,21,58,1-21-2022-058-09,9,1,285,480,179,1507,154,102,94,150,4,2.4,2,1,0,0,62,11061.50161,11,7
27706,21,58,1-21-2022-058-09,9,2,268,464,180,1386,155,100,97,999,4,2.5,9,1,9,0,99,11061.50161,11,7
27712,26,100,1-26-2022-100-02,2,1,308,507,184,1692,161,87,113,999,99,2.5,2,3,9,0,58,91.99128563,10,7
27720,48,37,1-48-2022-037-03,3,1,278,484,185,1700,160,100,107,150,6,3.5,2,4,0,0,61,182.5278981,12,7
27720,48,37,1-48-2022-037-03,3,2,328,528,190,2277,158,90,110,156,6,4.2,2,3,0,0,54,182.5278981,12,7
27723,54,86,1-54-2022-086-01,1,1,269,457,179,1296,152,94,95,999,4,2.0,2,1,0,0,62,179.7587124,9,7
27723,54,86,1-54-2022-086-01,1,2,278,487,183,1420,159,97,112,999,4,2.5,2,1,0,0,60,179.7587124,9,7
27726,59,85,1-59-2022-085-06,6,1,274,487,185,1602,158,99,114,150,4,2.5,2,1,0,0,60,231.9895301,6,7
27729,12,64,1-12-2022-064-07,7,1,269,454,184,1611,157,93,92,160,4,1.5,2,1,0,0,58,1624.223227,9,7
27732,17,114,1-17-2022-114-04,4,1,287,504,200,2146,170,98,119,999,6,3.5,2,3,9,0,54,219.076489,4,7
27735,11,80,1-11-2022-080-03,3,1,272,480,179,1370,155,100,110,142,4,2.3,2,1,0,0,63,1037.348543,8,7
27735,11,80,1-11-2022-080-03,3,2,303,505,200,2144,170,86,117,162,6,3.0,2,3,0,0,50,1037.348543,8,7
27743,16,101,1-16-2022-101-02,2,1,404,600,205,2225,180,95,101,999,6,3.6,2,1,9,0,99,59.4969547,5,7
27743,16,101,1-16-2022-101-02,2,2,305,504,191,1785,162,89,110,152,6,3.6,2,2,0,0,56,59.4969547,5,7
27749,14,87,1-14-2022-087-04,4,1,334,564,203,2628,172,97,133,180,6,3.5,2,3,0,0,50,4792.131098,8,7
27752,32,65,1-32-2022-065-09,9,1,285,475,177,1643,150,82,110,999,6,3.7,9,2,9,0,55,11061.50161,7,7
27752,32,65,1-32-2022-065-09,9,2,308,514,200,2050,166,96,111,175,6,3.6,2,1,0,1,56,11061.50161,7,7
27755,73,109,1-73-2022-109-01,1,1,398,614,203,2236,172,96,120,999,8,5.0,2,3,0,0,58,38.36426418,3,7
27763,26,101,1-26-2022-101-05,5,1,265,453,183,1340,154,89,99,166,4,2.0,2,1,0,0,60,120.1370537,10,7
27670,25,100,1-25-2022-100-01,1,1,338,551,202,1876,167,95,118,999,6,4.3,2,2,0,0,60,38.94282308,2,7
27671,25,101,1-25-2022-101-09,9,1,273,483,183,1490,156,101,110,148,4,2.5,2,1,0,0,60,678.2742561,2,7
27671,25,101,1-25-2022-101-09,9,2,326,541,191,2060,167,95,122,999,8,4.7,2,3,0,0,57,678.2742561,2,7
27673,10,166,1-10-2022-166-03,3,2,252,410,176,1370,152,85,75,156,3,1.0,2,1,0,0,59,506.6239891,4,7
27673,10,166,1-10-2022-166-03,3,1,340,573,206,2496,999,999,999,999,8,5.3,2,3,9,0,99,506.6239891,4,7
27674,10,167,1-10-2022-167-03,3,2,270,452,188,1323,156,91,91,146,4,1.5,2,1,0,0,62,506.6239893,4,7
27675,66,94,1-66-2022-094-03,3,1,267,448,186,1631,161,91,90,140,4,2.4,2,1,0,0,59,127.8599504,6,7
27676,16,99,1-16-2022-099-02,2,1,283,488,191,1433,160,94,112,151,4,1.5,2,1,0,0,61,109.4509833,5,7
27677,16,100,1-16-2022-100-02,2,1,299,505,197,2130,169,98,108,999,4,2.0,2,4,9,0,50,68.52115934,5,7
27678,28,88,1-28-2022-088-10,10,1,272,484,176,1384,150,101,112,144,6,3.1,2,1,0,1,64,1755.704536,3,7
27679,28,89,1-28-2022-089-07,7,1,286,471,185,1823,158,90,95,158,4,2.4,2,4,0,0,56,379.4870517,3,7
27681,13,114,1-13-2022-114-03,3,1,285,495,193,2065,166,99,111,160,4,2.5,2,1,0,0,54,1045.341716,7,7
27682,13,115,1-13-2022-115-06,6,1,238,365,160,1050,141,75,52,136,4,1.2,2,1,0,0,63,2414.165688,7,7
27682,13,115,1-13-2022-115-06,6,2,264,440,182,1582,158,88,88,999,4,2.0,9,9,9,0,59,2414.165688,7,7
27684,27,82,1-27-2022-082-06,6,1,262,456,182,1586,158,92,102,152,4,2.4,2,4,0,0,58,93.33469424,3,7
27685,19,154,1-19-2022-154-06,6,1,291,492,187,1795,163,92,109,160,4,2.0,2,4,0,0,55,109.7689219,9,7
27685,19,154,1-19-2022-154-06,6,2,305,515,202,1790,999,100,110,999,6,4.2,9,2,9,0,57,109.7689219,9,7
27687,19,153,1-19-2022-153-06,6,2,279,494,184,1486,159,99,114,999,4,2.5,9,1,9,0,59,109.7689219,9,7
27687,19,153,1-19-2022-153-06,6,3,278,485,182,1577,159,99,109,160,4,2.5,2,1,0,0,60,109.7689219,9,7
