CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
12008,52,75,1-52-2018-075-04,4,2,11,1,1,4,1,1,3,2,1,1,4,4,1,2,3,0,0,1,1,109.625930430459,12,3
12009,52,76,1-52-2018-076-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,109.625930430459,12,3
11765,26,127,1-26-2018-127-07,7,2,11,1,1,6,1,2,3,2,1,1,4,99,9,1,1,0,0,1,1,4905.24405549687,10,3
12004,32,149,1-32-2018-149-02,2,2,11,1,1,9,5,1,3,2,1,1,4,4,1,4,3,0,0,1,1,79.299730651191,7,3
11980,24,95,1-24-2018-095-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,234.047949085758,1,3
11905,20,113,1-20-2018-113-01,1,2,11,1,1,6,1,1,3,2,1,1,4,4,1,3,7,0,0,1,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,2,13,1,1,5,1,1,3,2,1,1,4,4,1,3,7,0,0,1,3,81.2478232206367,11,3
12005,32,150,1-32-2018-150-09,9,1,11,2,1,6,1,1,3,2,1,1,4,99,1,1,0,0,0,1,1,8165.14025615791,7,3
12005,32,150,1-32-2018-150-09,9,1,13,2,1,3,1,1,3,2,1,1,4,4,1,1,0,0,0,1,3,8165.14025615791,7,3
12005,32,150,1-32-2018-150-09,9,1,23,5,1,1,1,1,3,1,1,1,4,4,1,1,0,0,0,2,3,8165.14025615791,7,3
12035,22,72,1-22-2018-072-09,9,2,11,2,1,3,1,1,3,2,1,1,4,99,1,4,5,0,0,1,1,467.328268364434,12,3
11741,32,135,1-32-2018-135-06,6,2,11,2,1,3,1,1,3,2,1,1,4,4,1,1,5,0,0,1,1,1263.35397987386,7,3
11699,18,58,1-18-2018-058-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,110.810956341132,6,3
11699,18,58,1-18-2018-058-03,3,1,13,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,110.810956341132,6,3
11954,29,82,1-29-2018-082-03,3,2,11,1,1,4,1,1,3,2,1,1,4,4,1,0,1,0,0,1,1,82.8295116213812,2,3
11937,32,145,1-32-2018-145-01,1,1,11,1,1,9,9,1,3,2,1,1,4,4,9,3,5,0,0,1,1,199.049503412155,7,3
11328,73,16,1-73-2018-016-05,5,1,23,5,1,1,6,2,3,2,1,1,4,14,1,1,0,0,0,2,3,130.293631352311,3,3
11944,19,101,1-19-2018-101-06,6,1,11,1,1,6,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,233.506728013836,9,3
11917,11,46,1-11-2018-046-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,8896.36773811856,8,3
11929,59,77,1-59-2018-077-03,3,1,11,1,1,2,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,175.317647355966,6,3
11979,24,94,1-24-2018-094-09,9,1,11,1,1,9,1,1,3,2,1,1,4,99,9,2,5,9,0,1,1,795.848320743205,1,3
11874,25,70,1-25-2018-070-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,490.235064827761,2,3
11874,25,70,1-25-2018-070-03,3,1,13,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,490.235064827761,2,3
11925,23,125,1-23-2018-125-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,342.8034443818,5,3
11941,16,133,1-16-2018-133-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1826.68687144968,5,3
11941,16,133,1-16-2018-133-04,4,2,11,1,1,5,1,1,3,9,1,1,4,4,1,9,3,0,0,1,1,1826.68687144968,5,3
11970,22,70,1-22-2018-070-06,6,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,79.6667672883628,12,3
11557,25,62,1-25-2018-062-01,1,1,11,1,1,2,1,1,3,2,1,1,4,0,0,3,2,0,0,1,1,84.8004819669915,2,3
11917,11,46,1-11-2018-046-04,4,2,11,1,1,2,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,8896.36773811856,8,3
11944,19,101,1-19-2018-101-06,6,2,11,2,1,4,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,233.506728013836,9,3
11930,76,15,1-76-2018-015-03,3,1,11,1,1,5,1,1,3,2,2,1,4,4,1,2,1,0,0,1,1,528.93556076956,3,3
11982,29,83,1-29-2018-083-10,10,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,1501.84402517239,2,3
11872,32,142,1-32-2018-142-03,3,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,4,0,0,1,1,1532.52161653561,7,3
11554,59,65,1-59-2018-065-05,5,2,11,1,1,9,99,1,3,2,9,1,4,99,9,4,5,0,0,1,1,482.359869531109,6,3
11949,26,135,1-26-2018-135-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,944.651074227438,10,3
11960,17,130,1-17-2018-130-06,6,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,8,0,1,1,165.224389068173,4,3
11951,27,67,1-27-2018-067-03,3,2,11,1,1,5,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,144.802688546238,3,3
11951,27,67,1-27-2018-067-03,3,1,11,1,1,6,1,1,3,2,1,1,4,8,9,3,2,0,0,1,1,144.802688546238,3,3
11964,14,56,1-14-2018-056-04,4,1,11,1,1,6,1,1,3,2,9,1,4,4,1,4,2,0,0,1,1,10399.3883699742,8,3
11961,12,69,1-12-2018-069-06,6,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,648.119733198248,9,3
11931,48,21,1-48-2018-021-07,7,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,5310.99628174878,12,3
11931,48,21,1-48-2018-021-07,7,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,3,5310.99628174878,12,3
11955,12,68,1-12-2018-068-07,7,2,11,3,1,6,1,1,3,2,1,1,4,4,1,1,0,0,0,1,1,2685.81027648581,9,3
11955,12,68,1-12-2018-068-07,7,1,11,2,1,6,1,1,3,2,1,1,4,4,1,2,1,1,2,1,1,2685.81027648581,9,3
11703,15,113,1-15-2018-113-10,10,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,23936.8367783949,1,3
11959,17,129,1-17-2018-129-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,586.771903823841,4,3
11959,17,129,1-17-2018-129-07,7,2,11,1,1,5,5,1,3,2,1,1,4,4,1,3,1,0,0,1,1,586.771903823841,4,3
11756,27,62,1-27-2018-062-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,93.7931550085029,3,3
11756,27,62,1-27-2018-062-03,3,2,13,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,93.7931550085029,3,3
11756,27,62,1-27-2018-062-03,3,2,21,7,1,1,1,1,3,2,1,1,4,12,1,1,0,0,0,2,1,93.7931550085029,3,3
11756,27,62,1-27-2018-062-03,3,2,23,7,1,1,1,1,3,2,1,1,4,12,1,1,0,0,0,2,3,93.7931550085029,3,3
11741,32,135,1-32-2018-135-06,6,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1263.35397987386,7,3
11664,16,119,1-16-2018-119-06,6,1,11,6,1,2,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,295.914625089583,5,3
11669,28,64,1-28-2018-064-08,8,1,11,2,1,6,1,1,3,2,1,1,4,4,1,1,5,0,0,1,1,176.798682452433,3,3
11669,28,64,1-28-2018-064-08,8,1,13,2,1,6,1,1,3,2,1,1,4,4,1,1,5,0,0,1,3,176.798682452433,3,3
11786,24,84,1-24-2018-084-04,4,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,276.611303851449,1,3
11786,24,84,1-24-2018-084-04,4,2,13,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,276.611303851449,1,3
11786,24,84,1-24-2018-084-04,4,2,21,4,1,1,1,1,3,2,1,1,4,4,1,0,1,0,0,2,1,276.611303851449,1,3
11786,24,84,1-24-2018-084-04,4,2,23,4,1,1,1,1,3,2,1,1,4,4,1,0,1,0,0,2,3,276.611303851449,1,3
11763,31,57,1-31-2018-057-06,6,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,211.868611002935,6,3
11751,52,66,1-52-2018-066-08,8,2,11,1,1,3,1,1,3,2,2,1,4,99,1,4,5,0,0,1,1,69.4970678276295,12,3
11731,28,65,1-28-2018-065-06,6,1,11,1,1,2,1,1,3,2,1,1,4,4,1,3,7,0,0,1,1,70.6267922654893,3,3
11752,52,68,1-52-2018-068-09,9,2,11,1,1,6,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,437.081784178633,12,3
11722,77,31,1-77-2018-031-10,10,2,11,1,1,3,1,1,3,2,1,1,4,99,9,2,1,0,0,1,1,7356.93158828121,9,3
11735,23,116,1-23-2018-116-10,10,2,11,1,1,5,1,1,3,2,1,1,4,0,0,2,2,0,0,1,1,4954.65380801126,5,3
11774,21,112,1-21-2018-112-03,3,2,11,1,1,9,1,1,3,9,1,1,4,99,9,5,5,0,0,1,1,311.69596024821,11,3
11782,26,129,1-26-2018-129-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,1390.36121639725,10,3
11782,26,129,1-26-2018-129-03,3,2,13,1,1,5,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,1390.36121639725,10,3
11782,26,129,1-26-2018-129-03,3,2,21,4,1,1,1,1,3,2,1,1,4,99,9,1,1,0,0,2,1,1390.36121639725,10,3
11755,27,61,1-27-2018-061-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,343.472495839924,3,3
11786,24,84,1-24-2018-084-04,4,1,11,1,1,2,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,276.611303851449,1,3
11722,77,31,1-77-2018-031-10,10,1,11,2,1,6,1,1,3,2,1,1,4,4,1,1,5,0,0,1,1,7356.93158828121,9,3
11762,16,124,1-16-2018-124-09,9,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1448.81299363711,5,3
11738,16,122,1-16-2018-122-05,5,2,21,4,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,1,23.8007164397398,5,3
11514,21,100,1-21-2018-100-08,8,1,11,1,1,9,1,1,3,2,1,1,4,0,0,2,2,0,0,1,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,13,1,1,9,1,1,3,2,1,1,4,0,0,2,2,0,0,1,3,211.537227688488,11,3
11616,19,94,1-19-2018-094-09,9,1,11,1,1,4,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,2823.55452804556,9,3
11738,16,122,1-16-2018-122-05,5,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,23.8007164397398,5,3
11668,23,113,1-23-2018-113-04,4,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,2787.97908225978,5,3
11770,17,122,1-17-2018-122-08,8,1,11,1,1,9,6,1,3,2,1,1,4,4,1,4,3,0,0,1,1,147.143370274917,4,3
11770,17,122,1-17-2018-122-08,8,1,13,1,1,9,6,1,3,3,1,1,4,4,1,4,3,0,0,1,3,147.143370274917,4,3
11770,17,122,1-17-2018-122-08,8,1,31,7,1,1,1,1,3,2,1,1,4,14,1,1,0,0,0,3,1,147.143370274917,4,3
11770,17,122,1-17-2018-122-08,8,1,33,7,1,1,1,1,3,2,1,1,4,14,1,1,0,0,0,3,3,147.143370274917,4,3
11755,27,61,1-27-2018-061-04,4,1,13,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,343.472495839924,3,3
11772,21,110,1-21-2018-110-02,2,1,11,1,1,5,1,1,3,2,1,1,4,4,9,4,1,0,0,1,1,35.1343426664757,11,3
11608,25,63,1-25-2018-063-09,9,1,11,1,1,9,1,1,3,9,1,1,4,99,9,5,5,9,0,1,1,460.113093578532,2,3
11733,23,114,1-23-2018-114-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,5,0,0,1,1,237.158491148703,5,3
11725,24,82,1-24-2018-082-09,9,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,307.576705730614,1,3
11725,24,82,1-24-2018-082-09,9,1,13,1,1,3,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,307.576705730614,1,3
11725,24,82,1-24-2018-082-09,9,1,23,1,1,1,1,1,3,2,1,1,4,14,1,0,1,0,0,2,3,307.576705730614,1,3
11608,25,63,1-25-2018-063-09,9,1,13,1,1,9,1,1,3,9,1,1,4,99,9,5,5,9,0,1,3,460.113093578532,2,3
11621,32,132,1-32-2018-132-02,2,1,11,6,1,3,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,44.9322463442907,7,3
11760,15,115,1-15-2018-115-05,5,1,11,99,9,9,99,9,3,2,1,1,9,99,9,9,9,9,0,1,1,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,2,11,99,9,9,99,9,3,2,1,1,9,99,9,9,9,9,0,1,1,41.8960160037833,1,3
11455,30,66,1-30-2018-066-03,3,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,2414.83902597795,10,3
11717,33,82,1-33-2018-082-03,3,1,11,1,1,3,7,1,3,9,1,1,4,4,1,5,5,0,0,1,1,128.640284918357,12,3
11504,26,113,1-26-2018-113-03,3,1,13,1,1,9,99,1,3,9,9,1,9,99,9,9,9,9,0,1,3,704.804471377853,10,3
11759,22,62,1-22-2018-062-04,4,2,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,330.825757378838,12,3
11759,22,62,1-22-2018-062-04,4,2,13,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,3,330.825757378838,12,3
11759,22,62,1-22-2018-062-04,4,2,23,10,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,330.825757378838,12,3
11504,26,113,1-26-2018-113-03,3,1,11,1,1,9,99,1,3,9,9,1,9,99,9,9,9,9,0,1,1,704.804471377853,10,3
11548,32,128,1-32-2018-128-06,6,1,11,6,1,3,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,2275.24779902966,7,3
11681,19,96,1-19-2018-096-06,6,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,264.785621437837,9,3
10609,20,84,1-20-2018-084-03,3,1,11,1,1,9,99,1,3,9,1,1,4,4,9,5,5,9,0,1,1,257.1691857777,11,3
10609,20,84,1-20-2018-084-03,3,1,13,1,1,9,99,1,3,9,1,1,4,4,9,5,5,9,0,1,3,257.1691857777,11,3
11646,21,106,1-21-2018-106-10,10,1,11,2,1,5,1,1,3,2,1,1,4,4,1,2,0,0,0,1,1,5467.60819643356,11,3
11646,21,106,1-21-2018-106-10,10,1,13,2,1,5,1,1,3,2,1,1,4,4,1,3,0,0,0,1,3,5467.60819643356,11,3
11727,11,40,1-11-2018-040-04,4,1,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,6052.64283635886,8,3
11523,15,108,1-15-2018-108-02,2,1,11,1,1,4,1,1,3,9,1,1,4,99,9,5,5,9,0,1,1,19.6527495553099,1,3
11472,66,50,1-66-2018-050-08,8,1,11,1,1,5,1,1,3,2,1,1,4,4,9,4,1,0,0,1,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,23,3,1,1,1,1,3,2,1,1,4,4,9,1,1,0,0,2,3,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,13,1,1,5,1,1,3,2,1,1,4,4,9,2,1,0,0,1,3,170.546864289739,6,3
11674,32,133,1-32-2018-133-05,5,2,11,1,1,3,1,1,3,2,1,1,4,0,0,4,2,0,0,1,1,278.575472813218,7,3
11674,32,133,1-32-2018-133-05,5,2,13,1,1,5,1,1,3,2,1,1,4,4,1,5,4,0,0,1,3,278.575472813218,7,3
11533,11,34,1-11-2018-034-09,9,2,11,1,1,4,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,6524.58204987375,8,3
11685,29,69,1-29-2018-069-10,10,1,11,1,1,2,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1150.82255056392,2,3
11520,30,67,1-30-2018-067-03,3,1,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,2151.91083194526,10,3
11707,30,73,1-30-2018-073-02,2,2,11,2,1,2,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,94.9718590290414,10,3
11196,54,8,1-54-2018-008-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,788.482793167211,9,3
11196,54,8,1-54-2018-008-04,4,1,21,4,1,1,1,1,3,2,1,1,4,0,0,1,1,0,0,2,1,788.482793167211,9,3
11196,54,8,1-54-2018-008-04,4,1,23,4,1,1,1,1,3,2,1,1,,,,,,,,2,3,788.482793167211,9,3
11450,18,52,1-18-2018-052-08,8,1,11,1,1,3,1,1,3,2,1,1,4,99,1,3,0,0,0,1,1,122.866579974537,6,3
11334,14,49,1-14-2018-049-04,4,1,11,1,1,6,1,1,3,2,1,1,4,99,9,4,1,0,0,1,1,5145.47287859154,8,3
11618,14,51,1-14-2018-051-04,4,2,11,1,1,4,1,1,3,2,1,1,4,4,1,2,4,0,0,1,1,14456.0457768032,8,3
11672,52,65,1-52-2018-065-03,3,1,11,1,1,2,8,1,3,2,1,1,4,0,0,3,2,0,0,1,1,96.6459388939627,12,3
11672,52,65,1-52-2018-065-03,3,1,13,1,1,2,1,1,3,2,1,1,4,0,0,3,2,0,0,1,3,96.6459388939627,12,3
11672,52,65,1-52-2018-065-03,3,1,21,7,1,1,1,1,3,2,1,1,4,0,0,0,0,0,0,2,1,96.6459388939627,12,3
11672,52,65,1-52-2018-065-03,3,1,23,7,1,1,1,1,3,2,1,1,4,0,0,0,0,0,0,2,3,96.6459388939627,12,3
11672,52,65,1-52-2018-065-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,96.6459388939627,12,3
11670,48,17,1-48-2018-017-06,6,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,403.151334652483,12,3
11679,14,52,1-14-2018-052-02,2,2,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,348.142890112519,8,3
11433,59,62,1-59-2018-062-05,5,2,11,1,1,9,99,1,3,9,2,1,4,4,9,2,5,0,0,1,1,234.812907918306,6,3
11433,59,62,1-59-2018-062-05,5,2,13,1,1,9,99,1,3,9,2,1,4,4,9,5,5,0,0,1,3,234.812907918306,6,3
11671,52,64,1-52-2018-064-06,6,1,11,1,1,6,1,1,3,2,1,1,4,0,0,2,5,0,0,1,1,112.878007185035,12,3
11680,19,95,1-19-2018-095-06,6,2,11,1,1,2,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,264.785621437837,9,3
11714,77,30,1-77-2018-030-06,6,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,6152.44746880582,9,3
11656,77,29,1-77-2018-029-05,5,1,11,2,1,9,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,525.787048618412,9,3
11668,23,113,1-23-2018-113-04,4,2,11,4,1,1,1,2,3,2,1,1,4,4,1,1,0,0,0,1,1,2787.97908225978,5,3
11668,23,113,1-23-2018-113-04,4,2,13,4,1,1,1,2,3,2,1,1,4,4,1,1,0,0,0,1,3,2787.97908225978,5,3
11666,23,111,1-23-2018-111-02,2,1,11,1,1,3,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,58.0100435530798,5,3
11666,23,111,1-23-2018-111-02,2,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,58.0100435530798,5,3
11683,22,61,1-22-2018-061-07,7,1,11,2,1,4,1,1,3,2,1,1,4,4,1,1,4,1,2,1,1,315.531213387414,12,3
11683,22,61,1-22-2018-061-07,7,1,13,2,1,4,1,1,3,2,1,1,4,4,1,1,2,1,2,1,3,315.531213387414,12,3
11102,21,85,1-21-2018-085-01,1,1,22,7,1,1,1,1,3,9,1,1,4,99,9,0,0,9,0,2,2,62.9731755011949,11,3
11658,11,39,1-11-2018-039-05,5,1,11,1,1,5,1,1,3,9,9,1,4,4,1,3,5,0,0,1,1,569.96703965737,8,3
11603,28,63,1-28-2018-063-07,7,1,11,1,1,3,1,1,3,2,1,1,4,0,0,2,4,0,0,1,1,217.067660516333,3,3
11603,28,63,1-28-2018-063-07,7,1,13,1,1,3,1,1,3,2,1,1,4,0,0,4,4,0,0,1,3,217.067660516333,3,3
11620,29,68,1-29-2018-068-06,6,1,11,2,1,4,1,1,3,2,1,1,4,4,1,1,3,0,0,1,1,220.83758643217,2,3
11713,17,120,1-17-2018-120-10,10,1,11,2,1,4,1,1,3,2,1,1,4,4,1,1,1,0,0,1,1,3362.11249505024,4,3
11640,30,71,1-30-2018-071-03,3,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,692.738800395739,10,3
11625,17,114,1-17-2018-114-03,3,2,11,1,1,3,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,147.729732095172,4,3
11609,25,64,1-25-2018-064-06,6,2,11,1,1,3,1,1,3,2,1,1,4,99,9,4,5,0,0,1,1,150.157745236479,2,3
11684,31,56,1-31-2018-056-02,2,1,11,1,1,5,1,1,3,2,1,1,4,4,1,1,4,0,0,1,1,262.708006080196,6,3
11638,33,79,1-33-2018-079-08,8,2,11,1,1,9,1,1,3,2,1,1,4,99,9,2,5,0,0,1,1,135.768991103467,12,3
11689,17,117,1-17-2018-117-04,4,1,23,4,1,1,1,1,3,2,1,1,4,99,9,0,0,1,1,2,3,490.063716129313,4,3
11691,17,119,1-17-2018-119-06,6,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,4,0,0,1,1,182.860404527662,4,3
11533,11,34,1-11-2018-034-09,9,1,11,1,1,5,1,1,3,2,1,1,4,0,0,1,5,0,0,1,1,6524.58204987375,8,3
11533,11,34,1-11-2018-034-09,9,1,13,1,1,5,1,1,3,2,1,1,4,0,0,1,5,0,0,1,3,6524.58204987375,8,3
11533,11,34,1-11-2018-034-09,9,1,21,2,1,1,1,1,3,2,1,1,4,4,1,1,1,0,0,2,1,6524.58204987375,8,3
11688,27,60,1-27-2018-060-09,9,1,11,2,1,6,1,1,3,2,1,1,4,0,0,1,5,0,0,1,1,479.498444532893,3,3
11516,21,102,1-21-2018-102-06,6,1,11,1,1,9,1,1,3,2,9,1,4,99,9,2,5,0,0,1,1,500.455110681583,11,3
11705,13,102,1-13-2018-102-09,9,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,3,0,0,1,1,11761.6163672137,7,3
11689,17,117,1-17-2018-117-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,1,4,0,0,1,1,490.063716129313,4,3
11696,26,124,1-26-2018-124-04,4,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,1015.77984522438,10,3
11516,21,102,1-21-2018-102-06,6,2,11,1,1,4,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,500.455110681583,11,3
11516,21,102,1-21-2018-102-06,6,2,13,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,500.455110681583,11,3
11638,33,79,1-33-2018-079-08,8,2,13,1,1,9,1,1,3,2,1,1,4,99,9,2,5,0,0,1,3,135.768991103467,12,3
11701,21,108,1-21-2018-108-05,5,1,11,2,1,5,1,1,3,2,1,1,4,0,0,1,4,1,9,1,1,59.422148734729,11,3
11704,15,114,1-15-2018-114-09,9,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,4620.46232399645,1,3
11704,15,114,1-15-2018-114-09,9,2,11,1,1,4,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,4620.46232399645,1,3
11687,29,71,1-29-2018-071-09,9,1,11,1,1,2,1,1,3,2,1,1,4,0,0,4,1,0,0,1,1,181.527464028216,2,3
11687,29,71,1-29-2018-071-09,9,1,13,1,1,6,1,1,3,2,1,1,4,0,0,2,1,0,0,1,3,181.527464028216,2,3
11665,16,120,1-16-2018-120-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,1,1,0,0,1,1,222.943765090916,5,3
11185,30,58,1-30-2018-058-08,8,2,11,2,1,3,1,1,3,2,1,1,4,4,1,1,5,0,0,1,1,635.645857910509,10,3
11661,12,62,1-12-2018-062-06,6,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,607.12696639063,9,3
11661,12,62,1-12-2018-062-06,6,2,13,1,1,2,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,607.12696639063,9,3
11694,24,80,1-24-2018-080-07,7,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,3322.27953096312,1,3
11662,12,63,1-12-2018-063-04,4,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,1618.44234724546,9,3
11662,12,63,1-12-2018-063-04,4,1,13,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,1618.44234724546,9,3
11662,12,63,1-12-2018-063-04,4,1,21,4,1,1,1,1,3,2,1,1,4,4,1,1,1,0,0,2,1,1618.44234724546,9,3
11662,12,63,1-12-2018-063-04,4,1,23,4,1,1,1,1,3,2,1,1,4,4,1,1,1,0,0,2,3,1618.44234724546,9,3
11647,21,107,1-21-2018-107-04,4,2,11,1,1,6,1,1,3,2,1,1,4,0,0,4,1,0,0,1,1,742.831069133108,11,3
11651,48,16,1-48-2018-016-06,6,1,23,4,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,74.9552023573379,12,3
11622,29,67,1-29-2018-067-06,6,1,11,1,1,5,1,1,3,2,1,1,4,0,0,4,1,0,0,1,1,220.83758643217,2,3
11682,22,60,1-22-2018-060-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,70.3328443151334,12,3
11686,29,70,1-29-2018-070-04,4,1,11,1,1,5,1,1,3,2,2,1,4,99,1,3,1,0,0,1,1,167.744647565383,2,3
11686,29,70,1-29-2018-070-04,4,2,11,1,1,5,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,167.744647565383,2,3
11667,23,112,1-23-2018-112-02,2,1,11,1,1,4,5,1,3,2,1,1,4,4,1,3,4,0,0,1,1,58.0100435530798,5,3
11667,23,112,1-23-2018-112-02,2,2,11,6,1,3,1,1,3,2,1,1,4,4,1,2,4,0,0,1,1,58.0100435530798,5,3
11667,23,112,1-23-2018-112-02,2,2,13,6,1,3,1,1,3,2,1,1,4,4,1,3,4,0,0,1,3,58.0100435530798,5,3
11567,29,65,1-29-2018-065-10,10,1,11,1,1,4,1,1,3,2,1,1,4,99,1,4,1,0,0,1,1,1924.08249858089,2,3
11561,19,93,1-19-2018-093-02,2,3,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,57.7472150608782,9,3
