CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GLAZLOC,GLAZTYPE,GLAZPRE,GLAZIMP,GLAZOCC,CASEWGT,PSUSTRAT,VERSION
11905,20,113,1-20-2018-113-01,1,1,5,6,1,6,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,1,1,1,2,9,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,13,99,9,9,9,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,3,99,2,6,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,2,99,9,6,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,7,99,9,6,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,4,99,9,6,1,81.2478232206367,11,3
11918,11,47,1-11-2018-047-06,6,1,3,3,2,1,2,3958.02151841817,8,3
11937,32,145,1-32-2018-145-01,1,1,3,99,9,1,1,199.049503412155,7,3
11937,32,145,1-32-2018-145-01,1,1,2,99,9,9,9,199.049503412155,7,3
11937,32,145,1-32-2018-145-01,1,1,8,99,9,9,9,199.049503412155,7,3
11937,32,145,1-32-2018-145-01,1,1,5,99,2,9,9,199.049503412155,7,3
11937,32,145,1-32-2018-145-01,1,1,10,99,1,9,9,199.049503412155,7,3
11937,32,145,1-32-2018-145-01,1,1,1,1,1,9,9,199.049503412155,7,3
11935,52,74,1-52-2018-074-03,3,1,2,3,2,1,2,113.793146521947,12,3
11951,27,67,1-27-2018-067-03,3,1,1,1,1,2,3,144.802688546238,3,3
11990,77,40,1-77-2018-040-06,6,1,3,2,2,1,1,558.813535867828,9,3
11990,77,40,1-77-2018-040-06,6,1,10,2,2,1,1,558.813535867828,9,3
11990,77,40,1-77-2018-040-06,6,1,2,2,9,6,1,558.813535867828,9,3
11990,77,40,1-77-2018-040-06,6,1,1,1,1,2,4,558.813535867828,9,3
12000,23,128,1-23-2018-128-08,8,1,4,2,2,6,9,141.228446173863,5,3
12004,32,149,1-32-2018-149-02,2,1,1,1,1,2,3,79.299730651191,7,3
12019,27,68,1-27-2018-068-04,4,1,1,1,1,1,2,475.592815146812,3,3
12024,17,131,1-17-2018-131-05,5,3,1,1,1,2,4,49.8202110566132,4,3
12018,29,85,1-29-2018-085-06,6,1,1,1,1,2,3,251.508973928696,2,3
12008,52,75,1-52-2018-075-04,4,2,2,3,2,1,2,109.625930430459,12,3
12038,20,116,1-20-2018-116-02,2,2,1,1,1,1,3,81.7583035921336,11,3
12021,10,76,1-10-2018-076-01,1,1,10,99,1,6,1,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,8,99,1,6,1,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,5,99,1,6,1,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,7,99,9,6,1,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,3,99,9,6,1,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,4,99,9,6,1,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,2,99,9,6,9,30.1529001463205,4,3
12021,10,76,1-10-2018-076-01,1,1,1,99,1,4,9,30.1529001463205,4,3
12047,12,72,1-12-2018-072-09,9,2,1,1,1,1,3,3410.48591035157,9,3
12064,52,79,1-52-2018-079-03,3,1,2,2,2,1,8,75.558221979394,12,3
12071,16,139,1-16-2018-139-02,2,1,1,1,1,1,3,36.8506544964151,5,3
12076,19,104,1-19-2018-104-08,8,1,10,99,1,1,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,5,2,2,4,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,98,2,1,6,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,2,2,2,6,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,7,2,2,6,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,4,2,2,6,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,8,2,2,6,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,3,2,2,6,1,214.820085213362,9,3
12076,19,104,1-19-2018-104-08,8,1,1,1,1,4,9,214.820085213362,9,3
12082,33,89,1-33-2018-089-01,1,1,12,99,1,1,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,11,99,1,1,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,7,99,2,1,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,3,99,2,1,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,10,99,2,1,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,1,1,1,2,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,2,99,9,6,1,43.9613018556608,12,3
12082,33,89,1-33-2018-089-01,1,1,4,99,9,6,1,43.9613018556608,12,3
12098,18,70,1-18-2018-070-01,1,1,8,2,1,1,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,10,2,1,1,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,5,2,1,1,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,4,2,2,1,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,1,1,1,2,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,2,2,2,6,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,7,2,2,6,1,80.1280895353133,6,3
12098,18,70,1-18-2018-070-01,1,1,3,2,2,6,1,80.1280895353133,6,3
12089,17,134,1-17-2018-134-08,8,1,1,1,1,2,3,66.9036453407027,4,3
12105,33,91,1-33-2018-091-09,9,1,1,1,1,1,3,721.493097391844,12,3
12140,10,77,1-10-2018-077-03,3,1,2,3,2,1,2,292.554587571982,4,3
12157,17,139,1-17-2018-139-08,8,1,1,1,1,1,2,282.039892580743,4,3
12158,21,122,1-21-2018-122-02,2,1,4,2,2,1,1,53.2625687150467,11,3
12158,21,122,1-21-2018-122-02,2,1,10,99,1,6,1,53.2625687150467,11,3
12158,21,122,1-21-2018-122-02,2,1,2,99,2,6,1,53.2625687150467,11,3
12158,21,122,1-21-2018-122-02,2,1,3,99,2,6,1,53.2625687150467,11,3
12158,21,122,1-21-2018-122-02,2,1,7,2,2,6,1,53.2625687150467,11,3
12158,21,122,1-21-2018-122-02,2,1,1,1,1,4,3,53.2625687150467,11,3
12195,73,29,1-73-2018-029-08,8,1,7,6,1,6,1,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,2,2,2,6,1,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,4,6,2,6,1,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,98,6,1,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,12,6,2,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,11,6,2,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,3,2,2,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,1,1,1,2,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,8,6,1,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,5,6,1,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,9,6,1,1,9,66.9464697469499,3,3
12195,73,29,1-73-2018-029-08,8,1,6,6,1,1,9,66.9464697469499,3,3
12211,16,141,1-16-2018-141-05,5,1,1,1,1,1,3,40.6094157659102,5,3
12211,16,141,1-16-2018-141-05,5,2,1,1,1,2,3,40.6094157659102,5,3
12221,19,106,1-19-2018-106-08,8,1,1,1,1,1,3,642.345896581241,9,3
12198,77,46,1-77-2018-046-06,6,1,1,1,1,1,3,2039.37051595187,9,3
12235,21,127,1-21-2018-127-01,1,1,1,99,1,9,4,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,5,99,1,1,9,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,2,99,2,1,9,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,3,99,9,6,9,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,4,99,9,6,9,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,7,99,9,6,9,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,8,99,1,6,9,22.3148025500665,11,3
12235,21,127,1-21-2018-127-01,1,1,10,99,1,6,9,22.3148025500665,11,3
12272,32,159,1-32-2018-159-01,1,1,1,1,1,2,3,209.237503253991,7,3
12285,19,108,1-19-2018-108-08,8,1,1,1,1,1,3,231.052804832589,9,3
12285,19,108,1-19-2018-108-08,8,1,4,2,2,1,8,231.052804832589,9,3
12322,21,130,1-21-2018-130-01,1,1,2,99,3,1,1,15.7219216252342,11,3
12322,21,130,1-21-2018-130-01,1,1,3,99,9,9,9,15.7219216252342,11,3
12322,21,130,1-21-2018-130-01,1,1,1,1,1,9,9,15.7219216252342,11,3
12322,21,130,1-21-2018-130-01,1,1,10,99,1,6,9,15.7219216252342,11,3
12320,21,128,1-21-2018-128-01,1,2,8,99,1,1,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,5,99,1,1,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,3,99,3,1,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,1,99,1,3,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,10,99,1,6,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,2,99,9,6,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,7,99,9,6,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,2,4,99,9,6,1,33.7653749903808,11,3
12320,21,128,1-21-2018-128-01,1,1,1,1,1,2,3,33.7653749903808,11,3
12310,18,75,1-18-2018-075-06,6,1,1,1,1,1,3,188.586578051038,6,3
12362,32,164,1-32-2018-164-02,2,1,1,1,1,2,4,90.1477307459247,7,3
12381,27,74,1-27-2018-074-01,1,1,1,1,1,2,3,36.8316109445999,3,3
12394,29,96,1-29-2018-096-04,4,2,1,1,1,2,1,1852.00149778656,2,3
12394,29,96,1-29-2018-096-04,4,1,10,6,1,6,1,1852.00149778656,2,3
12394,29,96,1-29-2018-096-04,4,1,8,6,2,6,1,1852.00149778656,2,3
12394,29,96,1-29-2018-096-04,4,2,3,1,3,2,3,1852.00149778656,2,3
12394,29,96,1-29-2018-096-04,4,1,3,2,2,6,9,1852.00149778656,2,3
12492,77,51,1-77-2018-051-08,8,1,1,1,1,2,3,139.849216568665,9,3
12518,26,153,1-26-2018-153-02,2,1,1,1,1,1,3,53.6728328452944,10,3
12601,26,154,1-26-2018-154-05,5,1,1,1,1,1,3,47.1565872283539,10,3
