CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
9642,16,26,1-16-2018-026-08,8,2,5,111.685870461203,5,3
9451,23,20,1-23-2018-020-03,3,2,5,318.50066334017,5,3
9345,66,5,1-66-2018-005-01,1,1,5,397.68735285329,6,3
9289,19,11,1-19-2018-011-05,5,1,5,54.7319534917023,9,3
9306,22,6,1-22-2018-006-08,8,1,5,47.6909257049545,12,3
9307,22,7,1-22-2018-007-10,10,1,5,213.143841048684,12,3
9114,17,6,1-17-2018-006-09,9,1,6,928.670484328288,4,3
9108,20,3,1-20-2018-003-02,2,1,6,26.8025465982331,11,3
9104,17,3,1-17-2018-003-02,2,1,6,65.8542656555382,4,3
9104,17,3,1-17-2018-003-02,2,2,6,65.8542656555382,4,3
9102,12,2,1-12-2018-002-06,6,2,6,854.536929051275,9,3
9085,25,2,1-25-2018-002-03,3,1,6,647.794441782747,2,3
9145,32,6,1-32-2018-006-08,8,1,6,133.013918892584,7,3
9067,28,2,1-28-2018-002-04,4,1,6,187.830872453985,3,3
9161,17,7,1-17-2018-007-07,7,1,6,961.21043381497,4,3
9165,22,2,1-22-2018-002-04,4,1,6,85.8392754857875,12,3
9159,29,6,1-29-2018-006-09,9,1,6,1116.97548541876,2,3
9139,16,5,1-16-2018-005-03,3,2,6,535.890269029215,5,3
9117,66,1,1-66-2018-001-06,6,2,6,274.912120238182,6,3
9065,32,4,1-32-2018-004-06,6,1,6,937.80176202972,7,3
9065,32,4,1-32-2018-004-06,6,2,6,937.80176202972,7,3
9070,23,4,1-23-2018-004-02,2,1,6,58.0100435530798,5,3
9307,22,7,1-22-2018-007-10,10,1,6,213.143841048684,12,3
9313,21,10,1-21-2018-010-05,5,2,6,20.2911269431486,11,3
9313,21,10,1-21-2018-010-05,5,1,6,20.2911269431486,11,3
9333,52,5,1-52-2018-005-09,9,1,6,628.42521903097,12,3
9306,22,6,1-22-2018-006-08,8,1,6,47.6909257049545,12,3
9291,19,13,1-19-2018-013-01,1,1,6,83.1285445173237,9,3
9289,19,11,1-19-2018-011-05,5,1,6,54.7319534917023,9,3
9295,26,8,1-26-2018-008-09,9,1,6,495.814108238865,10,3
9293,31,4,1-31-2018-004-05,5,1,6,253.605077697242,6,3
9293,31,4,1-31-2018-004-05,5,2,6,253.605077697242,6,3
9300,66,4,1-66-2018-004-07,7,2,6,580.243867834629,6,3
9287,12,7,1-12-2018-007-10,10,1,6,9749.20047559222,9,3
9286,10,9,1-10-2018-009-02,2,1,6,32.4557455551948,4,3
9273,23,11,1-23-2018-011-03,3,2,6,247.997595745695,5,3
9196,14,4,1-14-2018-004-03,3,2,6,1066.81961607072,8,3
9280,32,14,1-32-2018-014-02,2,3,6,24.8034492787954,7,3
9255,20,9,1-20-2018-009-01,1,1,6,33.0854215747091,11,3
9234,17,9,1-17-2018-009-08,8,1,6,132.177798160154,4,3
9158,29,5,1-29-2018-005-09,9,1,6,1116.97548539866,2,3
9241,22,5,1-22-2018-005-02,2,1,6,35.3582900848438,12,3
9170,13,9,1-13-2018-009-05,5,1,6,82.2352646616749,7,3
9178,33,5,1-33-2018-005-06,6,2,6,63.7400889318934,12,3
9194,20,6,1-20-2018-006-06,6,1,6,445.631018671107,11,3
9345,66,5,1-66-2018-005-01,1,1,6,397.68735285329,6,3
9340,32,19,1-32-2018-019-01,1,1,6,84.6163488929365,7,3
9364,31,5,1-31-2018-005-02,2,2,6,251.201707166377,6,3
9362,17,16,1-17-2018-016-08,8,1,6,71.1003718534564,4,3
9380,21,11,1-21-2018-011-02,2,1,6,11.470238003013,11,3
9349,13,16,1-13-2018-016-06,6,1,6,1560.41119453373,7,3
9376,20,13,1-20-2018-013-02,2,1,6,26.8025465982331,11,3
9367,22,8,1-22-2018-008-03,3,1,6,169.417956648543,12,3
9351,13,18,1-13-2018-018-06,6,1,6,1560.41119453373,7,3
9374,15,14,1-15-2018-014-03,3,1,6,222.871267210449,1,3
9378,20,15,1-20-2018-015-01,1,1,6,36.3646221338123,11,3
9401,59,13,1-59-2018-013-02,2,1,6,125.153836180568,6,3
9401,59,13,1-59-2018-013-02,2,2,6,125.153836180568,6,3
9356,28,8,1-28-2018-008-06,6,2,6,191.640029191139,3,3
9451,23,20,1-23-2018-020-03,3,2,6,318.50066334017,5,3
9449,28,11,1-28-2018-011-02,2,1,6,39.2095134183577,3,3
9470,16,19,1-16-2018-019-01,1,1,6,35.9402440570351,5,3
9458,32,24,1-32-2018-024-02,2,2,6,94.9795981367717,7,3
9468,66,7,1-66-2018-007-10,10,1,6,1895.86449453426,6,3
9469,16,18,1-16-2018-018-08,8,1,6,186.080204912291,5,3
9432,22,10,1-22-2018-010-01,1,1,6,69.2240445695726,12,3
9403,26,15,1-26-2018-015-01,1,1,6,22.1817837710222,10,3
9419,14,7,1-14-2018-007-09,9,1,6,3169.0522580201,8,3
9395,28,9,1-28-2018-009-07,7,1,6,623.245805105024,3,3
9442,20,19,1-20-2018-019-07,7,1,6,218.354110375338,11,3
9437,20,16,1-20-2018-016-10,10,1,6,1277.03635607642,11,3
9410,12,10,1-12-2018-010-08,8,1,6,459.29263138485,9,3
9642,16,26,1-16-2018-026-08,8,2,6,111.685870461203,5,3
9642,16,26,1-16-2018-026-08,8,1,6,111.685870461203,5,3
9680,17,28,1-17-2018-028-02,2,1,6,65.8542656555382,4,3
9679,19,28,1-19-2018-028-03,3,1,6,315.893256464838,9,3
9691,30,19,1-30-2018-019-07,7,2,6,13920.9589573646,10,3
9704,76,5,1-76-2018-005-06,6,1,6,298.553881888856,3,3
9707,23,31,1-23-2018-031-02,2,1,6,58.0100435530798,5,3
9707,23,31,1-23-2018-031-02,2,2,6,58.0100435530798,5,3
9715,32,41,1-32-2018-041-03,3,2,6,1151.39100489125,7,3
9712,52,12,1-52-2018-012-08,8,2,6,396.579078226412,12,3
9692,20,30,1-20-2018-030-02,2,2,6,173.551574155373,11,3
9686,13,31,1-13-2018-031-03,3,1,6,1504.24283616343,7,3
9648,28,15,1-28-2018-015-09,9,1,6,67.5040753344534,3,3
9672,26,28,1-26-2018-028-02,2,2,6,37.7656890723637,10,3
9713,32,39,1-32-2018-039-03,3,1,6,1151.3910049794,7,3
9706,28,17,1-28-2018-017-01,1,2,6,72.1392328745456,3,3
9731,19,29,1-19-2018-029-08,8,1,6,265.50977814624,9,3
9737,17,31,1-17-2018-031-01,1,1,6,72.3666545016486,4,3
9727,29,16,1-29-2018-016-02,2,1,6,98.5788577786628,2,3
9741,17,34,1-17-2018-034-06,6,2,6,462.181743631044,4,3
9738,17,32,1-17-2018-032-02,2,1,6,63.3469708223775,4,3
9732,19,30,1-19-2018-030-01,1,1,6,83.1285445173237,9,3
9745,33,27,1-33-2018-027-05,5,1,6,28.9441844864407,12,3
9754,20,34,1-20-2018-034-03,3,1,6,222.116411696965,11,3
9750,20,31,1-20-2018-031-02,2,1,6,26.8025465982331,11,3
9750,20,31,1-20-2018-031-02,2,2,6,26.8025465982331,11,3
9769,24,24,1-24-2018-024-09,9,2,6,2435.7349297697,1,3
9778,66,12,1-66-2018-012-03,3,2,6,126.508441705591,6,3
9771,14,17,1-14-2018-017-03,3,1,6,457.944527532383,8,3
9772,14,18,1-14-2018-018-09,9,1,6,1723.24597183593,8,3
9781,32,43,1-32-2018-043-02,2,1,6,82.6943334001093,7,3
9548,33,22,1-33-2018-022-06,6,3,6,72.0293810184555,12,3
9554,21,19,1-21-2018-019-06,6,2,6,259.100736365121,11,3
9548,33,22,1-33-2018-022-06,6,4,6,72.0293810184555,12,3
9548,33,22,1-33-2018-022-06,6,1,6,72.0293810184555,12,3
9593,32,34,1-32-2018-034-02,2,1,6,43.8456889381566,7,3
9585,23,26,1-23-2018-026-06,6,1,6,183.606099764467,5,3
9583,28,14,1-28-2018-014-07,7,1,6,131.245427889193,3,3
9632,21,21,1-21-2018-021-03,3,1,6,262.603390064678,11,3
9634,14,13,1-14-2018-013-03,3,2,6,5506.62797080955,8,3
9627,18,15,1-18-2018-015-01,1,1,6,101.213215992934,6,3
9580,26,25,1-26-2018-025-10,10,1,6,21678.5871579188,10,3
9603,27,11,1-27-2018-011-03,3,1,6,62.9715810884263,3,3
9604,27,12,1-27-2018-012-04,4,1,6,230.6032473457,3,3
9555,26,21,1-26-2018-021-07,7,1,6,3002.5491848718,10,3
9579,26,24,1-26-2018-024-05,5,1,6,93.1417400750086,10,3
9491,21,15,1-21-2018-015-03,3,1,6,927.078637589312,11,3
9483,18,11,1-18-2018-011-09,9,1,6,1283.96761893805,6,3
9498,13,25,1-13-2018-025-01,1,1,6,84.6237942688939,7,3
9495,20,22,1-20-2018-022-03,3,1,6,76.1075682456566,11,3
9487,52,8,1-52-2018-008-08,8,1,6,211.390414604368,12,3
9481,33,18,1-33-2018-018-01,1,2,6,43.9613018556608,12,3
9467,25,9,1-25-2018-009-03,3,1,6,750.09277486428,2,3
9481,33,18,1-33-2018-018-01,1,1,6,43.9613018556608,12,3
9545,18,13,1-18-2018-013-01,1,1,6,80.1280895353133,6,3
9524,14,11,1-14-2018-011-02,2,1,6,186.332816064419,8,3
9378,20,15,1-20-2018-015-01,1,2,6,36.3646221338123,11,3
9516,59,16,1-59-2018-016-05,5,2,6,97.2625459876156,6,3
9532,27,10,1-27-2018-010-09,9,1,6,530.204895732449,3,3
9512,16,22,1-16-2018-022-08,8,1,6,267.399731997795,5,3
9486,26,19,1-26-2018-019-03,3,1,6,390.075329061332,10,3
9462,14,9,1-14-2018-009-07,7,1,6,10908.7611913097,8,3
9969,14,22,1-14-2018-022-08,8,1,6,1695.51037602714,8,3
9980,22,23,1-22-2018-023-01,1,1,6,110.502283860852,12,3
9986,13,48,1-13-2018-048-01,1,1,6,117.39487203919,7,3
9990,33,44,1-33-2018-044-08,8,1,6,43.3119811869624,12,3
9973,31,19,1-31-2018-019-09,9,1,6,1178.42061445875,6,3
9917,16,40,1-16-2018-040-01,1,1,6,43.0963750798285,5,3
9976,17,43,1-17-2018-043-05,5,1,6,47.9233869628999,4,3
9997,26,39,1-26-2018-039-08,8,1,6,155.104357291431,10,3
9987,13,49,1-13-2018-049-02,2,2,6,61.9372702052266,7,3
9960,10,23,1-10-2018-023-03,3,1,6,158.63722529234,4,3
9985,13,47,1-13-2018-047-01,1,1,6,117.39487203919,7,3
9985,13,47,1-13-2018-047-01,1,2,6,117.39487203919,7,3
10018,66,16,1-66-2018-016-03,3,1,6,126.508441705591,6,3
10008,23,46,1-23-2018-046-03,3,1,6,229.364706501391,5,3
10019,28,25,1-28-2018-025-08,8,1,6,124.53111981522,3,3
9915,16,38,1-16-2018-038-01,1,1,6,43.0963750798285,5,3
9949,23,43,1-23-2018-043-03,3,1,6,258.902349558673,5,3
9961,52,19,1-52-2018-019-08,8,1,6,200.376096337271,12,3
9924,21,32,1-21-2018-032-06,6,1,6,425.793368897942,11,3
9907,29,20,1-29-2018-020-09,9,2,6,428.418727257235,2,3
9919,20,41,1-20-2018-041-08,8,1,6,758.906990089456,11,3
9885,23,40,1-23-2018-040-01,1,2,6,76.1868333196657,5,3
9902,17,40,1-17-2018-040-08,8,1,6,129.424354848476,4,3
9899,13,45,1-13-2018-045-02,2,1,6,46.9346383267185,7,3
9893,14,21,1-14-2018-021-03,3,1,6,1662.87716530911,8,3
9898,13,44,1-13-2018-044-05,5,1,6,74.1292403995316,7,3
9905,22,21,1-22-2018-021-08,8,1,6,95.6073213298819,12,3
9884,23,39,1-23-2018-039-03,3,1,6,220.89145350224,5,3
9880,24,28,1-24-2018-028-05,5,1,6,77.7319935827502,1,3
9904,27,19,1-27-2018-019-01,1,2,6,53.0506986294226,3,3
9903,17,41,1-17-2018-041-02,2,2,6,65.8542656555382,4,3
9904,27,19,1-27-2018-019-01,1,1,6,53.0506986294226,3,3
9786,17,35,1-17-2018-035-08,8,1,6,89.8804507420205,4,3
9793,22,19,1-22-2018-019-10,10,2,6,757.932941173496,12,3
9782,19,32,1-19-2018-032-05,5,1,6,54.7319534917023,9,3
9751,20,32,1-20-2018-032-08,8,1,6,109.964093263989,11,3
9775,26,33,1-26-2018-033-02,2,2,6,28.16043430236,10,3
9792,22,18,1-22-2018-018-01,1,2,6,53.6591951024928,12,3
9804,21,26,1-21-2018-026-08,8,1,6,119.407099797148,11,3
9803,21,25,1-21-2018-025-08,8,1,6,119.407099797148,11,3
9796,33,33,1-33-2018-033-08,8,1,6,46.5383479103345,12,3
9766,10,18,1-10-2018-018-02,2,2,6,30.6722033634637,4,3
9809,13,40,1-13-2018-040-09,9,1,6,1905.36197248096,7,3
9804,21,26,1-21-2018-026-08,8,2,6,119.407099797148,11,3
9766,10,18,1-10-2018-018-02,2,1,6,30.6722033634637,4,3
9816,23,35,1-23-2018-035-05,5,1,6,50.4532248975682,5,3
9729,26,30,1-26-2018-030-02,2,1,6,88.3428179473478,10,3
9813,33,34,1-33-2018-034-08,8,1,6,46.5383479103345,12,3
9764,52,13,1-52-2018-013-10,10,2,6,2599.53807901324,12,3
9633,15,28,1-15-2018-028-05,5,2,6,14.5245876549888,1,3
9830,12,22,1-12-2018-022-06,6,1,6,1067.72320733004,9,3
9839,31,16,1-31-2018-016-08,8,1,6,325.58648159477,6,3
9820,28,19,1-28-2018-019-09,9,1,6,435.412103868015,3,3
9855,21,29,1-21-2018-029-09,9,1,6,1220.11684499145,11,3
9876,20,39,1-20-2018-039-09,9,1,6,618.240563228793,11,3
9878,13,43,1-13-2018-043-04,4,1,6,2892.52021426962,7,3
9886,66,14,1-66-2018-014-02,2,1,6,115.61049161914,6,3
9872,15,41,1-15-2018-041-04,4,1,6,403.813824451736,1,3
9856,21,30,1-21-2018-030-01,1,1,6,83.492401302955,11,3
9861,33,36,1-33-2018-036-03,3,2,6,33.7759945786173,12,3
9823,10,20,1-10-2018-020-03,3,1,6,28.7739763257417,4,3
9854,21,28,1-21-2018-028-02,2,4,6,13.0271604475473,11,3
9874,32,47,1-32-2018-047-10,10,1,6,12990.2726522016,7,3
10011,16,46,1-16-2018-046-05,5,1,6,11.9003582198699,5,3
10020,32,53,1-32-2018-053-04,4,1,6,6130.07936390308,7,3
10040,17,46,1-17-2018-046-08,8,1,6,138.764631690181,4,3
10028,15,48,1-15-2018-048-02,2,2,6,23.9210035934966,1,3
10037,13,52,1-13-2018-052-03,3,1,6,341.402861211091,7,3
10049,33,46,1-33-2018-046-08,8,1,6,59.2151363135736,12,3
10043,22,25,1-22-2018-025-03,3,1,6,52.7652691296968,12,3
10072,23,47,1-23-2018-047-06,6,1,6,266.560149160244,5,3
10077,52,22,1-52-2018-022-09,9,1,6,2707.25436813,12,3
10047,18,26,1-18-2018-026-09,9,1,6,331.279785503838,6,3
10105,19,46,1-19-2018-046-01,1,1,6,83.1285445173237,9,3
10121,21,42,1-21-2018-042-02,2,2,6,14.5312719400911,11,3
10102,26,45,1-26-2018-045-09,9,1,6,3625.48236515774,10,3
10033,14,24,1-14-2018-024-02,2,2,6,186.332816064419,8,3
10084,32,58,1-32-2018-058-05,5,1,6,91.3446208780574,7,3
10111,17,51,1-17-2018-051-03,3,2,6,80.8539014146056,4,3
10093,14,25,1-14-2018-025-07,7,1,6,12655.6133112312,8,3
10150,23,50,1-23-2018-050-07,7,1,6,598.996818541876,5,3
10162,66,19,1-66-2018-019-05,5,2,6,418.538892867384,6,3
10134,20,53,1-20-2018-053-09,9,1,6,499.914094875566,11,3
10152,23,52,1-23-2018-052-10,10,1,6,3052.08753466134,5,3
10299,66,21,1-66-2018-021-06,6,1,6,575.598306059491,6,3
10309,17,58,1-17-2018-058-04,4,2,6,711.160711419872,4,3
10291,32,67,1-32-2018-067-07,7,1,6,3637.37976442022,7,3
10285,23,57,1-23-2018-057-03,3,1,6,159.200745560138,5,3
10255,29,26,1-29-2018-026-01,1,1,6,91.3660217576404,2,3
10273,21,46,1-21-2018-046-02,2,1,6,11.8543055031592,11,3
10268,22,30,1-22-2018-030-06,6,1,6,259.178652153282,12,3
10271,21,44,1-21-2018-044-02,2,2,6,11.8543055031592,11,3
10261,14,26,1-14-2018-026-02,2,2,6,437.784136280917,8,3
10261,14,26,1-14-2018-026-02,2,3,6,437.784136280917,8,3
10240,19,49,1-19-2018-049-08,8,1,6,132.571614795836,9,3
10185,18,29,1-18-2018-029-01,1,1,6,80.1280895353133,6,3
10226,66,20,1-66-2018-020-07,7,1,6,161.683460053957,6,3
10226,66,20,1-66-2018-020-07,7,2,6,161.683460053957,6,3
10171,19,48,1-19-2018-048-02,2,1,6,94.3564100322934,9,3
10160,32,60,1-32-2018-060-01,1,1,6,129.851891940592,7,3
10189,20,55,1-20-2018-055-08,8,1,6,174.762875299141,11,3
10181,13,59,1-13-2018-059-05,5,1,6,90.5723376750883,7,3
10332,20,66,1-20-2018-066-08,8,1,6,67.2799275585528,11,3
10331,21,50,1-21-2018-050-05,5,1,6,11.705498199413,11,3
10280,26,52,1-26-2018-052-03,3,1,6,300.364327074376,10,3
10336,15,62,1-15-2018-062-02,2,1,6,16.8922870962494,1,3
10239,76,8,1-76-2018-008-04,4,1,6,332.509905511132,3,3
10328,18,31,1-18-2018-031-04,4,1,6,159.368217098353,6,3
10314,13,65,1-13-2018-065-01,1,1,6,46.2789031501567,7,3
10302,19,52,1-19-2018-052-09,9,1,6,613.94788324755,9,3
10304,19,54,1-19-2018-054-08,8,2,6,114.462817425535,9,3
10308,27,30,1-27-2018-030-01,1,2,6,58.2953313287954,3,3
10306,14,27,1-14-2018-027-06,6,1,6,1187.86186931452,8,3
10369,32,70,1-32-2018-070-01,1,1,6,227.926783411252,7,3
10388,31,27,1-31-2018-027-03,3,1,6,463.300143469966,6,3
10338,31,25,1-31-2018-025-08,8,1,6,325.58648159477,6,3
10360,23,61,1-23-2018-061-01,1,1,6,76.1868333196657,5,3
10376,32,71,1-32-2018-071-03,3,1,6,2920.46228130911,7,3
10361,28,34,1-28-2018-034-09,9,1,6,466.87303799211,3,3
10458,18,34,1-18-2018-034-04,4,1,6,419.523920270924,6,3
10459,22,35,1-22-2018-035-02,2,2,6,30.214841238483,12,3
10450,19,57,1-19-2018-057-09,9,2,6,559.028045790177,9,3
10459,22,35,1-22-2018-035-02,2,1,6,30.214841238483,12,3
10445,25,27,1-25-2018-027-01,1,2,6,150.425127471,2,3
10447,66,25,1-66-2018-025-01,1,1,6,200.68044634236,6,3
10439,52,29,1-52-2018-029-06,6,1,6,85.5822223845407,12,3
10439,52,29,1-52-2018-029-06,6,2,6,85.5822223845407,12,3
10407,33,56,1-33-2018-056-08,8,2,6,101.693885463413,12,3
10409,21,53,1-21-2018-053-08,8,1,6,116.320430262659,11,3
10420,10,34,1-10-2018-034-08,8,2,6,31.1380676181556,4,3
10433,32,73,1-32-2018-073-01,1,1,6,83.203849708798,7,3
10417,20,70,1-20-2018-070-03,3,1,6,140.826473447527,11,3
10367,59,38,1-59-2018-038-08,8,1,6,167.120381806406,6,3
10503,14,32,1-14-2018-032-05,5,1,6,569.96703965737,8,3
10504,12,35,1-12-2018-035-01,1,1,6,449.62852847544,9,3
10508,10,36,1-10-2018-036-08,8,1,6,137.247517695636,4,3
10505,15,69,1-15-2018-069-02,2,1,6,21.2344553839877,1,3
10507,15,71,1-15-2018-071-02,2,1,6,21.2344553839877,1,3
10532,20,78,1-20-2018-078-08,8,1,6,226.639532130103,11,3
10534,18,35,1-18-2018-035-08,8,1,6,447.86719459829,6,3
10515,59,40,1-59-2018-040-05,5,1,6,62.0292182713193,6,3
10472,33,57,1-33-2018-057-02,2,1,6,30.1910572070456,12,3
10481,21,59,1-21-2018-059-01,1,1,6,24.9509471345139,11,3
10488,28,38,1-28-2018-038-05,5,1,6,47.4965748713896,3,3
10487,28,37,1-28-2018-037-09,9,1,6,464.642233924696,3,3
10497,32,77,1-32-2018-077-05,5,2,6,130.326683535852,7,3
10497,32,77,1-32-2018-077-05,5,3,6,130.326683535852,7,3
10473,26,63,1-26-2018-063-03,3,1,6,627.10296408035,10,3
10497,32,77,1-32-2018-077-05,5,1,6,130.326683535852,7,3
10495,32,75,1-32-2018-075-01,1,1,6,156.39913098474,7,3
10539,26,65,1-26-2018-065-01,1,1,6,57.1251605684296,10,3
10492,24,42,1-24-2018-042-09,9,2,6,1547.79963036993,1,3
10513,31,29,1-31-2018-029-08,8,1,6,325.58648159477,6,3
10511,27,34,1-27-2018-034-05,5,1,6,19.5317496161148,3,3
10542,21,61,1-21-2018-061-02,2,1,6,11.470238003013,11,3
10537,19,60,1-19-2018-060-03,3,1,6,61.3044553608765,9,3
10541,21,60,1-21-2018-060-08,8,1,6,142.762847372467,11,3
10587,33,58,1-33-2018-058-02,2,1,6,27.9619541822388,12,3
10594,26,67,1-26-2018-067-06,6,1,6,713.302175311544,10,3
10568,32,79,1-32-2018-079-02,2,2,6,98.0977126772131,7,3
10558,16,70,1-16-2018-070-05,5,1,6,37.0005626515962,5,3
10558,16,70,1-16-2018-070-05,5,2,6,37.0005626515962,5,3
10559,16,71,1-16-2018-071-02,2,2,6,30.2605400482505,5,3
10564,23,71,1-23-2018-071-03,3,1,6,186.565294292052,5,3
10579,12,37,1-12-2018-037-05,5,1,6,286.829610873214,9,3
10577,25,30,1-25-2018-030-09,9,1,6,3459.40722847,2,3
10655,20,85,1-20-2018-085-09,9,2,6,453.564312489883,11,3
10660,26,72,1-26-2018-072-04,4,1,6,2115.11001601441,10,3
10656,20,86,1-20-2018-086-06,6,1,6,194.304999993334,11,3
10661,21,69,1-21-2018-069-01,1,1,6,11.0233138862791,11,3
10647,21,66,1-21-2018-066-05,5,1,6,34.1937899108598,11,3
10601,21,63,1-21-2018-063-01,1,1,6,53.6403718666782,11,3
10606,20,83,1-20-2018-083-01,1,1,6,33.0854215747091,11,3
10617,52,33,1-52-2018-033-03,3,1,6,224.569978838878,12,3
10622,66,28,1-66-2018-028-08,8,1,6,170.546864289739,6,3
10713,26,75,1-26-2018-075-03,3,2,6,492.663349433138,10,3
10723,20,91,1-20-2018-091-02,2,1,6,26.8025465982331,11,3
10729,21,73,1-21-2018-073-05,5,1,6,34.1937899108598,11,3
10692,15,79,1-15-2018-079-07,7,1,6,2584.25641733039,1,3
10714,33,61,1-33-2018-061-09,9,1,6,1767.95782705815,12,3
10670,52,34,1-52-2018-034-04,4,1,6,111.675639845698,12,3
10706,17,78,1-17-2018-078-01,1,1,6,132.871144775901,4,3
10707,17,79,1-17-2018-079-01,1,1,6,132.871144769465,4,3
10698,19,69,1-19-2018-069-08,8,1,6,117.171618354952,9,3
10708,27,39,1-27-2018-039-06,6,1,6,189.278545845365,3,3
10755,32,89,1-32-2018-089-05,5,1,6,150.683402891493,7,3
10739,66,30,1-66-2018-030-09,9,1,6,342.849531648889,6,3
10758,52,37,1-52-2018-037-08,8,1,6,107.970638214944,12,3
10721,20,89,1-20-2018-089-01,1,1,6,34.1559780533907,11,3
10737,20,92,1-20-2018-092-01,1,1,6,34.1559780533907,11,3
10746,11,10,1-11-2018-010-01,1,1,6,235.418594101367,8,3
10777,12,41,1-12-2018-041-06,6,1,6,2974.79272638536,9,3
10767,66,32,1-66-2018-032-06,6,2,6,125.896653172806,6,3
10772,73,3,1-73-2018-003-01,1,1,6,56.2288906276617,3,3
10795,33,62,1-33-2018-062-01,1,1,6,43.9613018556608,12,3
10792,17,80,1-17-2018-080-06,6,1,6,244.73933834392,4,3
10847,28,45,1-28-2018-045-01,1,1,6,73.7618631871843,3,3
10845,32,93,1-32-2018-093-05,5,2,6,98.9082164032729,7,3
10850,76,11,1-76-2018-011-03,3,1,6,933.468703956292,3,3
10866,17,85,1-17-2018-085-05,5,1,6,49.8202110566132,4,3
10856,77,1,1-77-2018-001-08,8,1,6,195.685183134399,9,3
10864,17,83,1-17-2018-083-06,6,2,6,374.647755477832,4,3
10865,17,84,1-17-2018-084-01,1,1,6,75.2309515085863,4,3
10801,26,77,1-26-2018-077-02,2,1,6,34.2065305051895,10,3
10796,33,63,1-33-2018-063-09,9,2,6,490.008344076504,12,3
10831,24,51,1-24-2018-051-09,9,1,6,1789.33131941742,1,3
10809,30,49,1-30-2018-049-02,2,2,6,28.6927689281909,10,3
10819,21,78,1-21-2018-078-08,8,1,6,88.7278537407421,11,3
10885,21,80,1-21-2018-080-01,1,1,6,78.3707573874403,11,3
10886,21,81,1-21-2018-081-02,2,1,6,48.1199067777015,11,3
10857,77,2,1-77-2018-002-06,6,2,6,309.5953056458,9,3
10884,21,79,1-21-2018-079-01,1,2,6,78.3707573874403,11,3
10875,31,39,1-31-2018-039-04,4,2,6,341.042851992492,6,3
10875,31,39,1-31-2018-039-04,4,1,6,341.042851992492,6,3
10872,26,82,1-26-2018-082-06,6,2,6,521.997708027027,10,3
10859,19,74,1-19-2018-074-05,5,1,6,54.7319534917023,9,3
10914,73,6,1-73-2018-006-01,1,1,6,56.2288906276617,3,3
10904,23,82,1-23-2018-082-09,9,2,6,959.558480750401,5,3
10926,66,36,1-66-2018-036-04,4,1,6,155.537836543619,6,3
10911,32,95,1-32-2018-095-03,3,1,6,1727.30555160327,7,3
10908,14,44,1-14-2018-044-03,3,1,6,2584.42918358095,8,3
10906,28,47,1-28-2018-047-04,4,1,6,225.217198384141,3,3
10958,33,66,1-33-2018-066-01,1,1,6,43.9613018556608,12,3
10932,19,77,1-19-2018-077-08,8,1,6,174.973092270562,9,3
10944,26,83,1-26-2018-083-01,1,1,6,26.9853000155894,10,3
10960,77,4,1-77-2018-004-03,3,2,6,1109.57472235341,9,3
10992,52,45,1-52-2018-045-02,2,1,6,22.6600120614719,12,3
10987,23,83,1-23-2018-083-08,8,2,6,69.5578093748777,5,3
10982,24,56,1-24-2018-056-04,4,2,6,1439.33921047339,1,3
10928,31,40,1-31-2018-040-08,8,1,6,325.58648159477,6,3
10907,54,4,1-54-2018-004-08,8,1,6,504.019071235839,9,3
10917,25,39,1-25-2018-039-08,8,2,6,39.3317590790049,2,3
10935,13,84,1-13-2018-084-05,5,1,6,133.383186269996,7,3
11101,21,84,1-21-2018-084-01,1,1,6,62.9731755011949,11,3
11084,19,82,1-19-2018-082-05,5,1,6,140.865813390382,9,3
11098,26,94,1-26-2018-094-01,1,1,6,77.6316026360674,10,3
11093,13,87,1-13-2018-087-09,9,1,6,9113.73629992808,7,3
11052,23,87,1-23-2018-087-01,1,2,6,76.1868333196657,5,3
11060,32,103,1-32-2018-103-08,8,1,6,665.093401375971,7,3
11091,33,68,1-33-2018-068-09,9,1,6,300.985990412003,12,3
11081,31,45,1-31-2018-045-10,10,1,6,359.234935300888,6,3
11103,21,86,1-21-2018-086-02,2,1,6,38.6657400828502,11,3
11096,26,92,1-26-2018-092-05,5,1,6,98.924579636671,10,3
11124,11,22,1-11-2018-022-01,1,1,6,215.861840313764,8,3
11102,21,85,1-21-2018-085-01,1,1,6,62.9731755011949,11,3
11089,29,47,1-29-2018-047-09,9,2,6,635.656312229086,2,3
11101,21,84,1-21-2018-084-01,1,3,6,62.9731755011949,11,3
11068,76,12,1-76-2018-012-08,8,1,6,1713.68841137179,3,3
11052,23,87,1-23-2018-087-01,1,1,6,76.1868333196657,5,3
11061,52,46,1-52-2018-046-04,4,2,6,353.505433038728,12,3
11055,14,45,1-14-2018-045-02,2,2,6,242.833104172424,8,3
11018,13,86,1-13-2018-086-01,1,1,6,219.25229479753,7,3
11024,26,88,1-26-2018-088-05,5,2,6,59.2267326460096,10,3
11039,21,83,1-21-2018-083-01,1,1,6,158.205028590844,11,3
11020,15,92,1-15-2018-092-05,5,2,6,21.0386652855609,1,3
11028,18,43,1-18-2018-043-09,9,1,6,383.960565725705,6,3
11014,17,90,1-17-2018-090-06,6,2,6,268.41215529425,4,3
11034,73,9,1-73-2018-009-03,3,2,6,194.897717212327,3,3
