CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
31198,26,89,1-26-2023-089-08,8,2,300,518,191,2390,168,96,123,175,8,4.7,2,3,0,0,52,409.4893324,10,8
31221,59,103,1-59-2023-103-08,8,1,365,565,202,2151,167,95,105,999,8,5.3,9,9,9,0,60,99.38627101,6,8
31221,59,103,1-59-2023-103-08,8,2,280,484,183,1454,158,97,108,160,4,2.4,2,1,0,0,60,99.38627101,6,8
31824,26,109,1-26-2023-109-01,1,1,270,463,184,1550,160,93,100,999,4,2.5,2,1,9,0,57,73.99908468,10,8
31827,15,189,1-15-2023-189-10,10,2,305,505,191,2047,163,92,108,999,6,3.6,2,4,9,0,54,7050.432343,1,8
31827,15,189,1-15-2023-189-10,10,1,270,449,175,1224,150,87,93,999,4,2.0,2,1,9,0,60,7050.432343,1,8
31830,31,89,1-31-2023-089-06,6,1,289,525,190,1724,159,109,127,170,6,3.8,2,1,0,0,62,247.8107959,6,8
31830,31,89,1-31-2023-089-06,6,2,308,514,200,2115,166,95,111,175,6,3.6,2,1,9,0,56,247.8107959,6,8
31833,21,100,1-21-2023-100-03,3,1,281,486,186,1463,159,97,109,999,4,2.4,2,1,9,0,61,100.1929819,11,8
31833,21,100,1-21-2023-100-03,3,2,290,492,187,1760,159,96,107,170,6,3.0,2,1,0,1,58,100.1929819,11,8
31833,21,100,1-21-2023-100-03,3,3,270,463,188,1252,156,89,104,999,4,2.0,2,1,0,0,61,100.1929819,11,8
31836,28,88,1-28-2023-088-07,7,1,262,453,182,1583,156,92,100,146,4,2.4,2,4,0,0,58,44.13141895,3,8
31838,66,79,1-66-2023-079-08,8,1,365,565,199,2105,167,95,105,164,8,5.3,2,3,0,1,99,146.4964083,6,8
31839,30,128,1-30-2023-128-04,4,1,289,481,183,1984,155,82,112,999,6,4.0,9,2,9,0,52,237.4399523,10,8
31839,30,128,1-30-2023-128-04,4,2,285,480,193,1875,165,97,99,174,4,2.0,2,4,0,0,58,237.4399523,10,8
31841,13,124,1-13-2023-124-05,5,1,281,478,188,1564,159,92,105,999,6,3.6,2,2,9,0,52,94.53075357,7,8
31841,13,124,1-13-2023-124-05,5,2,278,486,185,1496,158,96,112,999,4,2.4,2,1,9,0,61,94.53075357,7,8
31841,13,124,1-13-2023-124-05,5,3,269,467,181,1497,155,100,99,999,4,2.4,2,1,9,0,61,94.53075357,7,8
31844,21,103,1-21-2023-103-07,7,1,270,463,176,1300,153,91,102,150,4,1.8,2,1,0,0,60,1196.649202,11,8
31852,77,103,1-77-2023-103-04,4,1,285,480,193,1800,165,97,99,160,4,2.0,2,1,0,0,58,1325.758852,9,8
31853,10,152,1-10-2023-152-02,2,1,275,490,181,1575,160,105,110,999,6,3.6,2,1,0,1,60,21.44319715,4,8
31853,10,152,1-10-2023-152-02,2,2,273,455,190,1360,157,93,89,150,4,1.5,2,1,0,0,61,21.44319715,4,8
31855,48,98,1-48-2023-098-08,8,1,272,481,180,1490,156,94,115,166,4,2.4,1,1,0,0,59,108.0751406,12,8
31855,48,98,1-48-2023-098-08,8,2,426,644,203,2798,173,100,117,999,8,6.6,2,3,0,0,50,108.0751406,12,8
31856,48,99,1-48-2023-099-05,5,2,254,428,181,1353,157,88,86,150,4,1.8,2,1,0,0,63,74.67626833,12,8
31473,26,98,1-26-2023-098-09,9,3,305,508,191,1929,162,92,110,999,8,5.7,9,2,9,0,56,1706.803717,10,8
31502,11,69,1-11-2023-069-02,2,1,283,474,184,1680,158,88,103,999,4,2.0,2,4,9,0,57,83.61933847,8,8
31502,11,69,1-11-2023-069-02,2,2,265,459,178,1543,154,95,99,150,4,2.0,2,4,0,0,60,83.61933847,8,8
31510,13,112,1-13-2023-112-07,7,1,285,487,185,1558,159,94,110,170,4,2.5,2,1,0,0,59,7752.591604,7,8
31510,13,112,1-13-2023-112-07,7,2,357,582,202,2177,174,101,124,999,8,5.7,2,2,9,0,57,7752.591604,7,8
31513,76,85,1-76-2023-085-05,5,1,275,473,182,1485,157,96,102,999,4,2.5,2,4,9,0,58,20.73978914,3,8
31513,76,85,1-76-2023-085-05,5,2,368,584,203,2130,172,96,120,999,6,3.5,2,3,9,0,58,20.73978914,3,8
31533,52,102,1-52-2023-102-04,4,1,374,589,206,2184,173,95,121,190,8,6.2,2,3,0,0,99,182.0093919,12,8
31533,52,102,1-52-2023-102-04,4,2,257,461,182,1379,152,102,102,158,6,3.8,2,2,0,0,99,182.0093919,12,8
31539,26,99,1-26-2023-099-06,6,1,276,471,179,1805,153,86,109,170,6,3.5,2,2,0,0,52,884.9618839,10,8
31539,26,99,1-26-2023-099-06,6,2,308,514,200,2115,166,95,111,161,6,3.6,2,1,0,0,56,884.9618839,10,8
31582,59,119,1-59-2023-119-02,2,1,257,414,180,1346,158,83,73,999,4,1.6,2,1,0,0,61,47.45671854,6,8
31582,59,119,1-59-2023-119-02,2,2,268,460,180,1399,155,96,96,158,4,1.4,2,1,0,0,61,47.45671854,6,8
31582,59,119,1-59-2023-119-02,2,3,286,479,184,1706,158,96,97,999,4,2.4,2,1,9,0,58,47.45671854,6,8
31585,66,73,1-66-2023-073-03,3,1,304,508,193,2418,163,86,118,156,8,5.7,2,4,0,1,56,137.6600127,6,8
31585,66,73,1-66-2023-073-03,3,2,368,581,219,2812,188,98,116,999,8,6.2,9,3,9,0,99,137.6600127,6,8
31613,13,115,1-13-2023-115-09,9,1,302,513,199,2107,168,98,114,999,6,3.8,2,1,0,1,57,3044.902711,7,8
31613,13,115,1-13-2023-115-09,9,2,999,999,999,9999,999,999,999,999,8,6.0,9,3,9,1,99,3044.902711,7,8
31616,76,89,1-76-2023-089-03,3,1,264,459,176,1338,152,95,99,140,4,2.0,2,1,0,0,61,21.42934359,3,8
31616,76,89,1-76-2023-089-03,3,2,324,539,190,1948,161,93,121,150,6,3.5,2,3,0,0,58,21.42934359,3,8
29976,18,40,1-18-2023-040-10,10,1,281,470,183,1590,155,88,103,999,4,2.0,9,9,9,0,55,498.5596216,6,8
29976,18,40,1-18-2023-040-10,10,2,270,463,184,1610,160,93,100,150,4,2.5,2,4,0,0,57,498.5596216,6,8
30002,33,33,1-33-2023-033-08,8,1,248,388,167,1065,144,82,59,146,4,1.6,1,1,0,1,63,43.77559116,12,8
30059,24,66,1-24-2023-066-01,1,1,303,509,197,1870,168,98,108,150,6,3.3,2,1,0,0,58,118.487397,1,8
30059,24,66,1-24-2023-066-01,1,2,296,497,196,2254,168,93,108,999,98,98.0,3,4,0,0,51,118.487397,1,8
30156,19,79,1-19-2023-079-08,8,1,287,487,189,2099,158,90,110,160,6,4.2,2,3,0,0,54,82.85475236,9,8
30205,33,41,1-33-2023-041-10,10,1,326,541,191,1950,167,95,122,182,8,4.7,2,3,0,1,57,262.3600325,12,8
30288,31,48,1-31-2023-048-04,4,1,302,513,201,2233,171,100,112,999,6,3.6,2,4,9,0,55,230.6389208,6,8
30288,31,48,1-31-2023-048-04,4,2,269,447,185,1556,156,91,87,153,4,1.5,2,4,0,0,59,230.6389208,6,8
30305,19,82,1-19-2023-082-02,2,1,338,556,203,2155,173,101,117,180,6,4.3,2,2,0,1,58,43.98969372,9,8
30305,19,82,1-19-2023-082-02,2,2,285,480,193,1875,165,97,99,170,4,2.0,2,4,0,0,58,43.98969372,9,8
30308,19,85,1-19-2023-085-08,8,1,266,479,178,1350,153,98,116,150,4,2.2,2,1,0,0,99,96.28160442,9,8
30374,19,86,1-19-2023-086-05,5,1,257,412,170,1129,149,82,73,160,4,1.6,1,1,0,1,62,43.48554189,9,8
30377,19,89,1-19-2023-089-04,4,1,326,540,189,2001,158,94,120,150,6,3.6,2,3,0,0,57,216.5286388,9,8
30377,19,89,1-19-2023-089-04,4,2,258,420,179,1330,146,70,92,150,6,4.0,2,2,0,1,99,216.5286388,9,8
30408,31,52,1-31-2023-052-10,10,1,285,480,179,1507,154,102,94,136,4,2.4,2,1,0,1,62,381.8514577,6,8
31856,48,99,1-48-2023-099-05,5,1,250,399,169,947,999,80,71,146,4,1.5,2,1,0,0,99,74.67626833,12,8
31858,18,84,1-18-2023-084-09,9,1,281,509,185,1658,158,110,120,148,6,3.6,2,1,0,0,61,700.8463505,6,8
31859,18,85,1-18-2023-085-03,3,1,272,481,180,1435,156,94,115,999,4,2.4,1,1,9,0,59,93.21966448,6,8
31859,18,85,1-18-2023-085-03,3,2,399,614,203,2266,173,96,118,176,8,5.0,2,3,0,0,58,93.21966448,6,8
31861,59,126,1-59-2023-126-03,3,1,341,577,206,2718,174,100,136,180,8,6.2,2,3,0,0,53,66.86175454,6,8
31861,59,126,1-59-2023-126-03,3,2,365,571,202,2151,167,101,105,999,8,5.3,2,3,9,0,60,66.86175454,6,8
31870,19,121,1-19-2023-121-05,5,1,275,483,173,1394,139,90,118,999,4,2.2,2,2,0,0,59,43.48554189,9,8
31870,19,121,1-19-2023-121-05,5,2,277,481,182,1441,159,96,108,150,4,2.5,2,1,0,0,60,43.48554189,9,8
31870,19,121,1-19-2023-121-05,5,3,289,483,179,1620,153,85,108,999,6,2.8,2,2,9,0,52,43.48554189,9,8
31872,12,99,1-12-2023-099-03,3,1,283,489,183,1520,158,98,109,160,4,2.5,2,1,0,0,60,239.3521142,9,8
31873,12,100,1-12-2023-100-08,8,1,262,458,173,1240,148,96,100,154,4,2.2,2,1,0,1,60,289.2033845,9,8
31875,77,104,1-77-2023-104-05,5,1,276,463,177,1670,151,76,110,160,6,3.5,2,4,0,1,53,76.33062011,9,8
31876,59,130,1-59-2023-130-08,8,1,389,595,202,2668,171,101,105,170,8,6.6,2,3,0,0,60,68.93561693,6,8
31878,20,98,1-20-2023-098-02,2,1,283,488,191,1433,160,94,112,156,4,1.5,2,1,0,0,61,28.16135447,11,8
31879,17,146,1-17-2023-146-06,6,1,283,489,192,1787,164,105,102,160,6,3.5,2,3,0,1,59,351.1214809,4,8
31879,17,146,1-17-2023-146-06,6,2,274,487,185,1625,158,99,114,152,4,2.5,2,1,0,0,60,351.1214809,4,8
31881,66,82,1-66-2023-082-06,6,1,402,622,203,3042,174,100,120,180,8,6.0,2,3,0,1,99,236.8937309,6,8
31881,66,82,1-66-2023-082-06,6,2,270,478,178,1495,151,98,110,136,4,2.2,2,1,0,0,63,236.8937309,6,8
31887,24,98,1-24-2023-098-03,3,1,284,469,181,1625,158,79,106,160,4,2.0,2,4,0,0,55,405.0813673,1,8
31887,24,98,1-24-2023-098-03,3,2,290,492,198,1985,168,103,101,160,6,2.9,2,4,0,0,56,405.0813673,1,8
31890,13,126,1-13-2023-126-06,6,1,283,489,183,1520,158,98,109,160,4,2.5,2,1,0,0,60,991.6733388,7,8
31893,14,80,1-14-2023-080-05,5,1,270,457,179,1275,156,88,99,999,4,2.0,2,1,9,0,62,295.8503336,8,8
31893,14,80,1-14-2023-080-05,5,2,282,490,182,1610,159,99,109,160,6,3.5,2,1,0,0,61,295.8503336,8,8
31895,16,113,1-16-2023-113-03,3,1,268,454,173,1846,151,83,105,999,6,3.4,2,3,9,0,54,538.1159022,5,8
31895,16,113,1-16-2023-113-03,3,2,273,455,190,1360,157,93,89,150,4,1.5,2,1,0,0,61,538.1159022,5,8
31896,31,91,1-31-2023-091-06,6,1,281,486,187,1475,162,97,108,159,4,2.4,2,1,0,0,61,247.8107959,6,8
31898,28,90,1-28-2023-090-04,4,1,406,629,203,2938,173,97,126,180,8,7.3,2,3,0,0,99,108.3510433,3,8
31904,73,151,1-73-2023-151-05,5,1,238,365,160,1050,141,75,52,130,4,1.2,1,1,0,0,63,31.5633696,3,8
31904,73,151,1-73-2023-151-05,5,2,365,571,202,2262,167,101,105,999,8,5.3,2,3,9,0,60,31.5633696,3,8
31907,73,154,1-73-2023-154-09,9,2,261,445,172,1189,147,90,95,140,4,2.0,2,1,0,1,61,331.0260535,3,8
31907,73,154,1-73-2023-154-09,9,1,262,444,181,1609,155,86,95,999,4,2.5,9,9,9,0,59,331.0260535,3,8
31910,32,162,1-32-2023-162-09,9,2,303,508,198,1990,172,95,110,176,6,3.5,2,1,0,0,57,4744.624201,7,8
31913,25,94,1-25-2023-094-06,6,1,282,483,191,2015,162,104,99,999,6,3.6,2,4,9,0,57,485.712872,2,8
31913,25,94,1-25-2023-094-06,6,2,351,600,202,2484,174,87,162,164,10,6.8,2,1,0,0,99,485.712872,2,8
31339,59,108,1-59-2023-108-08,8,1,271,446,175,1435,153,90,85,158,4,1.8,2,1,0,0,60,134.5295506,6,8
31339,59,108,1-59-2023-108-08,8,2,308,514,200,2115,166,95,111,999,6,3.6,2,1,0,0,56,134.5295506,6,8
31342,76,80,1-76-2023-080-04,4,1,279,486,193,2155,160,91,112,999,6,4.0,2,3,9,0,54,17.81182118,3,8
31391,10,138,1-10-2023-138-09,9,1,289,489,183,1814,158,100,100,150,6,3.5,2,1,0,0,56,1364.63251,4,8
31391,10,138,1-10-2023-138-09,9,2,273,483,182,1429,155,101,110,999,6,3.0,2,1,0,0,61,1364.63251,4,8
31422,66,68,1-66-2023-068-03,3,1,265,439,184,1577,158,94,80,150,4,2.0,2,4,0,0,58,106.5525486,6,8
31916,52,106,1-52-2023-106-09,9,1,285,487,179,1549,153,99,103,154,4,2.4,2,1,0,0,59,373.1030429,12,8
31916,52,106,1-52-2023-106-09,9,2,237,376,169,1477,147,62,77,999,6,4.0,1,3,9,0,50,373.1030429,12,8
31916,52,106,1-52-2023-106-09,9,3,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,373.1030429,12,8
31918,76,101,1-76-2023-101-08,8,1,348,564,203,2657,174,95,119,180,8,5.4,2,3,0,1,59,21.68884603,3,8
31919,76,102,1-76-2023-102-04,4,1,322,536,186,1974,156,93,123,999,4,2.3,2,2,0,0,57,19.66659396,3,8
31919,76,102,1-76-2023-102-04,4,2,308,514,200,2115,166,95,111,150,6,3.6,2,1,0,0,56,19.66659396,3,8
31922,21,105,1-21-2023-105-09,9,1,262,445,171,1067,148,86,97,150,4,1.6,2,1,0,1,99,1214.462443,11,8
31930,22,82,1-22-2023-082-06,6,1,304,508,193,2262,163,86,118,163,6,3.6,2,4,0,0,56,86.10558513,12,8
31933,22,83,1-22-2023-083-10,10,1,320,515,178,1664,148,85,111,999,6,4.0,9,9,9,0,99,829.3166727,12,8
31935,30,132,1-30-2023-132-03,3,1,397,613,203,2728,174,95,119,999,8,5.4,2,3,9,0,58,263.5786394,10,8
31935,30,132,1-30-2023-132-03,3,2,257,424,181,1447,154,88,81,142,4,1.3,2,3,0,0,60,263.5786394,10,8
31938,26,113,1-26-2023-113-09,9,1,285,480,192,1917,162,90,105,999,6,3.5,2,4,9,0,54,3709.451268,10,8
31938,26,113,1-26-2023-113-09,9,2,280,486,179,1447,155,96,111,999,4,2.5,9,1,9,0,61,3709.451268,10,8
31938,26,113,1-26-2023-113-09,9,3,269,465,180,1495,155,98,98,999,4,2.5,2,1,9,0,59,3709.451268,10,8
31939,15,195,1-15-2023-195-07,7,2,283,488,191,1433,160,94,112,999,4,1.5,2,1,9,0,61,913.0252333,1,8
31428,11,66,1-11-2023-066-06,6,1,278,487,183,1453,159,97,112,999,4,2.5,2,1,0,0,60,3670.999324,8,8
31428,11,66,1-11-2023-066-06,6,2,278,483,185,1579,160,100,107,999,6,3.5,2,1,0,0,60,3670.999324,8,8
31428,11,66,1-11-2023-066-06,6,3,303,508,198,2115,172,95,110,999,6,3.5,2,4,0,0,56,3670.999324,8,8
31431,13,109,1-13-2023-109-03,3,1,270,464,178,1265,152,97,98,150,4,1.8,2,1,0,0,61,833.5768347,7,8
31431,13,109,1-13-2023-109-03,3,2,367,592,208,2327,174,101,124,190,6,3.6,2,3,0,1,57,833.5768347,7,8
31451,52,101,1-52-2023-101-03,3,2,264,441,181,1367,156,91,87,158,3,1.2,2,1,0,0,99,158.9369434,12,8
31451,52,101,1-52-2023-101-03,3,3,397,613,203,2728,174,95,119,999,10,6.8,9,3,9,0,99,158.9369434,12,8
31511,13,113,1-13-2023-113-02,2,1,262,431,176,1221,153,87,84,999,4,1.6,2,1,0,0,61,34.9853188,7,8
31511,13,113,1-13-2023-113-02,2,2,304,501,188,1750,160,88,109,999,6,2.7,9,2,9,0,51,34.9853188,7,8
31514,76,86,1-76-2023-086-03,3,1,367,592,202,2327,174,101,124,170,8,5.7,2,3,0,0,57,20.54026918,3,8
31939,15,195,1-15-2023-195-07,7,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,913.0252333,1,8
31941,20,99,1-20-2023-099-10,10,1,252,446,174,1410,146,91,104,999,4,2.5,2,4,9,0,55,6307.260893,11,8
31942,33,67,1-33-2023-067-03,3,1,283,492,185,1418,159,97,113,160,4,1.5,2,1,0,0,59,23.11845559,12,8
31944,21,106,1-21-2023-106-04,4,1,270,464,176,1315,152,94,100,146,4,1.8,2,1,0,1,61,1523.126417,11,8
31944,21,106,1-21-2023-106-04,4,2,278,462,178,1485,155,93,91,999,4,1.8,2,1,9,0,59,1523.126417,11,8
31947,77,105,1-77-2023-105-02,2,1,269,459,185,1639,161,92,99,150,4,2.5,2,4,0,0,57,78.87882297,9,8
31947,77,105,1-77-2023-105-02,2,2,257,424,181,1583,154,88,81,140,4,2.4,2,3,0,1,60,78.87882297,9,8
31950,18,87,1-18-2023-087-06,6,1,289,489,183,1926,158,100,100,144,6,3.6,2,4,0,0,56,349.7396888,6,8
31953,48,101,1-48-2023-101-09,9,1,359,554,195,2012,168,92,103,176,8,5.7,2,3,0,0,50,251.2247778,12,8
31953,48,101,1-48-2023-101-09,9,2,326,530,190,1837,161,85,119,999,6,4.0,1,3,9,0,58,251.2247778,12,8
31955,48,103,1-48-2023-103-03,3,1,341,577,206,2718,174,100,136,174,8,6.2,2,3,0,0,53,74.78725036,12,8
31956,54,81,1-54-2023-081-07,7,1,257,414,180,1231,158,83,73,160,4,1.6,2,1,0,1,61,310.4965293,9,8
31958,54,83,1-54-2023-083-09,9,2,273,483,182,1429,155,101,110,999,6,3.0,2,1,9,0,61,229.8590922,9,8
31958,54,83,1-54-2023-083-09,9,1,286,491,192,1779,164,94,112,999,4,2.5,2,1,9,0,57,229.8590922,9,8
31959,19,123,1-19-2023-123-08,8,1,258,458,178,1797,149,89,112,150,6,4.0,1,2,0,1,52,134.5931831,9,8
31961,10,154,1-10-2023-154-05,5,1,306,512,199,2002,175,97,111,150,6,3.3,2,1,0,0,57,104.3626543,4,8
31537,59,116,1-59-2023-116-10,10,1,307,538,206,2595,174,100,132,999,8,6.2,2,3,9,0,52,830.7925958,6,8
31537,59,116,1-59-2023-116-10,10,2,277,487,184,1614,158,105,104,999,4,2.4,2,1,0,0,60,830.7925958,6,8
31551,26,101,1-26-2023-101-01,1,1,277,487,184,1614,158,105,104,174,6,3.6,2,1,0,0,60,65.83404594,10,8
31580,59,117,1-59-2023-117-05,5,1,270,468,189,1745,162,95,104,168,6,3.3,2,1,0,0,57,77.00370918,6,8
31580,59,117,1-59-2023-117-05,5,2,286,479,184,1881,158,96,97,999,6,3.6,2,4,9,0,58,77.00370918,6,8
31614,13,116,1-13-2023-116-05,5,1,257,414,180,1231,158,83,73,999,4,2.0,2,1,9,0,61,94.72981202,7,8
31614,13,116,1-13-2023-116-05,5,2,278,485,182,1467,159,99,109,165,4,2.5,2,1,0,0,62,94.72981202,7,8
31617,76,90,1-76-2023-090-04,4,1,269,478,196,2007,170,100,110,999,6,3.5,2,3,9,0,55,64.0169758,3,8
31617,76,90,1-76-2023-090-04,4,2,312,545,212,2808,174,105,129,999,8,6.4,2,3,0,0,52,64.0169758,3,8
31674,66,75,1-66-2023-075-10,10,1,272,477,188,1516,159,94,112,146,6,4.0,2,2,0,0,53,112.3254186,6,8
31697,76,92,1-76-2023-092-07,7,1,308,514,200,2050,166,96,111,999,6,3.6,2,1,0,0,56,529.9464464,3,8
31697,76,92,1-76-2023-092-07,7,2,261,427,170,1184,147,88,78,999,4,2.0,9,1,9,0,61,529.9464464,3,8
31962,10,155,1-10-2023-155-06,6,1,270,455,178,1305,157,87,99,999,4,1.8,2,1,0,0,62,1082.26272,4,8
31962,10,155,1-10-2023-155-06,6,2,284,500,186,1822,157,102,114,150,6,3.6,2,1,0,1,58,1082.26272,4,8
31964,66,84,1-66-2023-084-09,9,1,274,487,185,1539,158,99,114,152,4,2.5,2,1,0,0,60,136.4050365,6,8
31965,33,68,1-33-2023-068-05,5,1,324,539,190,1927,161,93,121,180,6,3.5,2,3,0,1,58,29.41294136,12,8
31967,33,70,1-33-2023-070-01,1,1,267,447,180,1500,156,97,84,156,4,2.0,2,4,0,0,60,22.51848419,12,8
31970,59,133,1-59-2023-133-04,4,1,281,508,185,1572,157,108,121,999,6,3.4,2,1,9,0,65,332.8115122,6,8
31970,59,133,1-59-2023-133-04,4,2,287,475,192,2003,164,999,999,162,98,98.0,3,4,0,0,99,332.8115122,6,8
31973,12,103,1-12-2023-103-04,4,1,400,619,202,2106,167,101,118,180,8,5.3,2,2,0,1,60,1473.747295,9,8
31973,12,103,1-12-2023-103-04,4,2,285,487,185,1558,159,94,110,166,4,2.0,2,4,0,0,59,1473.747295,9,8
31979,17,151,1-17-2023-151-10,10,1,270,449,175,1199,150,87,93,160,4,1.8,2,1,0,0,60,1077.228177,4,8
31979,17,151,1-17-2023-151-10,10,2,301,462,188,2031,160,74,87,999,4,2.0,2,3,9,0,52,1077.228177,4,8
31981,30,135,1-30-2023-135-03,3,1,369,584,203,2134,173,96,118,172,6,3.5,2,3,0,0,58,447.5782202,10,8
31982,30,136,1-30-2023-136-03,3,3,269,472,181,1350,154,91,112,144,4,1.4,2,1,0,0,59,447.5782202,10,8
31982,30,136,1-30-2023-136-03,3,1,398,613,206,2208,173,95,121,999,8,5.3,2,3,9,0,99,447.5782202,10,8
31982,30,136,1-30-2023-136-03,3,2,285,495,193,1870,166,99,111,999,4,2.4,2,1,9,0,54,447.5782202,10,8
31985,11,77,1-11-2023-077-09,9,1,279,481,188,2349,159,94,108,999,8,4.6,2,3,9,0,52,10544.3506,8,8
31985,11,77,1-11-2023-077-09,9,2,272,481,180,1500,156,94,115,150,4,2.4,2,1,0,0,59,10544.3506,8,8
31987,24,100,1-24-2023-100-04,4,1,276,466,187,1530,163,91,100,160,4,2.5,2,1,0,0,58,1113.099766,1,8
31987,24,100,1-24-2023-100-04,4,2,272,481,180,1490,156,94,115,140,4,2.4,2,1,0,0,59,1113.099766,1,8
31990,13,129,1-13-2023-129-04,4,1,330,570,204,2740,175,103,137,999,8,6.2,2,2,9,0,51,3670.71511,7,8
31990,13,129,1-13-2023-129-04,4,2,262,444,181,1540,155,86,95,165,4,2.5,2,2,0,0,59,3670.71511,7,8
31996,25,95,1-25-2023-095-03,3,1,287,469,190,1866,166,87,95,150,4,2.0,2,4,0,0,55,151.0099264,2,8
31998,14,82,1-14-2023-082-06,6,1,270,453,178,1265,156,87,97,999,4,1.8,2,1,9,0,62,1481.849396,8,8
31998,14,82,1-14-2023-082-06,6,2,389,598,203,2431,174,100,108,999,8,5.3,2,3,9,0,59,1481.849396,8,8
31619,10,145,1-10-2023-145-02,2,2,276,463,186,1515,162,89,98,150,4,2.5,2,1,0,0,59,20.03140492,4,8
31645,26,102,1-26-2023-102-03,3,1,280,493,185,1468,157,100,114,162,4,2.4,2,1,0,0,61,409.7186228,10,8
31645,26,102,1-26-2023-102-03,3,2,267,463,182,1610,157,97,99,172,4,2.5,2,4,0,0,58,409.7186228,10,8
31656,10,146,1-10-2023-146-06,6,1,243,408,178,1455,154,82,83,999,6,3.0,1,2,9,0,52,864.9086698,4,8
31656,10,146,1-10-2023-146-06,6,2,275,490,181,1575,160,105,110,150,4,2.4,2,1,0,1,60,864.9086698,4,8
31688,11,72,1-11-2023-072-04,4,1,271,464,182,1385,160,91,102,150,4,2.0,2,1,0,0,61,1416.629178,8,8
31699,13,118,1-13-2023-118-05,5,2,355,575,205,2638,179,101,118,180,8,5.6,2,3,0,0,58,170.3409005,7,8
31702,10,147,1-10-2023-147-07,7,1,275,480,184,1543,159,101,104,150,4,2.5,2,4,0,0,59,1326.411722,4,8
31728,15,181,1-15-2023-181-02,2,1,270,449,188,1295,156,89,90,999,4,2.0,2,1,0,0,62,20.97133347,1,8
31728,15,181,1-15-2023-181-02,2,2,261,429,178,1389,154,88,81,999,4,1.8,2,4,0,0,62,20.97133347,1,8
31745,15,186,1-15-2023-186-09,9,1,284,475,183,1722,155,87,102,999,6,3.0,2,1,9,0,59,228.942802,1,8
31745,15,186,1-15-2023-186-09,9,2,402,622,203,2518,165,101,105,999,8,5.3,2,3,9,0,60,228.942802,1,8
31768,59,124,1-59-2023-124-06,6,1,281,509,185,1613,158,110,120,999,6,3.5,9,1,9,0,61,192.1939869,6,8
31768,59,124,1-59-2023-124-06,6,2,320,522,185,2085,157,79,123,158,6,4.0,2,3,0,0,57,192.1939869,6,8
31788,11,74,1-11-2023-074-06,6,1,351,600,202,2328,174,87,162,999,8,4.6,2,2,9,0,53,5055.675373,8,8
31998,14,82,1-14-2023-082-06,6,3,437,676,208,3053,172,103,136,999,8,5.3,9,3,9,0,99,1481.849396,8,8
31998,14,82,1-14-2023-082-06,6,4,282,474,193,2008,166,97,95,999,6,3.7,9,9,9,0,57,1481.849396,8,8
32001,32,166,1-32-2023-166-03,3,2,271,459,188,1496,158,96,92,160,3,1.5,2,3,0,0,59,648.7418866,7,8
32001,32,166,1-32-2023-166-03,3,1,260,453,170,1130,146,94,100,999,4,1.8,2,1,9,0,61,648.7418866,7,8
32002,32,167,1-32-2023-167-05,5,1,289,483,179,1620,153,85,108,150,6,3.6,2,2,0,1,52,136.0940297,7,8
32002,32,167,1-32-2023-167-05,5,2,357,582,202,2308,174,101,124,999,6,6.7,9,3,9,0,57,136.0940297,7,8
32002,32,167,1-32-2023-167-05,5,3,287,466,188,1880,162,83,96,164,6,3.0,2,1,0,0,53,136.0940297,7,8
32002,32,167,1-32-2023-167-05,5,4,286,489,189,2109,164,94,110,160,8,4.4,2,1,0,0,52,136.0940297,7,8
32004,31,94,1-31-2023-094-08,8,1,353,559,201,2285,172,96,110,175,8,5.2,2,3,0,1,99,249.1998599,6,8
32005,31,95,1-31-2023-095-10,10,1,258,455,178,1465,151,90,108,155,5,2.5,2,1,0,0,60,190.9257288,6,8
32007,73,155,1-73-2023-155-03,3,1,262,440,180,1509,156,91,87,158,4,2.4,2,4,0,0,59,76.23652225,3,8
32010,27,108,1-27-2023-108-09,9,1,285,495,193,2065,166,99,111,999,6,3.5,2,3,9,0,54,180.1368357,3,8
32010,27,108,1-27-2023-108-09,9,2,274,487,185,1602,158,99,114,158,4,2.5,2,1,0,1,60,180.1368357,3,8
32013,28,95,1-28-2023-095-04,4,1,267,446,178,1382,155,97,83,152,4,2.0,2,4,0,0,60,82.38475732,3,8
32013,28,95,1-28-2023-095-04,4,2,353,559,201,2623,173,97,109,182,6,5.9,2,3,0,1,99,82.38475732,3,8
32018,28,97,1-28-2023-097-06,6,1,269,454,184,1668,157,93,92,152,4,1.5,2,4,0,0,58,91.92077313,3,8
32019,22,87,1-22-2023-087-10,10,1,280,494,185,1621,157,100,114,999,6,3.5,2,1,0,0,62,424.2199095,12,8
32019,22,87,1-22-2023-087-10,10,2,427,632,200,2576,164,86,118,184,8,7.3,2,3,0,1,99,424.2199095,12,8
32022,15,199,1-15-2023-199-02,2,1,270,469,184,1610,160,97,102,152,3,1.5,2,4,9,0,56,10.48566673,1,8
