CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,VPICMAKE,VPICMODEL,VPICBODYCLASS,ICFINALBODY,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,INSPLAG,TOWED,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJSEV,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,SHLDRWIDTH,STRKLENGTH,STRKWIDTH,STRKHEIGHT,EDGEDISTX,EDGEDISTY,EDGEDISTZ,CASEWGT,PSUSTRAT,VERSION
30990,27,75,1-27-2023-075-03,3,2,5GAKRAED5BJ4,17,468,1841,7,0,18,24,2011,6,1,5,0,1,R,1,2168,5,0,2,1,13,2,56,1,0,0,995,0,0,0,01235,1,2,2,4,2,1,2,1,1,2,1,2,0,0,1,1,2,2,1,0,11,2,15,1,1,1,4,K,76,0,0,0,0,0,0,0,0,0,0,280,230,0,1,0,1,1,8,-3,-7,10952,998,-117,9,0,4,1,1,0,1,4,0,995,0.5,66,13,11,0.0,0.0,0.0,26.38578438,3,8
30991,27,76,1-27-2023-076-07,7,1,KMHCT4AEXEU7,17,498,2773,13,0,55,36,2014,4,1,2,0,1,F,2,1180,5,0,1,1,10,2,40,1,0,0,995,0,0,0,01201,9,9,0,4,2,1,2,1,1,4,0,0,0,0,1,1,0,0,3,1,1,2,11,1,1,4,1,C,11,0,0,0,0,0,0,0,0,0,0,295,295,0,0,0,1,3,25,-25,0,23954,998,42,21,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,281.3491596,3,8
30991,27,76,1-27-2023-076-07,7,2,5GTDN1360683,17,951,4599,7,0,3,402,2006,14,3,14,0,2,B,1,2132,5,9999,9,0,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,,,,,,,,281.3491596,3,8
30992,10,124,1-10-2023-124-01,1,1,1G1LT53T8NY1,17,467,9116,13,0,20,19,1992,4,1,2,0,1,F,1,1186,5,0,1,1,5,2,56,1,0,0,995,0,0,0,45414,1,9,0,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,1,1,1,8,99,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,2,0,998,0.0,12,8,15,0.0,0.0,0.0,19.95004175,4,8
30993,16,84,1-16-2023-084-01,1,1,1GCWGAFF3H11,17,467,1848,95,0,20,461,2017,21,4,21,0,1,F,1,2400,5,9999,9,1,17,2,56,1,8,1,15,3,7,1,45248,1,9,0,4,5,2,2,1,3,4,2,3,0,0,1,1,0,0,9,1,14,1,8,1,1,2,3,G,52,0,0,0,0,0,0,0,0,0,0,320,170,0,1,0,1,5,999,999,999,9999999,999,999,23,2,0,5,43,1,1,1,0,995,9.8,998,998,998,99.8,99.8,99.8,33.28521515,5,8
30993,16,84,1-16-2023-084-01,1,2,1FDUF5HT5NDA,17,460,1808,63,11,12,881,2022,61,8,60,0,1,L,9,,,,,,,2,56,1,8,0,995,0,7,0,45213,9,9,0,4,5,2,2,1,2,2,3,3,0,0,1,1,0,0,1,0,15,4,62,99,1,1,3,G,52,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,33.28521515,5,8
30995,15,144,1-15-2023-144-03,3,1,1N4BL4CV3KC2,17,478,1904,13,0,35,47,2019,4,1,4,0,1,F,3,1545,5,0,1,5,36,2,48,1,8,9,998,8,7,9,11797,1,2,0,4,2,1,2,1,3,4,0,0,0,0,1,1,6,2,1,1,14,2,11,3,1,4,1,C,11,0,0,0,0,0,0,0,0,0,0,190,210,0,0,0,1,5,999,999,999,9999999,999,999,999,8,0,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,39.57989802,1,8
30995,15,144,1-15-2023-144-03,3,2,JALF5C131177,17,542,14132,11,0,38,882,2001,61,8,60,0,2,B,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,,,,,,,,39.57989802,1,8
30996,15,145,1-15-2023-145-03,3,1,3C6LRVCG1ME5,17,496,13628,95,0,7,463,2021,21,4,21,0,1,F,2,2167,5,0,1,1,19,2,80,1,8,0,995,0,7,0,10009,9,1,2,1,5,4,2,1,2,1,1,1,0,0,1,1,1,2,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,240,110,0,0,0,1,3,29,-25,-14,70764,998,-126,22,0,4,2,6,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,39.57989802,1,8
30996,15,145,1-15-2023-145-03,3,2,2T2BAMCA2PC0,17,515,2214,7,0,59,403,2023,14,3,14,0,1,L,2,2020,5,9999,9,4,11,2,80,1,8,0,995,0,7,0,11753,1,2,2,1,5,2,2,1,1,1,1,1,0,0,1,1,1,2,9,0,1,4,62,99,9,1,4,J,69,0,0,0,0,0,0,0,0,0,0,110,240,0,0,0,1,3,31,-29,11,156926,998,-99,37,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,39.57989802,1,8
30997,15,146,1-15-2023-146-04,4,1,1FDWF35539EA,17,460,1806,63,999,12,881,2009,61,8,60,0,1,F,9,,,,,,,5,64,1,8,9,998,8,7,9,14227,9,9,2,1,3,3,2,1,1,1,1,2,0,0,1,1,1,2,9,0,11,2,15,99,1,1,4,J,68,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,145.6672423,1,8
30997,15,146,1-15-2023-146-04,4,2,1FM5K8GC4LGA,17,460,1800,7,0,12,425,2020,15,3,15,0,1,F,1,2022,5,9999,9,4,28,2,64,1,8,9,998,8,7,9,11758,9,9,2,1,3,3,2,1,1,1,1,2,0,0,1,1,1,2,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,10,150,0,0,0,1,5,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,145.6672423,1,8
