CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
32557,15,229,1-15-2023-229-04,4,1,RF,0,246.6658936,1,8
32557,15,229,1-15-2023-229-04,4,1,RR,0,246.6658936,1,8
32772,15,237,1-15-2023-237-08,8,2,LF,0,89.21813794,1,8
32772,15,237,1-15-2023-237-08,8,2,LR,0,89.21813794,1,8
32772,15,237,1-15-2023-237-08,8,2,RF,0,89.21813794,1,8
32772,15,237,1-15-2023-237-08,8,2,RR,0,89.21813794,1,8
2300120,13,156,1-13-2023-156-05,5,1,LF,0,197.9494448,7,8
2300120,13,156,1-13-2023-156-05,5,1,LR,0,197.9494448,7,8
2300120,13,156,1-13-2023-156-05,5,1,RR,0,197.9494448,7,8
2300120,13,156,1-13-2023-156-05,5,1,RF,0,197.9494448,7,8
2300120,13,156,1-13-2023-156-05,5,2,LF,0,197.9494448,7,8
31546,15,174,1-15-2023-174-09,9,2,RF,0,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,2,LR,0,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,2,RR,0,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,1,LF,0,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,1,RF,0,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,1,LR,2,283.4424891,1,8
31546,15,174,1-15-2023-174-09,9,1,RR,0,283.4424891,1,8
31549,21,93,1-21-2023-093-03,3,1,RF,8,278.0893439,11,8
31549,21,93,1-21-2023-093-03,3,1,RR,0,278.0893439,11,8
31549,21,93,1-21-2023-093-03,3,1,LF,0,278.0893439,11,8
31549,21,93,1-21-2023-093-03,3,1,LR,0,278.0893439,11,8
31552,76,87,1-76-2023-087-04,4,1,LF,7,30.87306157,3,8
31552,76,87,1-76-2023-087-04,4,1,LR,0,30.87306157,3,8
31552,76,87,1-76-2023-087-04,4,1,RR,0,30.87306157,3,8
31552,76,87,1-76-2023-087-04,4,1,RF,0,30.87306157,3,8
31569,23,80,1-23-2023-080-05,5,2,RR,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,1,LR,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,1,RF,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,1,RR,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,2,LF,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,2,RF,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,2,LR,0,70.68494405,5,8
31569,23,80,1-23-2023-080-05,5,1,LF,0,70.68494405,5,8
31572,77,92,1-77-2023-092-07,7,2,LF,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,2,LR,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,2,RR,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,2,RF,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,1,LF,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,1,LR,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,1,RR,0,2648.776712,9,8
31572,77,92,1-77-2023-092-07,7,1,RF,0,2648.776712,9,8
31583,59,120,1-59-2023-120-05,5,2,LF,7,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,2,LR,1,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,2,LR,7,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,2,RR,7,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,2,RF,7,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,1,LF,0,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,1,LR,0,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,1,RF,0,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,1,RR,0,77.00370918,6,8
31586,66,74,1-66-2023-074-06,6,1,RR,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,1,RF,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,2,LF,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,2,RF,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,2,RR,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,2,LR,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,1,LF,0,461.8529901,6,8
31586,66,74,1-66-2023-074-06,6,1,LR,0,461.8529901,6,8
31589,17,135,1-17-2023-135-10,10,1,LF,0,112.3793164,4,8
31589,17,135,1-17-2023-135-10,10,1,LR,0,112.3793164,4,8
31589,17,135,1-17-2023-135-10,10,1,RR,0,112.3793164,4,8
31589,17,135,1-17-2023-135-10,10,1,RF,0,112.3793164,4,8
31592,33,58,1-33-2023-058-05,5,1,RF,7,23.0841485,12,8
31592,33,58,1-33-2023-058-05,5,1,LF,7,23.0841485,12,8
31592,33,58,1-33-2023-058-05,5,1,LR,0,23.0841485,12,8
31592,33,58,1-33-2023-058-05,5,1,RR,5,23.0841485,12,8
31595,21,96,1-21-2023-096-03,3,1,LF,0,74.26283009,11,8
31595,21,96,1-21-2023-096-03,3,1,LR,0,74.26283009,11,8
31595,21,96,1-21-2023-096-03,3,1,RR,0,74.26283009,11,8
31595,21,96,1-21-2023-096-03,3,1,RF,0,74.26283009,11,8
31603,30,121,1-30-2023-121-04,4,1,RF,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,1,RR,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,2,LF,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,2,RF,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,2,RR,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,2,LR,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,1,LF,0,1257.019007,10,8
31603,30,121,1-30-2023-121-04,4,1,LR,0,1257.019007,10,8
28647,11,16,1-11-2023-016-05,5,1,LR,0,144.5082354,8,8
28687,59,18,1-59-2023-018-04,4,1,LF,0,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,1,LR,0,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,1,RR,0,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,1,RF,0,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,2,LF,0,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,2,LR,0,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,2,RR,5,1041.828156,6,8
28687,59,18,1-59-2023-018-04,4,2,RF,0,1041.828156,6,8
28727,59,22,1-59-2023-022-09,9,1,LF,0,629.119871,6,8
28727,59,22,1-59-2023-022-09,9,1,LR,0,629.119871,6,8
28727,59,22,1-59-2023-022-09,9,1,RR,0,629.119871,6,8
28727,59,22,1-59-2023-022-09,9,1,RF,5,629.119871,6,8
28756,52,16,1-52-2023-016-07,7,3,LF,3,188.7704738,12,8
28756,52,16,1-52-2023-016-07,7,3,LF,7,188.7704738,12,8
28756,52,16,1-52-2023-016-07,7,3,LR,0,188.7704738,12,8
28756,52,16,1-52-2023-016-07,7,3,RR,0,188.7704738,12,8
28756,52,16,1-52-2023-016-07,7,3,RF,0,188.7704738,12,8
28759,52,19,1-52-2023-019-04,4,1,LF,0,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,1,RF,0,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,1,LR,0,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,1,RR,5,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,2,LF,0,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,2,RF,0,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,2,RR,0,73.52599085,12,8
28759,52,19,1-52-2023-019-04,4,2,LR,0,73.52599085,12,8
28816,76,12,1-76-2023-012-10,10,1,LF,0,20.2332601,3,8
28816,76,12,1-76-2023-012-10,10,1,RF,0,20.2332601,3,8
28816,76,12,1-76-2023-012-10,10,1,LR,0,20.2332601,3,8
28816,76,12,1-76-2023-012-10,10,1,RR,0,20.2332601,3,8
28822,59,24,1-59-2023-024-06,6,1,LF,0,957.4081483,6,8
28822,59,24,1-59-2023-024-06,6,1,LR,0,957.4081483,6,8
28822,59,24,1-59-2023-024-06,6,1,RR,5,957.4081483,6,8
28822,59,24,1-59-2023-024-06,6,1,RR,7,957.4081483,6,8
28822,59,24,1-59-2023-024-06,6,1,RF,0,957.4081483,6,8
28822,59,24,1-59-2023-024-06,6,2,LF,0,957.4081483,6,8
31609,16,103,1-16-2023-103-05,5,1,RF,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,1,RR,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,2,RF,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,2,LF,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,2,LR,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,2,RR,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,1,LF,0,58.6306897,5,8
31609,16,103,1-16-2023-103-05,5,1,LR,0,58.6306897,5,8
31615,76,88,1-76-2023-088-03,3,1,RR,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,1,LR,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,2,LF,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,2,LR,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,2,RR,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,2,RF,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,1,LF,0,21.42934359,3,8
31615,76,88,1-76-2023-088-03,3,1,RF,7,21.42934359,3,8
31623,14,73,1-14-2023-073-09,9,1,LF,0,10544.3506,8,8
31623,14,73,1-14-2023-073-09,9,1,LR,0,10544.3506,8,8
31623,14,73,1-14-2023-073-09,9,1,RR,0,10544.3506,8,8
31623,14,73,1-14-2023-073-09,9,1,RF,4,10544.3506,8,8
31623,14,73,1-14-2023-073-09,9,1,RF,7,10544.3506,8,8
31626,73,138,1-73-2023-138-07,7,2,LR,0,44.24668488,3,8
31626,73,138,1-73-2023-138-07,7,2,RR,5,44.24668488,3,8
31626,73,138,1-73-2023-138-07,7,2,LF,0,44.24668488,3,8
31626,73,138,1-73-2023-138-07,7,2,RF,0,44.24668488,3,8
31629,28,83,1-28-2023-083-10,10,1,LF,0,852.1049845,3,8
31629,28,83,1-28-2023-083-10,10,1,LR,0,852.1049845,3,8
31629,28,83,1-28-2023-083-10,10,1,RF,0,852.1049845,3,8
31629,28,83,1-28-2023-083-10,10,1,RR,0,852.1049845,3,8
31632,52,103,1-52-2023-103-06,6,2,RR,9,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,1,RF,0,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,1,RR,0,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,1,LR,9,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,2,LF,9,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,2,RF,9,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,2,LR,9,168.1056289,12,8
31632,52,103,1-52-2023-103-06,6,1,LF,7,168.1056289,12,8
31635,27,98,1-27-2023-098-02,2,2,LF,0,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,2,RF,0,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,2,RR,0,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,2,LR,0,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,1,LF,0,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,1,RF,0,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,1,RR,5,20.12881093,3,8
31635,27,98,1-27-2023-098-02,2,1,LR,0,20.12881093,3,8
31643,15,179,1-15-2023-179-06,6,1,RR,0,147.8785761,1,8
31643,15,179,1-15-2023-179-06,6,1,LR,0,147.8785761,1,8
31643,15,179,1-15-2023-179-06,6,1,RF,2,147.8785761,1,8
31643,15,179,1-15-2023-179-06,6,1,LF,0,147.8785761,1,8
31646,26,103,1-26-2023-103-06,6,1,RF,8,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,2,LF,0,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,2,RF,5,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,2,RF,7,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,2,LR,0,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,2,RR,0,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,1,LF,0,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,1,LR,0,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,1,RR,5,1144.045051,10,8
31646,26,103,1-26-2023-103-06,6,1,RR,8,1144.045051,10,8
31652,32,151,1-32-2023-151-03,3,2,LR,0,480.2554803,7,8
31652,32,151,1-32-2023-151-03,3,2,LF,0,480.2554803,7,8
31652,32,151,1-32-2023-151-03,3,2,RF,0,480.2554803,7,8
31652,32,151,1-32-2023-151-03,3,2,RR,0,480.2554803,7,8
31655,17,139,1-17-2023-139-10,10,1,RR,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,1,RF,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,2,LF,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,2,RF,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,2,RR,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,2,LR,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,1,LF,0,112.3793164,4,8
31655,17,139,1-17-2023-139-10,10,1,LR,0,112.3793164,4,8
31658,11,71,1-11-2023-071-06,6,1,RF,0,1278.777043,8,8
31658,11,71,1-11-2023-071-06,6,1,RR,0,1278.777043,8,8
31658,11,71,1-11-2023-071-06,6,1,LR,7,1278.777043,8,8
31658,11,71,1-11-2023-071-06,6,1,LF,0,1278.777043,8,8
31666,48,91,1-48-2023-091-04,4,1,LR,0,211.7175247,12,8
31666,48,91,1-48-2023-091-04,4,1,LF,0,211.7175247,12,8
31666,48,91,1-48-2023-091-04,4,1,RF,0,211.7175247,12,8
31666,48,91,1-48-2023-091-04,4,1,RR,0,211.7175247,12,8
31669,59,121,1-59-2023-121-06,6,1,RF,0,258.7353999,6,8
31669,59,121,1-59-2023-121-06,6,1,LF,0,258.7353999,6,8
31669,59,121,1-59-2023-121-06,6,1,LR,0,258.7353999,6,8
31669,59,121,1-59-2023-121-06,6,1,RR,0,258.7353999,6,8
31672,33,60,1-33-2023-060-02,2,1,RF,7,61.11458692,12,8
31672,33,60,1-33-2023-060-02,2,1,RR,0,61.11458692,12,8
31672,33,60,1-33-2023-060-02,2,1,LR,0,61.11458692,12,8
31672,33,60,1-33-2023-060-02,2,1,LF,0,61.11458692,12,8
31675,66,76,1-66-2023-076-10,10,1,RR,0,112.3254186,6,8
31675,66,76,1-66-2023-076-10,10,1,RF,0,112.3254186,6,8
31675,66,76,1-66-2023-076-10,10,1,LF,9,112.3254186,6,8
31675,66,76,1-66-2023-076-10,10,1,LR,0,112.3254186,6,8
31686,30,124,1-30-2023-124-05,5,2,RR,0,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,LR,0,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,LF,0,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,RF,0,85.96238904,10,8
31689,11,73,1-11-2023-073-03,3,2,RF,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,2,RR,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,2,LR,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,1,LF,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,1,RF,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,1,RR,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,1,LR,0,340.5733788,8,8
31689,11,73,1-11-2023-073-03,3,2,LF,0,340.5733788,8,8
31692,14,75,1-14-2023-075-04,4,1,LF,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,1,LR,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,1,RR,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,1,RF,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,2,LF,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,2,LR,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,2,RR,0,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,2,RF,0,3234.118839,8,8
31695,28,87,1-28-2023-087-09,9,1,RR,0,47.6282045,3,8
31695,28,87,1-28-2023-087-09,9,1,LR,8,47.6282045,3,8
31695,28,87,1-28-2023-087-09,9,1,LF,8,47.6282045,3,8
31695,28,87,1-28-2023-087-09,9,1,RF,0,47.6282045,3,8
31706,16,106,1-16-2023-106-03,3,3,LR,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,4,LF,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,4,LR,4,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,4,LR,7,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,4,RF,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,4,RR,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,2,RR,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,2,LR,5,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,2,LR,7,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,3,LF,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,3,RF,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,3,RR,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,1,LF,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,1,LR,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,1,RR,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,1,RF,9,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,2,LF,0,243.7089188,5,8
31706,16,106,1-16-2023-106-03,3,2,RF,0,243.7089188,5,8
31712,52,105,1-52-2023-105-09,9,1,LF,0,170.07874,12,8
31712,52,105,1-52-2023-105-09,9,1,RF,4,170.07874,12,8
31712,52,105,1-52-2023-105-09,9,1,RF,5,170.07874,12,8
31712,52,105,1-52-2023-105-09,9,1,LR,0,170.07874,12,8
31712,52,105,1-52-2023-105-09,9,1,RR,0,170.07874,12,8
31715,27,102,1-27-2023-102-06,6,1,LF,0,70.5807209,3,8
31715,27,102,1-27-2023-102-06,6,1,RF,0,70.5807209,3,8
31715,27,102,1-27-2023-102-06,6,1,RR,0,70.5807209,3,8
31715,27,102,1-27-2023-102-06,6,1,LR,0,70.5807209,3,8
31718,31,86,1-31-2023-086-04,4,1,LF,0,194.3365105,6,8
31718,31,86,1-31-2023-086-04,4,1,RF,0,194.3365105,6,8
31718,31,86,1-31-2023-086-04,4,1,RR,0,194.3365105,6,8
31718,31,86,1-31-2023-086-04,4,1,LR,0,194.3365105,6,8
31726,10,149,1-10-2023-149-09,9,1,LR,0,897.1060013,4,8
31726,10,149,1-10-2023-149-09,9,1,RR,0,897.1060013,4,8
31726,10,149,1-10-2023-149-09,9,1,RF,0,897.1060013,4,8
31726,10,149,1-10-2023-149-09,9,1,LF,0,897.1060013,4,8
31735,21,98,1-21-2023-098-03,3,3,RR,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,3,RF,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,2,LF,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,2,LR,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,2,RR,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,2,RF,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,3,LF,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,3,LR,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,1,LF,4,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,1,LR,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,1,RR,0,788.3932798,11,8
31735,21,98,1-21-2023-098-03,3,1,RF,0,788.3932798,11,8
31738,26,106,1-26-2023-106-02,2,2,RR,0,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,2,RF,0,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,1,LF,0,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,1,LR,0,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,1,RR,0,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,1,RF,7,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,2,LF,0,52.2780307,10,8
31738,26,106,1-26-2023-106-02,2,2,LR,0,52.2780307,10,8
31752,23,82,1-23-2023-082-03,3,1,RF,0,530.0098718,5,8
31752,23,82,1-23-2023-082-03,3,1,LR,0,530.0098718,5,8
31752,23,82,1-23-2023-082-03,3,1,RR,0,530.0098718,5,8
31752,23,82,1-23-2023-082-03,3,1,LF,0,530.0098718,5,8
31755,77,97,1-77-2023-097-02,2,1,LF,7,71.99682468,9,8
31755,77,97,1-77-2023-097-02,2,1,LR,0,71.99682468,9,8
31755,77,97,1-77-2023-097-02,2,1,RR,0,71.99682468,9,8
31755,77,97,1-77-2023-097-02,2,1,RF,0,71.99682468,9,8
31755,77,97,1-77-2023-097-02,2,1,LF,5,71.99682468,9,8
31758,18,80,1-18-2023-080-06,6,1,RR,0,241.5601277,6,8
31758,18,80,1-18-2023-080-06,6,1,RF,0,241.5601277,6,8
31758,18,80,1-18-2023-080-06,6,1,LF,0,241.5601277,6,8
31758,18,80,1-18-2023-080-06,6,1,LR,0,241.5601277,6,8
31761,48,95,1-48-2023-095-07,7,2,LR,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,1,LR,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,1,RR,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,1,RF,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,2,LF,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,2,RF,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,2,RR,0,647.5934012,12,8
31761,48,95,1-48-2023-095-07,7,1,LF,0,647.5934012,12,8
31769,59,125,1-59-2023-125-03,3,1,RR,0,57.28538571,6,8
31769,59,125,1-59-2023-125-03,3,1,LF,0,57.28538571,6,8
31769,59,125,1-59-2023-125-03,3,1,RF,0,57.28538571,6,8
31769,59,125,1-59-2023-125-03,3,1,LR,0,57.28538571,6,8
31775,19,120,1-19-2023-120-04,4,2,RF,0,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,2,LR,7,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,2,RR,0,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,1,LF,0,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,1,RF,0,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,1,LR,0,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,1,RR,0,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,2,LF,0,451.6834955,9,8
31778,33,62,1-33-2023-062-08,8,1,LF,0,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,LR,0,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,RR,5,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,RF,7,27.93347209,12,8
31781,17,145,1-17-2023-145-06,6,1,RF,0,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,1,RR,0,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,1,LR,0,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,1,LF,0,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,2,LF,6,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,2,LR,6,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,2,RR,6,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,2,RF,6,322.367363,4,8
31789,24,96,1-24-2023-096-03,3,2,LR,0,325.5678312,1,8
31789,24,96,1-24-2023-096-03,3,2,RR,0,325.5678312,1,8
31789,24,96,1-24-2023-096-03,3,2,LF,9,325.5678312,1,8
31789,24,96,1-24-2023-096-03,3,2,RF,0,325.5678312,1,8
31798,76,98,1-76-2023-098-05,5,2,RF,0,20.73978914,3,8
2300120,13,156,1-13-2023-156-05,5,2,LR,0,197.9494448,7,8
2300120,13,156,1-13-2023-156-05,5,2,RR,0,197.9494448,7,8
2300120,13,156,1-13-2023-156-05,5,2,RF,9,197.9494448,7,8
2300189,13,157,1-13-2023-157-05,5,1,RF,0,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,RR,0,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,LR,7,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,LF,6,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,LF,7,54.37578338,7,8
2300195,10,177,1-10-2023-177-03,3,1,LF,0,25.46234104,4,8
2300195,10,177,1-10-2023-177-03,3,1,RF,0,25.46234104,4,8
2300195,10,177,1-10-2023-177-03,3,1,LR,0,25.46234104,4,8
2300195,10,177,1-10-2023-177-03,3,1,RR,0,25.46234104,4,8
2300246,15,257,1-15-2023-257-03,3,1,LF,0,95.58312842,1,8
2300246,15,257,1-15-2023-257-03,3,1,RF,0,95.58312842,1,8
2300246,15,257,1-15-2023-257-03,3,1,LR,0,95.58312842,1,8
2300246,15,257,1-15-2023-257-03,3,1,RR,0,95.58312842,1,8
2300252,13,159,1-13-2023-159-05,5,1,LF,0,39.63980132,7,8
2300252,13,159,1-13-2023-159-05,5,1,LR,0,39.63980132,7,8
2300252,13,159,1-13-2023-159-05,5,1,RF,0,39.63980132,7,8
2300252,13,159,1-13-2023-159-05,5,1,RR,0,39.63980132,7,8
28135,59,1,1-59-2023-001-08,8,1,LF,0,189.9365974,6,8
28135,59,1,1-59-2023-001-08,8,1,LR,0,189.9365974,6,8
28135,59,1,1-59-2023-001-08,8,1,RR,0,189.9365974,6,8
28135,59,1,1-59-2023-001-08,8,1,RF,0,189.9365974,6,8
28309,59,7,1-59-2023-007-05,5,1,LF,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,1,RF,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,1,RR,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,1,LR,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,2,LF,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,2,RF,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,2,RR,0,49.55652444,6,8
28309,59,7,1-59-2023-007-05,5,2,LR,0,49.55652444,6,8
28329,11,4,1-11-2023-004-09,9,1,LF,0,1072.047264,8,8
28329,11,4,1-11-2023-004-09,9,1,RF,0,1072.047264,8,8
28329,11,4,1-11-2023-004-09,9,1,LR,0,1072.047264,8,8
28329,11,4,1-11-2023-004-09,9,1,RR,0,1072.047264,8,8
28341,66,3,1-66-2023-003-06,6,1,LF,0,174.7567334,6,8
28341,66,3,1-66-2023-003-06,6,1,RF,9,174.7567334,6,8
28341,66,3,1-66-2023-003-06,6,1,LR,0,174.7567334,6,8
28341,66,3,1-66-2023-003-06,6,1,RR,7,174.7567334,6,8
28358,76,2,1-76-2023-002-06,6,1,LF,0,21.42934359,3,8
