CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
16287,31,6,1-31-2020-006-04,4,1,LF,0,237.357218467692,6,5
16287,31,6,1-31-2020-006-04,4,1,RF,0,237.357218467692,6,5
16290,25,8,1-25-2020-008-06,6,1,LF,4,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,1,RF,0,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,1,LR,0,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,1,RR,0,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,2,LR,4,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,2,RF,0,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,2,LF,0,399.137094456167,2,5
16290,25,8,1-25-2020-008-06,6,2,RR,0,399.137094456167,2,5
16295,16,9,1-16-2020-009-06,6,1,LF,0,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,1,LR,0,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,1,RF,0,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,1,RR,5,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,2,LF,0,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,2,RF,0,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,2,RR,0,367.273493059865,5,5
16295,16,9,1-16-2020-009-06,6,2,LR,0,367.273493059865,5,5
16298,26,10,1-26-2020-010-06,6,2,LR,0,1060.58416132565,10,5
16298,26,10,1-26-2020-010-06,6,2,RR,0,1060.58416132565,10,5
16298,26,10,1-26-2020-010-06,6,2,LF,0,1060.58416132565,10,5
16298,26,10,1-26-2020-010-06,6,2,RF,0,1060.58416132565,10,5
16310,18,6,1-18-2020-006-04,4,1,LR,0,1173.79376867064,6,5
16310,18,6,1-18-2020-006-04,4,1,RR,0,1173.79376867064,6,5
16310,18,6,1-18-2020-006-04,4,1,RF,0,1173.79376867064,6,5
16310,18,6,1-18-2020-006-04,4,1,LF,0,1173.79376867064,6,5
16315,21,9,1-21-2020-009-03,3,1,LR,0,152.807754456815,11,5
16315,21,9,1-21-2020-009-03,3,1,RR,0,152.807754456815,11,5
16315,21,9,1-21-2020-009-03,3,1,LF,0,152.807754456815,11,5
16315,21,9,1-21-2020-009-03,3,1,RF,7,152.807754456815,11,5
16318,33,4,1-33-2020-004-06,6,1,LF,0,122.198535194717,12,5
16318,33,4,1-33-2020-004-06,6,1,LR,0,122.198535194717,12,5
16318,33,4,1-33-2020-004-06,6,1,RR,0,122.198535194717,12,5
16318,33,4,1-33-2020-004-06,6,1,RF,0,122.198535194717,12,5
16330,20,6,1-20-2020-006-01,1,1,RF,7,57.5192228824111,11,5
16330,20,6,1-20-2020-006-01,1,1,RR,0,57.5192228824111,11,5
16330,20,6,1-20-2020-006-01,1,1,LR,7,57.5192228824111,11,5
16330,20,6,1-20-2020-006-01,1,1,LF,0,57.5192228824111,11,5
16333,12,11,1-12-2020-011-09,9,1,LF,0,2088.35549264322,9,5
16333,12,11,1-12-2020-011-09,9,1,LR,0,2088.35549264322,9,5
16333,12,11,1-12-2020-011-09,9,1,RF,7,2088.35549264322,9,5
16333,12,11,1-12-2020-011-09,9,1,RR,7,2088.35549264322,9,5
16335,14,8,1-14-2020-008-10,10,1,LF,0,19840.3313289495,8,5
16335,14,8,1-14-2020-008-10,10,1,LR,0,19840.3313289495,8,5
16335,14,8,1-14-2020-008-10,10,1,RR,0,19840.3313289495,8,5
16335,14,8,1-14-2020-008-10,10,1,RF,0,19840.3313289495,8,5
16336,17,11,1-17-2020-011-04,4,1,LF,0,895.239446849407,4,5
16336,17,11,1-17-2020-011-04,4,1,RF,0,895.239446849407,4,5
16336,17,11,1-17-2020-011-04,4,1,RR,0,895.239446849407,4,5
16336,17,11,1-17-2020-011-04,4,1,LR,0,895.239446849407,4,5
16338,77,15,1-77-2020-015-02,2,1,LF,7,82.8182922699722,9,5
16338,77,15,1-77-2020-015-02,2,1,LF,5,82.8182922699722,9,5
16338,77,15,1-77-2020-015-02,2,1,LR,0,82.8182922699722,9,5
16338,77,15,1-77-2020-015-02,2,1,RF,7,82.8182922699722,9,5
16338,77,15,1-77-2020-015-02,2,1,RR,0,82.8182922699722,9,5
16894,12,22,1-12-2020-022-07,7,1,RR,0,916.752644061881,9,5
16896,11,20,1-11-2020-020-07,7,1,LF,0,5804.48251400541,8,5
16896,11,20,1-11-2020-020-07,7,1,RF,0,5804.48251400541,8,5
16896,11,20,1-11-2020-020-07,7,1,LR,0,5804.48251400541,8,5
16896,11,20,1-11-2020-020-07,7,1,RR,0,5804.48251400541,8,5
16899,24,41,1-24-2020-041-06,6,1,LF,0,179.410485972823,1,5
16899,24,41,1-24-2020-041-06,6,1,LR,0,179.410485972823,1,5
16899,24,41,1-24-2020-041-06,6,1,RR,0,179.410485972823,1,5
16899,24,41,1-24-2020-041-06,6,1,RF,0,179.410485972823,1,5
16902,52,44,1-52-2020-044-04,4,1,LF,9,56.6486939463209,12,5
16902,52,44,1-52-2020-044-04,4,1,RF,9,56.6486939463209,12,5
16902,52,44,1-52-2020-044-04,4,1,LR,9,56.6486939463209,12,5
16902,52,44,1-52-2020-044-04,4,1,RR,9,56.6486939463209,12,5
16914,32,42,1-32-2020-042-03,3,2,LR,0,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,2,LF,9,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,2,RF,0,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,2,RR,0,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,1,LF,0,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,1,RF,0,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,1,LR,0,653.551251950675,7,5
16914,32,42,1-32-2020-042-03,3,1,RR,0,653.551251950675,7,5
16917,25,26,1-25-2020-026-08,8,1,LF,9,85.9839626798016,2,5
16917,25,26,1-25-2020-026-08,8,1,LR,0,85.9839626798016,2,5
16917,25,26,1-25-2020-026-08,8,1,RF,7,85.9839626798016,2,5
16917,25,26,1-25-2020-026-08,8,1,RR,9,85.9839626798016,2,5
16919,29,43,1-29-2020-043-09,9,1,RF,9,43.6828235997185,2,5
16919,29,43,1-29-2020-043-09,9,1,LF,9,43.6828235997185,2,5
16919,29,43,1-29-2020-043-09,9,1,LR,9,43.6828235997185,2,5
16919,29,43,1-29-2020-043-09,9,1,RR,9,43.6828235997185,2,5
16957,18,17,1-18-2020-017-01,1,1,LF,9,56.4835297139271,6,5
16957,18,17,1-18-2020-017-01,1,1,LR,9,56.4835297139271,6,5
16957,18,17,1-18-2020-017-01,1,1,RR,9,56.4835297139271,6,5
16957,18,17,1-18-2020-017-01,1,1,RF,9,56.4835297139271,6,5
16959,22,25,1-22-2020-025-03,3,2,LF,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,1,LR,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,2,LR,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,2,RR,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,2,RF,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,1,LF,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,1,RR,9,29.2424072422433,12,5
16959,22,25,1-22-2020-025-03,3,1,RF,9,29.2424072422433,12,5
16960,22,26,1-22-2020-026-08,8,1,LF,9,35.1289230230615,12,5
16960,22,26,1-22-2020-026-08,8,1,LR,9,35.1289230230615,12,5
16960,22,26,1-22-2020-026-08,8,1,RR,9,35.1289230230615,12,5
16960,22,26,1-22-2020-026-08,8,1,RF,9,35.1289230230615,12,5
16962,16,28,1-16-2020-028-03,3,1,LF,7,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,1,LF,8,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,1,RF,9,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,1,LR,0,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,1,RR,9,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,2,LF,0,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,2,LR,0,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,2,RF,0,133.367357619456,5,5
16962,16,28,1-16-2020-028-03,3,2,RR,9,133.367357619456,5,5
16974,76,26,1-76-2020-026-04,4,1,LF,9,18.0877136525278,3,5
16974,76,26,1-76-2020-026-04,4,1,LR,0,18.0877136525278,3,5
16974,76,26,1-76-2020-026-04,4,1,RR,0,18.0877136525278,3,5
16974,76,26,1-76-2020-026-04,4,1,RF,9,18.0877136525278,3,5
16982,30,28,1-30-2020-028-04,4,2,RF,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,1,LR,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,1,RR,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,1,RF,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,2,LF,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,2,LR,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,2,RR,9,497.162250065883,10,5
16982,30,28,1-30-2020-028-04,4,1,LF,9,497.162250065883,10,5
16985,77,34,1-77-2020-034-02,2,2,LR,0,107.16136901172,9,5
16985,77,34,1-77-2020-034-02,2,2,RF,0,107.16136901172,9,5
16985,77,34,1-77-2020-034-02,2,2,RR,0,107.16136901172,9,5
18482,52,118,1-52-2020-118-07,7,1,RF,0,115.882186804253,12,5
18482,52,118,1-52-2020-118-07,7,1,LR,0,115.882186804253,12,5
18485,16,85,1-16-2020-085-03,3,1,RR,0,256.21142606513,5,5
18485,16,85,1-16-2020-085-03,3,1,LF,0,256.21142606513,5,5
18485,16,85,1-16-2020-085-03,3,1,RF,0,256.21142606513,5,5
18485,16,85,1-16-2020-085-03,3,1,LR,7,256.21142606513,5,5
18494,27,56,1-27-2020-056-03,3,1,RR,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,1,RF,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,2,LF,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,2,LR,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,2,RR,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,2,RF,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,1,LF,0,52.0263045703954,3,5
18494,27,56,1-27-2020-056-03,3,1,LR,0,52.0263045703954,3,5
18497,32,108,1-32-2020-108-02,2,1,LR,0,36.6798900192771,7,5
18497,32,108,1-32-2020-108-02,2,1,RR,0,36.6798900192771,7,5
18497,32,108,1-32-2020-108-02,2,1,RF,0,36.6798900192771,7,5
18497,32,108,1-32-2020-108-02,2,1,LF,5,36.6798900192771,7,5
18499,32,110,1-32-2020-110-04,4,1,LR,0,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,1,RR,0,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,1,RF,4,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,2,LF,0,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,2,LR,0,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,2,RR,0,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,2,RF,0,2533.31891538739,7,5
18499,32,110,1-32-2020-110-04,4,1,LF,0,2533.31891538739,7,5
18500,13,73,1-13-2020-073-04,4,1,LF,0,2938.90855021465,7,5
18500,13,73,1-13-2020-073-04,4,1,RF,0,2938.90855021465,7,5
18500,13,73,1-13-2020-073-04,4,1,LR,0,2938.90855021465,7,5
18500,13,73,1-13-2020-073-04,4,1,RR,0,2938.90855021465,7,5
18502,13,75,1-13-2020-075-02,2,2,LR,0,39.0280122766679,7,5
18502,13,75,1-13-2020-075-02,2,2,RF,0,39.0280122766679,7,5
18502,13,75,1-13-2020-075-02,2,2,RR,0,39.0280122766679,7,5
18502,13,75,1-13-2020-075-02,2,2,LF,0,39.0280122766679,7,5
18514,19,110,1-19-2020-110-01,1,1,LR,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,RF,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,1,RF,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,1,RR,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,LF,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,LR,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,RR,0,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,1,LF,0,60.346493743352,9,5
18517,18,53,1-18-2020-053-06,6,2,RF,0,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,2,LF,0,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,1,RF,5,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,2,RR,0,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,2,LR,0,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,1,LF,0,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,1,LR,0,233.575536543772,6,5
18517,18,53,1-18-2020-053-06,6,1,RR,0,233.575536543772,6,5
18520,76,55,1-76-2020-055-03,3,2,RF,9,15.8345460521654,3,5
18520,76,55,1-76-2020-055-03,3,2,LR,9,15.8345460521654,3,5
18520,76,55,1-76-2020-055-03,3,2,RR,9,15.8345460521654,3,5
18520,76,55,1-76-2020-055-03,3,2,LF,9,15.8345460521654,3,5
18525,29,112,1-29-2020-112-07,7,1,LR,9,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,2,LR,0,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,1,LF,9,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,1,RF,9,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,1,RR,9,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,2,LF,0,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,2,RR,8,486.077025886372,2,5
18525,29,112,1-29-2020-112-07,7,2,RF,0,486.077025886372,2,5
18540,30,93,1-30-2020-093-04,4,2,LF,0,686.244001364634,10,5
18540,30,93,1-30-2020-093-04,4,2,RF,0,686.244001364634,10,5
18540,30,93,1-30-2020-093-04,4,2,RR,5,686.244001364634,10,5
18540,30,93,1-30-2020-093-04,4,2,LR,0,686.244001364634,10,5
18797,14,62,1-14-2020-062-04,4,2,LR,0,207.684599173899,8,5
18797,14,62,1-14-2020-062-04,4,2,RR,0,207.684599173899,8,5
18797,14,62,1-14-2020-062-04,4,2,RF,0,207.684599173899,8,5
18806,52,130,1-52-2020-130-03,3,2,RR,0,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,1,RR,7,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,1,LR,0,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,2,LF,7,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,2,LF,5,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,2,RF,0,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,2,LR,0,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,1,LF,0,109.499891827026,12,5
18806,52,130,1-52-2020-130-03,3,1,RF,0,109.499891827026,12,5
18809,52,133,1-52-2020-133-06,6,2,LF,0,221.505669689676,12,5
18809,52,133,1-52-2020-133-06,6,2,LR,0,221.505669689676,12,5
18809,52,133,1-52-2020-133-06,6,2,RR,8,221.505669689676,12,5
18809,52,133,1-52-2020-133-06,6,2,RF,0,221.505669689676,12,5
18812,25,90,1-25-2020-090-03,3,1,RF,0,59.4455927942578,2,5
18812,25,90,1-25-2020-090-03,3,1,LR,0,59.4455927942578,2,5
18812,25,90,1-25-2020-090-03,3,1,RR,9,59.4455927942578,2,5
18812,25,90,1-25-2020-090-03,3,1,LF,0,59.4455927942578,2,5
18814,23,39,1-23-2020-039-03,3,2,LF,0,417.885915668943,5,5
18814,23,39,1-23-2020-039-03,3,2,LR,0,417.885915668943,5,5
18814,23,39,1-23-2020-039-03,3,2,RF,0,417.885915668943,5,5
18814,23,39,1-23-2020-039-03,3,2,RR,0,417.885915668943,5,5
18826,31,55,1-31-2020-055-04,4,1,RF,0,245.05449028579,6,5
18826,31,55,1-31-2020-055-04,4,1,RR,0,245.05449028579,6,5
18826,31,55,1-31-2020-055-04,4,1,LR,0,245.05449028579,6,5
18826,31,55,1-31-2020-055-04,4,1,LF,0,245.05449028579,6,5
18829,27,66,1-27-2020-066-04,4,1,LR,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,1,RF,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,2,LF,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,2,LR,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,2,RR,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,2,RF,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,1,LF,0,205.996793546473,3,5
18829,27,66,1-27-2020-066-04,4,1,RR,0,205.996793546473,3,5
18832,76,64,1-76-2020-064-03,3,2,LR,0,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,2,RR,0,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,1,RF,0,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,1,LF,0,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,1,LR,0,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,1,RR,0,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,2,LF,5,16.5199357957095,3,5
18832,76,64,1-76-2020-064-03,3,2,RF,0,16.5199357957095,3,5
18837,19,128,1-19-2020-128-03,3,2,LR,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,2,LF,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,1,RF,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,1,LR,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,1,RR,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,2,RF,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,2,RR,0,58.8089609216446,9,5
18837,19,128,1-19-2020-128-03,3,1,LF,0,58.8089609216446,9,5
18849,22,91,1-22-2020-091-07,7,1,LF,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,1,LR,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,2,RR,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,2,LR,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,1,RF,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,1,RR,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,2,LF,0,194.732632967964,12,5
18849,22,91,1-22-2020-091-07,7,2,RF,0,194.732632967964,12,5
18852,15,84,1-15-2020-084-03,3,2,LF,0,17.538738564924,1,5
18852,15,84,1-15-2020-084-03,3,2,LR,0,17.538738564924,1,5
18852,15,84,1-15-2020-084-03,3,2,RF,0,17.538738564924,1,5
18852,15,84,1-15-2020-084-03,3,2,RR,0,17.538738564924,1,5
18854,18,60,1-18-2020-060-07,7,1,LR,0,779.909260040625,6,5
18854,18,60,1-18-2020-060-07,7,1,RF,0,779.909260040625,6,5
18854,18,60,1-18-2020-060-07,7,1,RR,0,779.909260040625,6,5
19298,52,154,1-52-2020-154-09,9,2,RR,0,262.381630682043,12,5
19298,52,154,1-52-2020-154-09,9,2,LR,0,262.381630682043,12,5
19009,19,134,1-19-2020-134-03,3,2,LF,7,129.146939714291,9,5
19009,19,134,1-19-2020-134-03,3,2,RF,0,129.146939714291,9,5
19009,19,134,1-19-2020-134-03,3,2,LR,0,129.146939714291,9,5
19009,19,134,1-19-2020-134-03,3,2,RR,0,129.146939714291,9,5
19235,24,146,1-24-2020-146-03,3,1,LF,9,240.645122740728,1,5
19235,24,146,1-24-2020-146-03,3,1,LR,0,240.645122740728,1,5
19235,24,146,1-24-2020-146-03,3,1,RR,0,240.645122740728,1,5
19235,24,146,1-24-2020-146-03,3,1,RF,0,240.645122740728,1,5
18883,24,126,1-24-2020-126-06,6,2,LF,0,155.874782836177,1,5
18883,24,126,1-24-2020-126-06,6,2,RF,0,155.874782836177,1,5
18883,24,126,1-24-2020-126-06,6,2,LR,0,155.874782836177,1,5
19221,14,71,1-14-2020-071-09,9,1,LF,0,9171.27145680782,8,5
19221,14,71,1-14-2020-071-09,9,1,RR,0,9171.27145680782,8,5
19221,14,71,1-14-2020-071-09,9,1,RF,0,9171.27145680782,8,5
19301,77,89,1-77-2020-089-05,5,1,LR,0,113.564624844712,9,5
19301,77,89,1-77-2020-089-05,5,1,RF,0,113.564624844712,9,5
19301,77,89,1-77-2020-089-05,5,1,RR,0,113.564624844712,9,5
19381,15,101,1-15-2020-101-03,3,1,LF,0,16.4662013578595,1,5
19381,15,101,1-15-2020-101-03,3,1,LR,0,16.4662013578595,1,5
19381,15,101,1-15-2020-101-03,3,1,RR,0,16.4662013578595,1,5
19381,15,101,1-15-2020-101-03,3,1,RF,0,16.4662013578595,1,5
19278,29,142,1-29-2020-142-09,9,1,LF,0,184.475057365335,2,5
19278,29,142,1-29-2020-142-09,9,1,RR,0,184.475057365335,2,5
19278,29,142,1-29-2020-142-09,9,1,RF,0,184.475057365335,2,5
19384,21,125,1-21-2020-125-05,5,1,LF,7,53.6092354531847,11,5
19384,21,125,1-21-2020-125-05,5,1,LR,7,53.6092354531847,11,5
19384,21,125,1-21-2020-125-05,5,1,RR,0,53.6092354531847,11,5
19384,21,125,1-21-2020-125-05,5,1,RF,0,53.6092354531847,11,5
19344,13,97,1-13-2020-097-05,5,2,LF,0,191.903346675093,7,5
19344,13,97,1-13-2020-097-05,5,2,LR,0,191.903346675093,7,5
19344,13,97,1-13-2020-097-05,5,2,RR,0,191.903346675093,7,5
19344,13,97,1-13-2020-097-05,5,2,RF,0,191.903346675093,7,5
19029,24,133,1-24-2020-133-03,3,2,LF,0,261.035695542271,1,5
19029,24,133,1-24-2020-133-03,3,2,RF,0,261.035695542271,1,5
19029,24,133,1-24-2020-133-03,3,2,LR,0,261.035695542271,1,5
19029,24,133,1-24-2020-133-03,3,2,RR,0,261.035695542271,1,5
19381,15,101,1-15-2020-101-03,3,2,LF,0,16.4662013578595,1,5
19381,15,101,1-15-2020-101-03,3,2,RR,0,16.4662013578595,1,5
19381,15,101,1-15-2020-101-03,3,2,RF,0,16.4662013578595,1,5
19450,31,70,1-31-2020-070-04,4,1,LF,0,569.702757395356,6,5
19450,31,70,1-31-2020-070-04,4,1,RF,0,569.702757395356,6,5
19450,31,70,1-31-2020-070-04,4,1,RR,0,569.702757395356,6,5
19450,31,70,1-31-2020-070-04,4,1,LR,0,569.702757395356,6,5
19387,20,69,1-20-2020-069-02,2,2,LF,0,87.07805279924,11,5
19387,20,69,1-20-2020-069-02,2,2,LR,0,87.07805279924,11,5
19387,20,69,1-20-2020-069-02,2,2,RR,0,87.07805279924,11,5
19387,20,69,1-20-2020-069-02,2,2,RF,0,87.07805279924,11,5
19427,25,116,1-25-2020-116-03,3,1,LF,5,254.855341663268,2,5
19427,25,116,1-25-2020-116-03,3,1,LR,0,254.855341663268,2,5
19427,25,116,1-25-2020-116-03,3,1,RF,0,254.855341663268,2,5
19427,25,116,1-25-2020-116-03,3,1,RR,0,254.855341663268,2,5
19304,14,73,1-14-2020-073-05,5,1,LF,7,227.39634325285,8,5
19304,14,73,1-14-2020-073-05,5,1,LR,0,227.39634325285,8,5
19304,14,73,1-14-2020-073-05,5,1,RR,0,227.39634325285,8,5
19304,14,73,1-14-2020-073-05,5,1,RF,0,227.39634325285,8,5
19404,10,156,1-10-2020-156-04,4,1,LF,0,1443.61889952762,4,5
19404,10,156,1-10-2020-156-04,4,1,LR,0,1443.61889952762,4,5
19404,10,156,1-10-2020-156-04,4,1,RR,0,1443.61889952762,4,5
19404,10,156,1-10-2020-156-04,4,1,RF,0,1443.61889952762,4,5
19424,28,80,1-28-2020-080-04,4,1,LF,0,190.969593279477,3,5
19424,28,80,1-28-2020-080-04,4,1,LR,0,190.969593279477,3,5
19424,28,80,1-28-2020-080-04,4,1,RF,0,190.969593279477,3,5
19344,13,97,1-13-2020-097-05,5,3,LF,0,191.903346675093,7,5
19344,13,97,1-13-2020-097-05,5,3,LR,0,191.903346675093,7,5
19344,13,97,1-13-2020-097-05,5,3,RR,0,191.903346675093,7,5
20068,12,99,1-12-2020-099-02,2,2,LF,8,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,2,LR,8,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,2,RR,0,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,2,RF,0,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,1,LF,0,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,1,LR,0,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,1,RR,0,258.895700279024,9,5
20068,12,99,1-12-2020-099-02,2,1,RF,7,258.895700279024,9,5
19842,32,173,1-32-2020-173-04,4,1,LF,0,2609.47339484761,7,5
19842,32,173,1-32-2020-173-04,4,1,LR,0,2609.47339484761,7,5
19842,32,173,1-32-2020-173-04,4,1,RR,0,2609.47339484761,7,5
19842,32,173,1-32-2020-173-04,4,1,RF,0,2609.47339484761,7,5
20051,10,185,1-10-2020-185-01,1,1,LF,0,23.3225942038709,4,5
20074,13,114,1-13-2020-114-06,6,2,LF,0,1350.9110245363,7,5
20074,13,114,1-13-2020-114-06,6,2,LR,0,1350.9110245363,7,5
20074,13,114,1-13-2020-114-06,6,2,RR,5,1350.9110245363,7,5
20074,13,114,1-13-2020-114-06,6,2,RF,0,1350.9110245363,7,5
20114,22,139,1-22-2020-139-07,7,1,RF,0,128.635277874745,12,5
20114,22,139,1-22-2020-139-07,7,1,RR,0,128.635277874745,12,5
20114,22,139,1-22-2020-139-07,7,1,LF,0,128.635277874745,12,5
20091,31,83,1-31-2020-083-05,5,1,LF,0,269.923354614168,6,5
20091,31,83,1-31-2020-083-05,5,1,RF,0,269.923354614168,6,5
20091,31,83,1-31-2020-083-05,5,1,RR,0,269.923354614168,6,5
20091,31,83,1-31-2020-083-05,5,1,LR,0,269.923354614168,6,5
20071,28,94,1-28-2020-094-06,6,1,LF,7,206.243950739062,3,5
20071,28,94,1-28-2020-094-06,6,1,LF,4,206.243950739062,3,5
20071,28,94,1-28-2020-094-06,6,1,LR,0,206.243950739062,3,5
20071,28,94,1-28-2020-094-06,6,1,RR,0,206.243950739062,3,5
20071,28,94,1-28-2020-094-06,6,1,RF,0,206.243950739062,3,5
20048,77,108,1-77-2020-108-02,2,1,LF,0,132.964836702386,9,5
20048,77,108,1-77-2020-108-02,2,1,LR,0,132.964836702386,9,5
20048,77,108,1-77-2020-108-02,2,1,RF,0,132.964836702386,9,5
20028,26,170,1-26-2020-170-02,2,3,LF,7,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,3,LF,5,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,3,RF,7,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,3,LR,0,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,3,RR,7,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,4,LF,0,31.2083974960963,10,5
