CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
17335,76,32,1-76-2020-032-02,2,3,999,999,202,9999,171,101,105,999,8,6.0,9,3,9,0,14.8756328479644,3,5
17336,77,41,1-77-2020-041-01,1,1,304,511,189,2090,159,87,121,156,6,3.5,2,2,9,0,103.196479574378,9,5
17337,77,42,1-77-2020-042-04,4,1,281,463,190,2000,160,91,93,162,6,3.0,2,4,0,0,1500.13304098202,9,5
17339,10,64,1-10-2020-064-01,1,1,264,470,174,1257,146,107,99,140,4,2.2,2,1,0,0,24.1627329633423,4,5
17339,10,64,1-10-2020-064-01,1,2,265,452,179,1857,153,88,100,160,6,3.3,9,2,0,0,24.1627329633423,4,5
17340,10,65,1-10-2020-065-05,5,1,274,487,185,1625,158,99,114,999,4,2.5,9,1,9,0,138.14276464255,4,5
17342,14,29,1-14-2020-029-07,7,1,368,581,200,2349,170,98,116,999,8,5.0,2,2,0,0,1877.89357679078,8,5
17342,14,29,1-14-2020-029-07,7,2,370,574,203,2575,173,90,113,999,8,5.7,2,3,0,1,1877.89357679078,8,5
17343,14,30,1-14-2020-030-06,6,1,278,487,183,1420,159,97,112,999,4,2.5,9,1,0,0,605.548410040722,8,5
17343,14,30,1-14-2020-030-06,6,2,389,595,202,2498,171,101,105,999,8,4.8,9,2,9,0,605.548410040722,8,5
17345,12,31,1-12-2020-031-06,6,1,368,584,203,2081,172,96,120,999,8,5.0,2,3,0,0,842.658604300857,9,5
17348,17,58,1-17-2020-058-01,1,1,304,508,193,2194,163,86,118,162,6,3.6,2,4,9,0,62.2195653482904,4,5
17349,17,59,1-17-2020-059-04,4,1,268,466,187,1749,161,99,99,167,6,3.5,2,4,0,0,167.641936575228,4,5
18557,77,71,1-77-2020-071-04,4,1,267,448,185,1560,162,91,90,160,4,1.6,2,1,0,0,930.858120361197,9,5
18557,77,71,1-77-2020-071-04,4,2,320,526,172,1725,148,86,120,999,5,3.5,2,3,9,0,930.858120361197,9,5
18558,10,113,1-10-2020-113-07,7,1,264,441,175,1345,151,88,91,999,4,2.0,2,1,9,0,733.6481793804,4,5
18558,10,113,1-10-2020-113-07,7,2,277,487,184,1614,158,105,104,150,6,3.6,2,1,0,0,733.6481793804,4,5
18559,10,114,1-10-2020-114-08,8,1,258,457,184,1485,156,101,99,152,4,2.4,2,1,0,0,101.900741840594,4,5
18560,10,115,1-10-2020-115-08,8,1,277,494,185,1528,157,106,112,160,6,3.1,2,1,0,0,101.900741828771,4,5
18560,10,115,1-10-2020-115-08,8,2,299,510,176,1383,148,85,128,168,4,2.5,1,2,0,0,101.900741828771,4,5
18560,10,115,1-10-2020-115-08,8,3,394,620,202,2867,173,101,124,999,8,6.0,2,9,9,0,101.900741828771,4,5
18561,10,116,1-10-2020-116-03,3,1,273,465,184,1485,158,95,98,150,4,1.5,2,1,0,0,151.616180101372,4,5
18561,10,116,1-10-2020-116-03,3,2,280,493,185,1523,157,100,114,150,4,2.4,2,1,0,0,151.616180101372,4,5
18563,14,56,1-14-2020-056-02,2,1,348,576,203,3330,174,95,133,180,8,6.0,2,2,0,0,185.969882760661,8,5
18563,14,56,1-14-2020-056-02,2,2,279,489,193,1955,163,100,111,160,6,3.5,2,1,0,0,185.969882760661,8,5
18563,14,56,1-14-2020-056-02,2,3,278,481,182,1650,157,95,108,999,4,2.5,2,1,9,0,185.969882760661,8,5
18563,14,56,1-14-2020-056-02,2,4,292,500,207,2330,169,88,119,999,6,3.0,2,3,9,0,185.969882760661,8,5
18564,54,26,1-54-2020-026-04,4,1,283,490,185,1545,161,97,112,162,4,2.5,2,1,0,0,804.205465327662,9,5
18565,14,57,1-14-2020-057-03,3,1,269,454,184,1713,157,93,92,160,4,1.6,2,3,0,0,740.28672406158,8,5
18570,11,57,1-11-2020-057-10,10,1,262,458,173,1310,149,96,100,140,4,2.2,2,1,0,0,17155.6753144371,8,5
18570,11,57,1-11-2020-057-10,10,2,272,453,173,1470,148,76,107,999,6,2.5,2,2,0,0,17155.6753144371,8,5
18571,24,110,1-24-2020-110-03,3,1,283,492,185,1400,159,97,113,158,4,1.5,2,1,0,0,617.414133148947,1,5
18571,24,110,1-24-2020-110-03,3,2,262,444,181,1585,155,86,95,999,6,3.0,9,4,0,0,617.414133148947,1,5
18573,52,120,1-52-2020-120-06,6,1,447,670,203,3142,173,97,126,999,8,6.7,2,3,9,0,108.148571383221,12,5
18573,52,120,1-52-2020-120-06,6,2,262,456,182,1586,158,92,102,160,4,2.4,2,4,0,0,108.148571383221,12,5
17456,25,42,1-25-2020-042-07,7,1,249,406,172,1151,146,85,72,999,4,1.6,2,1,0,0,634.44958458756,2,5
17456,25,42,1-25-2020-042-07,7,2,324,566,203,1753,999,72,170,999,8,5.2,9,2,9,0,634.44958458756,2,5
17457,25,43,1-25-2020-043-07,7,1,365,570,203,2408,173,100,105,999,8,5.3,2,3,0,0,634.44958458756,2,5
17458,25,44,1-25-2020-044-06,6,1,277,487,184,1544,158,105,104,999,4,2.4,2,1,0,0,209.503654313745,2,5
17459,73,34,1-73-2020-034-09,9,1,300,511,196,2033,169,93,118,999,6,3.5,2,1,0,0,108.021574135734,3,5
17459,73,34,1-73-2020-034-09,9,2,263,448,176,1431,150,93,93,999,6,3.6,2,9,9,0,108.021574135734,3,5
17460,73,35,1-73-2020-035-07,7,1,400,618,203,2824,173,100,117,999,8,6.0,2,3,9,0,112.910841604,3,5
17462,59,20,1-59-2020-020-10,10,1,365,565,202,1980,166,95,105,178,6,4.3,2,3,0,0,2127.75195599329,6,5
17463,32,63,1-32-2020-063-09,9,1,320,528,200,2158,170,92,116,999,6,4.2,2,2,0,0,2934.17399296249,7,5
17465,32,65,1-32-2020-065-03,3,1,277,477,189,1629,164,95,105,156,4,2.4,2,1,0,0,513.072253582143,7,5
17465,32,65,1-32-2020-065-03,3,2,278,485,182,1467,159,99,109,156,4,2.5,2,1,0,0,513.072253582143,7,5
17466,32,66,1-32-2020-066-01,1,1,278,486,182,1624,158,97,111,154,6,3.5,2,1,0,1,37.9412188015436,7,5
17466,32,66,1-32-2020-066-01,1,2,368,584,203,2028,172,96,120,180,6,2.7,2,2,0,0,37.9412188015436,7,5
17468,13,44,1-13-2020-044-03,3,1,301,462,188,1905,160,74,87,999,4,2.0,2,3,0,0,216.921868965115,7,5
17468,13,44,1-13-2020-044-03,3,2,262,444,170,1163,147,89,95,128,4,2.3,2,1,0,1,216.921868965115,7,5
17469,13,45,1-13-2020-045-08,8,1,272,481,180,1435,156,94,115,149,4,2.4,2,1,0,0,145.792483055188,7,5
17472,31,29,1-31-2020-029-09,9,1,187,270,156,820,132,44,39,130,3,1.0,2,2,0,0,352.533963268111,6,5
17474,29,66,1-29-2020-066-04,4,1,278,487,183,1453,159,97,112,999,4,2.5,2,1,0,0,62.3701260029599,2,5
17474,29,66,1-29-2020-066-04,4,2,274,477,182,1542,156,96,107,999,4,2.5,2,4,9,0,62.3701260029599,2,5
17475,29,67,1-29-2020-067-06,6,1,270,468,189,1803,162,95,104,999,4,2.4,2,4,0,0,32.0351372766608,2,5
17475,29,67,1-29-2020-067-06,6,2,265,444,175,1178,151,87,92,999,4,1.8,2,1,9,0,32.0351372766608,2,5
17476,29,68,1-29-2020-068-07,7,1,281,470,183,1640,155,88,103,999,4,2.0,2,4,0,0,103.279032634358,2,5
17476,29,68,1-29-2020-068-07,7,2,279,479,191,1960,163,94,107,999,6,3.5,9,4,9,0,103.279032634358,2,5
17477,29,69,1-29-2020-069-06,6,1,270,462,186,1669,157,100,93,999,6,3.2,2,1,0,0,32.0351372766608,2,5
17477,29,69,1-29-2020-069-06,6,2,260,446,181,1647,155,93,91,999,4,2.0,2,4,0,0,32.0351372766608,2,5
17478,52,71,1-52-2020-071-06,6,1,269,454,184,1588,157,93,92,160,4,2.0,2,3,0,0,22.6502651408967,12,5
17479,21,51,1-21-2020-051-01,1,1,285,480,179,1486,154,102,94,999,4,2.4,2,1,0,0,31.5795971995564,11,5
17480,21,52,1-21-2020-052-05,5,1,281,509,185,1613,158,110,120,999,6,3.6,9,1,0,0,31.8297816083011,11,5
17482,21,54,1-21-2020-054-06,6,1,290,501,196,1923,167,100,111,999,6,3.5,2,1,0,0,543.503958889642,11,5
17483,19,62,1-19-2020-062-08,8,1,302,520,200,2424,166,98,119,180,8,4.6,2,2,0,1,159.243441438181,9,5
17485,19,64,1-19-2020-064-02,2,1,257,437,172,1155,150,82,97,150,4,1.6,2,1,0,0,44.8387754761066,9,5
17486,19,65,1-19-2020-065-03,3,1,289,483,179,1620,153,85,108,999,6,3.6,2,2,9,0,198.212584463051,9,5
17486,19,65,1-19-2020-065-03,3,2,269,459,185,1528,161,92,99,146,4,2.5,2,1,0,1,198.212584463051,9,5
17488,66,29,1-66-2020-029-09,9,1,271,469,176,1261,150,96,104,135,4,2.0,2,1,0,0,371.328812032099,6,5
17489,33,38,1-33-2020-038-06,6,1,264,451,176,1387,154,95,91,999,4,2.5,2,1,0,0,66.5822538756988,12,5
17491,33,40,1-33-2020-040-04,4,1,257,424,181,1447,154,88,81,999,4,2.4,9,3,0,0,102.388166499966,12,5
17491,33,40,1-33-2020-040-04,4,2,270,463,184,1550,160,93,100,999,4,2.0,2,1,0,0,102.388166499966,12,5
17492,26,66,1-26-2020-066-03,3,1,294,492,185,1875,161,84,114,146,6,2.0,2,4,0,0,600.404837560647,10,5
17492,26,66,1-26-2020-066-03,3,2,275,490,181,1575,160,105,110,140,4,2.4,2,1,0,0,600.404837560647,10,5
17494,26,68,1-26-2020-068-08,8,1,280,498,185,1855,155,99,119,150,6,3.5,2,1,9,0,417.260353956638,10,5
17494,26,68,1-26-2020-068-08,8,2,280,486,179,1378,155,96,111,148,4,2.5,2,1,0,0,417.260353956638,10,5
17495,26,69,1-26-2020-069-03,3,1,270,464,178,1265,152,97,98,146,4,1.8,2,1,9,0,600.404837560647,10,5
17495,26,69,1-26-2020-069-03,3,2,287,466,188,1880,162,83,96,999,6,3.0,2,4,9,0,600.404837560647,10,5
17495,26,69,1-26-2020-069-03,3,3,297,490,186,1885,162,83,110,154,6,3.0,9,2,9,0,600.404837560647,10,5
17497,18,29,1-18-2020-029-07,7,1,273,483,183,1490,156,101,110,999,4,2.5,2,1,0,0,601.91728758309,6,5
17498,18,30,1-18-2020-030-04,4,1,273,465,184,1508,158,95,98,999,4,1.5,2,9,0,0,312.011053094439,6,5
17499,27,32,1-27-2020-032-04,4,1,267,475,179,1359,155,100,110,999,4,2.3,2,1,0,0,122.952422536861,3,5
17499,27,32,1-27-2020-032-04,4,2,262,452,175,1281,151,96,94,999,4,1.8,2,1,0,0,122.952422536861,3,5
17499,27,32,1-27-2020-032-04,4,3,270,464,178,1265,152,97,98,999,4,1.8,2,1,0,0,122.952422536861,3,5
17500,27,33,1-27-2020-033-07,7,1,282,468,193,1993,166,92,94,999,6,3.5,2,4,0,0,240.475824711928,3,5
17500,27,33,1-27-2020-033-07,7,2,310,525,195,2043,170,96,120,999,6,3.5,2,3,9,0,240.475824711928,3,5
17501,76,34,1-76-2020-034-07,7,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,32.675775236673,3,5
17502,76,35,1-76-2020-035-09,9,1,274,484,179,1452,153,101,111,999,4,2.4,2,1,9,0,31.2608481721043,3,5
17503,22,43,1-22-2020-043-10,10,1,252,449,174,1505,148,95,103,999,4,2.5,2,4,0,0,607.803752082658,12,5
17503,22,43,1-22-2020-043-10,10,2,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,1,607.803752082658,12,5
17505,22,45,1-22-2020-045-09,9,1,264,459,173,1214,145,99,97,999,4,2.2,9,1,0,0,119.024990167314,12,5
17505,22,45,1-22-2020-045-09,9,2,266,455,182,1562,155,87,102,999,4,2.4,2,4,0,0,119.024990167314,12,5
17506,30,45,1-30-2020-045-06,6,1,351,999,202,9999,174,999,999,999,8,5.4,2,2,9,0,246.435874772892,10,5
17506,30,45,1-30-2020-045-06,6,2,253,404,174,1259,151,89,62,150,4,1.4,2,1,0,0,246.435874772892,10,5
17508,30,47,1-30-2020-047-04,4,1,257,437,172,1155,150,82,97,150,4,1.6,2,1,0,0,533.796388570163,10,5
17509,23,23,1-23-2020-023-06,6,1,274,481,184,1585,157,101,106,999,6,3.2,2,1,9,0,192.894498567155,5,5
17509,23,23,1-23-2020-023-06,6,2,262,452,182,1597,156,89,100,999,4,2.4,2,3,9,0,192.894498567155,5,5
17509,23,23,1-23-2020-023-06,6,3,308,514,195,1960,165,96,111,999,6,3.3,2,1,9,0,192.894498567155,5,5
17509,23,23,1-23-2020-023-06,6,4,276,463,177,1670,151,76,110,999,6,3.5,2,4,9,0,192.894498567155,5,5
17511,20,30,1-20-2020-030-08,8,1,258,454,178,1501,149,86,109,999,6,4.0,9,2,0,0,176.098285496732,11,5
17512,20,31,1-20-2020-031-06,6,1,270,463,176,1293,153,91,102,138,4,1.8,2,1,0,0,398.36832923585,11,5
17521,77,45,1-77-2020-045-05,5,1,270,464,178,1290,152,97,98,148,4,1.8,1,1,0,0,249.177485417041,9,5
17522,77,46,1-77-2020-046-05,5,1,265,453,183,1340,154,89,99,150,4,2.0,2,1,0,1,249.177485417041,9,5
17523,59,21,1-59-2020-021-01,1,1,257,461,182,1557,152,102,102,156,8,5.0,1,2,0,0,68.4891686933419,6,5
17525,11,33,1-11-2020-033-02,2,1,252,446,174,1410,146,91,104,999,4,2.5,2,4,9,0,102.828754502463,8,5
17525,11,33,1-11-2020-033-02,2,2,290,499,196,2049,167,100,109,160,6,3.5,2,4,0,0,102.828754502463,8,5
17526,11,34,1-11-2020-034-04,4,1,270,464,176,1315,152,94,100,150,4,1.8,2,1,0,0,7240.64882472094,8,5
17526,11,34,1-11-2020-034-04,4,2,295,505,200,2317,167,96,116,999,8,5.3,2,3,9,0,7240.64882472094,8,5
17528,52,74,1-52-2020-074-09,9,1,267,477,181,1416,156,99,111,158,4,2.4,2,1,0,0,121.160410324492,12,5
17529,52,75,1-52-2020-075-04,4,1,283,489,183,1520,158,98,109,999,4,2.5,2,1,0,0,62.3012998228573,12,5
17529,52,75,1-52-2020-075-04,4,2,263,448,176,1440,150,93,93,158,4,2.4,2,1,0,0,62.3012998228573,12,5
17531,24,67,1-24-2020-067-07,7,1,275,489,180,1584,155,100,116,999,6,3.2,2,1,9,0,317.0457008981,1,5
17531,24,67,1-24-2020-067-07,7,2,286,501,200,2146,170,96,117,999,6,3.5,2,3,9,0,317.0457008981,1,5
17532,24,68,1-24-2020-068-07,7,1,277,481,182,1441,159,96,108,999,4,2.5,2,1,0,0,317.0457008981,1,5
17532,24,68,1-24-2020-068-07,7,2,285,488,185,2112,158,86,118,999,6,4.0,2,3,9,0,317.0457008981,1,5
17534,24,70,1-24-2020-070-03,3,1,276,459,178,1720,150,78,105,999,6,3.0,2,2,9,0,69.6750425730375,1,5
17534,24,70,1-24-2020-070-03,3,2,260,417,180,1399,156,85,72,999,4,2.0,2,3,0,0,69.6750425730375,1,5
17535,48,33,1-48-2020-033-04,4,1,253,451,171,1170,147,93,105,999,4,1.8,2,1,0,0,72.4197113590556,12,5
17535,48,33,1-48-2020-033-04,4,2,279,486,193,2035,163,96,111,170,6,3.5,2,4,0,0,72.4197113590556,12,5
17537,16,49,1-16-2020-049-04,4,1,286,501,200,2173,170,96,117,999,6,3.7,2,3,0,0,1169.92591000771,5,5
17537,16,49,1-16-2020-049-04,4,2,285,487,179,1569,153,99,103,999,4,2.4,2,1,0,0,1169.92591000771,5,5
17538,16,50,1-16-2020-050-07,7,1,368,581,200,2522,170,98,116,999,6,3.5,2,3,0,0,1814.85972686818,5,5
17538,16,50,1-16-2020-050-07,7,2,281,463,190,1895,160,91,93,999,6,3.2,2,4,0,0,1814.85972686818,5,5
17539,16,51,1-16-2020-051-01,1,1,249,407,172,1160,147,86,72,999,4,1.6,2,1,0,0,30.4996115281837,5,5
17539,16,51,1-16-2020-051-01,1,2,270,463,176,1315,153,91,102,999,4,1.8,2,1,0,0,30.4996115281837,5,5
17540,28,34,1-28-2020-034-09,9,1,262,444,170,1166,147,89,95,999,4,2.0,2,1,0,0,161.644469677288,3,5
17541,28,35,1-28-2020-035-10,10,1,264,441,175,1345,151,88,91,999,4,2.0,2,1,0,0,901.564473541395,3,5
17542,25,45,1-25-2020-045-03,3,1,308,514,200,2050,166,96,111,999,6,3.6,2,1,0,0,89.8759064727143,2,5
17542,25,45,1-25-2020-045-03,3,2,267,470,173,1473,148,99,104,999,4,2.5,2,4,0,0,89.8759064727143,2,5
17543,25,46,1-25-2020-046-09,9,1,262,444,172,1117,147,82,102,999,4,1.7,9,1,0,0,551.129248212874,2,5
17545,73,36,1-73-2020-036-06,6,1,256,427,177,1501,154,94,77,999,4,1.4,2,4,0,0,38.3568182597693,3,5
17546,73,37,1-73-2020-037-04,4,2,265,453,183,1340,154,89,99,999,4,2.0,2,1,0,0,94.3871485552876,3,5
17548,10,71,1-10-2020-071-07,7,1,260,454,176,1255,152,94,100,164,4,2.5,2,1,0,0,549.00551113203,4,5
17548,10,71,1-10-2020-071-07,7,2,284,511,185,1717,158,101,126,158,4,2.5,2,1,0,0,549.00551113203,4,5
17549,10,72,1-10-2020-072-03,3,1,272,478,192,1765,162,95,112,999,4,2.3,9,2,9,0,113.45781369657,4,5
17549,10,72,1-10-2020-072-03,3,2,281,509,185,1630,158,110,120,999,6,3.5,2,1,9,0,113.45781369657,4,5
17551,10,74,1-10-2020-074-07,7,1,268,461,180,1407,154,97,96,999,4,1.8,2,1,0,0,549.005511014809,4,5
17551,10,74,1-10-2020-074-07,7,2,310,514,169,1365,146,82,122,999,4,2.4,1,2,0,0,549.005511014809,4,5
17552,29,70,1-29-2020-070-04,4,1,274,467,184,1782,158,100,93,999,4,2.5,2,4,0,0,20.0969161514416,2,5
17552,29,70,1-29-2020-070-04,4,2,999,999,203,9999,173,101,999,999,8,5.3,2,3,0,0,20.0969161514416,2,5
17554,29,72,1-29-2020-072-04,4,1,278,480,189,1728,163,95,108,999,6,3.3,9,1,0,0,20.0969161514416,2,5
17554,29,72,1-29-2020-072-04,4,2,278,482,180,1429,154,96,110,999,4,2.5,9,1,9,0,20.0969161514416,2,5
17555,29,73,1-29-2020-073-06,6,2,266,456,185,1600,157,90,100,999,4,2.5,2,4,0,0,15.9283113200266,2,5
17555,29,73,1-29-2020-073-06,6,3,279,479,190,2170,158,87,113,999,6,3.7,2,3,0,0,15.9283113200266,2,5
17555,29,73,1-29-2020-073-06,6,1,270,462,186,1862,157,100,93,999,4,2.4,2,3,0,0,15.9283113200266,2,5
17557,31,32,1-31-2020-032-03,3,1,256,427,177,1468,154,94,77,143,4,1.4,2,1,0,0,192.308910457965,6,5
17558,21,55,1-21-2020-055-04,4,1,290,500,199,1970,170,95,115,999,6,3.8,9,4,0,0,139.718702392874,11,5
17559,21,56,1-21-2020-056-07,7,1,265,436,183,1327,154,90,82,999,4,2.0,9,1,0,0,151.868275066273,11,5
17559,21,56,1-21-2020-056-07,7,2,278,486,185,1496,158,96,112,999,4,2.4,2,1,9,0,151.868275066273,11,5
17560,21,57,1-21-2020-057-03,3,1,266,459,185,1580,161,91,101,999,4,1.5,2,4,9,0,31.5795971995564,11,5
17561,21,58,1-21-2020-058-04,4,1,270,464,176,1315,152,94,100,999,4,1.8,9,1,0,0,139.718702392874,11,5
17561,21,58,1-21-2020-058-04,4,2,267,456,175,1349,151,93,96,999,4,2.4,9,1,0,1,139.718702392874,11,5
17562,66,30,1-66-2020-030-08,8,1,285,508,187,1618,159,108,116,142,6,3.8,2,1,9,0,122.126347695842,6,5
17563,66,31,1-66-2020-031-03,3,2,245,380,167,940,143,75,61,999,3,1.2,1,1,0,0,140.953738801805,6,5
17564,26,70,1-26-2020-070-10,10,1,270,453,175,1830,149,78,106,138,6,3.3,9,2,9,0,6001.3057355037,10,5
17565,26,71,1-26-2020-071-03,3,1,302,508,203,2020,173,100,105,168,6,4.3,2,2,9,0,256.744558872082,10,5
17565,26,71,1-26-2020-071-03,3,2,273,465,184,1485,158,95,98,152,4,1.5,2,1,0,0,256.744558872082,10,5
17566,26,72,1-26-2020-072-02,2,1,281,486,187,1572,160,97,108,153,4,2.4,2,1,0,0,24.5416826327623,10,5
17566,26,72,1-26-2020-072-02,2,2,366,592,202,2324,173,104,122,182,6,3.0,2,2,9,0,24.5416826327623,10,5
17568,19,66,1-19-2020-066-08,8,1,365,571,202,2397,167,101,105,180,8,5.3,2,3,0,0,85.5396672034099,9,5
17569,19,67,1-19-2020-067-08,8,1,260,453,170,1130,146,94,100,150,4,1.8,2,1,0,1,85.5396672034099,9,5
17569,19,67,1-19-2020-067-08,8,2,299,518,200,2579,170,97,122,180,8,5.4,2,3,0,0,85.5396672034099,9,5
17571,19,69,1-19-2020-069-03,3,1,270,463,176,1315,153,91,102,140,4,1.8,2,1,0,0,106.472444681708,9,5
17572,18,31,1-18-2020-031-06,6,1,284,488,186,1651,160,94,110,999,4,2.0,2,1,0,0,268.309064461482,6,5
17572,18,31,1-18-2020-031-06,6,2,281,486,186,1463,159,97,109,999,4,2.4,9,9,9,0,268.309064461482,6,5
17572,18,31,1-18-2020-031-06,6,3,283,489,192,1787,164,105,102,999,6,3.5,9,9,9,0,268.309064461482,6,5
17574,15,39,1-15-2020-039-04,4,1,278,464,187,1749,159,94,92,999,4,2.0,2,4,0,0,16.434463679095,1,5
17574,15,39,1-15-2020-039-04,4,2,275,459,175,1569,153,92,92,999,99,2.5,2,1,0,0,16.434463679095,1,5
17575,15,40,1-15-2020-040-05,5,2,292,485,198,2489,169,87,106,999,6,3.0,2,3,0,0,10.085672768252,1,5
17575,15,40,1-15-2020-040-05,5,3,313,525,200,2652,173,88,124,999,8,5.6,2,3,9,0,10.085672768252,1,5
17575,15,40,1-15-2020-040-05,5,1,330,553,207,2268,174,102,120,999,6,3.7,2,2,9,0,10.085672768252,1,5
17577,17,65,1-17-2020-065-04,4,1,375,598,207,2318,174,102,120,187,6,3.7,9,1,9,0,128.96482188166,4,5
17578,17,66,1-17-2020-066-04,4,1,270,463,184,1610,160,93,100,160,4,2.5,2,4,0,0,128.964821898185,4,5
17578,17,66,1-17-2020-066-04,4,2,259,437,178,1227,152,93,84,156,4,1.8,2,1,9,0,128.964821898185,4,5
17580,17,68,1-17-2020-068-06,6,1,281,463,181,1630,156,78,104,160,4,2.0,2,4,0,0,62.2195529585622,4,5
17580,17,68,1-17-2020-068-06,6,2,230,355,163,1068,141,71,54,150,4,1.4,2,1,9,0,62.2195529585622,4,5
17581,20,32,1-20-2020-032-02,2,1,270,464,178,1265,152,97,98,138,4,1.8,1,1,0,0,87.07805279924,11,5
17581,20,32,1-20-2020-032-02,2,2,278,489,185,1615,158,98,112,146,6,3.5,2,1,0,0,87.07805279924,11,5
17582,20,33,1-20-2020-033-01,1,1,281,478,188,1530,161,92,105,999,4,2.0,2,2,0,0,79.6447235652416,11,5
17583,33,41,1-33-2020-041-09,9,1,275,483,173,1398,139,90,118,999,6,2.5,2,1,0,0,262.101851416981,12,5
17584,33,42,1-33-2020-042-08,8,1,260,425,176,1373,153,87,78,999,4,2.4,2,1,0,0,36.7231807999359,12,5
17584,33,42,1-33-2020-042-08,8,2,302,508,201,1848,170,98,106,999,8,5.2,2,3,0,0,36.7231807999359,12,5
17585,33,43,1-33-2020-043-04,4,1,357,562,190,1914,161,85,119,999,6,4.0,9,3,9,0,142.191092447395,12,5
17585,33,43,1-33-2020-043-04,4,2,278,491,185,1496,158,98,114,999,4,2.4,2,1,0,0,142.191092447395,12,5
17586,22,46,1-22-2020-046-04,4,1,283,492,185,1418,159,97,113,999,4,1.5,2,1,0,0,170.58595487793,12,5
17588,76,37,1-76-2020-037-04,4,1,270,463,176,1300,153,91,102,999,4,1.8,2,1,0,0,287.62963656812,3,5
17589,23,25,1-23-2020-025-07,7,1,253,440,174,1245,151,89,98,999,4,1.8,2,1,0,0,1030.83324895574,5,5
17592,12,36,1-12-2020-036-07,7,1,282,468,193,1852,166,92,94,160,6,3.5,2,1,0,0,678.202788118396,9,5
17595,30,51,1-30-2020-051-03,3,1,375,604,207,2318,174,102,126,190,6,3.5,2,4,0,0,75.275786606711,10,5
17598,14,32,1-14-2020-032-07,7,1,274,477,189,1970,163,99,102,160,6,3.5,2,1,0,0,235.001370073912,8,5
17600,13,47,1-13-2020-047-06,6,1,278,481,182,1500,158,96,107,999,4,2.5,2,1,0,0,351.765344132722,7,5
17600,13,47,1-13-2020-047-06,6,2,249,441,172,1160,147,86,106,142,4,1.6,2,1,0,0,351.765344132722,7,5
17601,13,48,1-13-2020-048-03,3,1,275,490,181,1575,160,105,110,999,4,2.4,2,1,0,1,212.227509956012,7,5
17601,13,48,1-13-2020-048-03,3,2,262,444,172,1117,147,82,102,142,4,1.6,2,1,9,0,212.227509956012,7,5
17602,32,67,1-32-2020-067-03,3,1,267,448,185,1560,162,91,90,156,4,2.0,2,1,0,0,141.182051397036,7,5
17602,32,67,1-32-2020-067-03,3,2,272,457,186,1971,158,84,102,999,6,3.5,2,2,0,0,141.182051397036,7,5
16864,22,24,1-22-2020-024-09,9,1,279,482,193,2180,160,91,112,999,6,4.0,2,3,0,0,126.927170509143,12,5
16864,22,24,1-22-2020-024-09,9,2,330,557,200,2323,167,96,133,999,8,4.8,2,3,0,0,126.927170509143,12,5
16865,33,17,1-33-2020-017-09,9,1,272,474,178,1371,150,102,102,999,4,2.2,9,1,0,0,415.86414934247,12,5
16865,33,17,1-33-2020-017-09,9,2,262,444,170,1140,147,82,102,999,4,1.7,1,1,0,0,415.86414934247,12,5
16867,33,19,1-33-2020-019-04,4,1,270,464,178,1265,152,97,98,999,4,1.8,2,1,0,0,225.607630716954,12,5
16867,33,19,1-33-2020-019-04,4,2,312,520,173,1425,139,90,118,999,4,2.2,2,2,0,0,225.607630716954,12,5
16868,21,27,1-21-2020-027-08,8,1,356,563,200,2171,172,91,116,999,8,5.6,2,2,0,0,176.639518414022,11,5
16868,21,27,1-21-2020-027-08,8,2,280,476,174,1600,150,83,113,999,6,3.2,9,2,0,0,176.639518414022,11,5
16870,21,29,1-21-2020-029-05,5,1,280,484,183,1484,160,97,108,999,4,2.4,2,1,0,0,23.4017586194916,11,5
16871,21,30,1-21-2020-030-02,2,1,270,463,176,1306,153,91,102,999,4,1.8,2,1,0,0,12.5888105641004,11,5
16871,21,30,1-21-2020-030-02,2,2,279,479,191,1896,161,94,107,999,6,3.5,2,1,0,0,12.5888105641004,11,5
16873,13,22,1-13-2020-022-01,1,1,281,509,185,1630,158,110,120,160,6,3.5,2,1,9,0,39.3701031196284,7,5
16874,13,23,1-13-2020-023-06,6,1,265,453,183,1340,154,89,99,999,4,2.0,9,1,9,0,882.439978964505,7,5
16874,13,23,1-13-2020-023-06,6,2,270,463,184,1550,160,93,100,156,4,2.5,2,1,9,0,882.439978964505,7,5
16874,13,23,1-13-2020-023-06,6,3,285,488,184,1765,160,88,115,999,6,3.5,2,2,9,0,882.439978964505,7,5
16875,13,24,1-13-2020-024-03,3,1,263,453,176,1249,151,94,96,999,4,2.0,9,1,9,0,532.394798251107,7,5
16875,13,24,1-13-2020-024-03,3,2,249,406,172,1151,146,85,72,144,4,1.6,2,1,0,0,532.394798251107,7,5
16884,77,32,1-77-2020-032-03,3,1,260,433,174,1100,149,91,83,144,4,1.8,1,1,0,0,166.067048894753,9,5
16884,77,32,1-77-2020-032-03,3,2,287,504,200,2146,170,98,119,170,6,3.5,2,3,0,0,166.067048894753,9,5
