CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FUELNO,FUELTYPE,CELLDAM,FUELEAK,FUELLOC,FUELCELL,FILLCAP,FUELCOND,CASEWGT,PSUSTRAT,VERSION
6650,26,15,1-26-2017-015-03,3,3,1,1,1,1,88,8,88,8,2215.30001710961,10,2
6633,19,33,1-19-2017-033-10,10,1,1,1,1,1,88,8,88,8,12915.2852202922,9,2
6633,19,33,1-19-2017-033-10,10,2,1,1,1,1,88,8,88,8,12915.2852202922,9,2
6634,19,34,1-19-2017-034-06,6,1,1,1,1,1,88,8,88,8,497.45762400737,9,2
6634,19,34,1-19-2017-034-06,6,2,1,1,1,1,88,8,88,8,497.45762400737,9,2
6656,15,14,1-15-2017-014-02,2,2,1,1,1,1,88,8,88,8,87.1839091043099,1,2
6708,32,27,1-32-2017-027-03,3,1,1,1,1,1,88,8,88,8,1513.61702994703,7,2
6702,24,29,1-24-2017-029-01,1,1,1,1,1,1,88,8,88,8,102.186288431084,1,2
6713,29,13,1-29-2017-013-03,3,1,1,1,1,1,88,8,88,8,447.533244159719,2,2
6713,29,13,1-29-2017-013-03,3,2,1,1,1,1,88,8,88,8,447.533244159719,2,2
6714,31,12,1-31-2017-012-04,4,1,1,1,1,1,88,8,88,8,1625.67773236403,6,2
6711,19,37,1-19-2017-037-07,7,1,1,1,1,1,88,8,88,8,3842.78409134777,9,2
6712,19,38,1-19-2017-038-08,8,1,1,1,1,1,88,8,88,8,910.336287877975,9,2
6712,19,38,1-19-2017-038-08,8,2,1,1,1,1,88,8,88,8,910.336287877975,9,2
6715,17,20,1-17-2017-020-09,9,1,1,1,1,1,88,8,88,8,2912.32257635234,4,2
6716,16,29,1-16-2017-029-04,4,1,1,1,1,1,88,8,88,8,2622.78984691832,5,2
6701,23,27,1-23-2017-027-03,3,1,1,1,1,1,88,8,88,8,460.626893788669,5,2
6716,16,29,1-16-2017-029-04,4,2,1,1,1,1,88,8,88,8,2622.78984691832,5,2
6701,23,27,1-23-2017-027-03,3,2,1,1,1,1,88,8,88,8,460.626893788669,5,2
6701,23,27,1-23-2017-027-03,3,4,1,1,1,1,88,8,88,8,460.626893788669,5,2
6719,18,16,1-18-2017-016-03,3,1,1,1,1,1,88,8,88,8,208.07525317884,6,2
6718,22,32,1-22-2017-032-07,7,2,1,1,1,1,88,8,88,8,492.297236255334,12,2
6721,33,28,1-33-2017-028-03,3,1,1,1,1,1,88,8,88,8,199.02885788511,12,2
6721,33,28,1-33-2017-028-03,3,2,1,1,1,1,88,8,88,8,199.02885788511,12,2
6720,33,27,1-33-2017-027-07,7,1,1,1,1,1,88,8,88,8,759.165826374916,12,2
6720,33,27,1-33-2017-027-07,7,2,1,1,1,1,88,8,88,8,759.165826374916,12,2
6723,13,27,1-13-2017-027-08,8,1,1,1,1,1,88,8,88,8,1145.11784943843,7,2
6722,13,26,1-13-2017-026-05,5,1,1,1,1,1,88,8,88,8,236.361255730127,7,2
6722,13,26,1-13-2017-026-05,5,3,1,1,1,1,88,8,88,8,236.361255730127,7,2
6707,10,19,1-10-2017-019-02,2,1,1,1,1,1,88,8,88,8,62.26969384391,4,2
6730,21,14,1-21-2017-014-04,4,1,1,1,1,1,88,8,88,8,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,1,1,1,1,88,8,88,8,2221.76994369018,11,2
6725,15,16,1-15-2017-016-05,5,1,1,1,1,1,88,8,88,8,165.942224003426,1,2
6732,26,18,1-26-2017-018-04,4,1,1,1,1,1,88,8,88,8,1280.3826642764,10,2
6732,26,18,1-26-2017-018-04,4,2,1,1,1,1,88,8,88,8,1280.3826642764,10,2
6728,20,28,1-20-2017-028-03,3,1,1,1,1,1,88,8,88,8,107.95194807247,11,2
6728,20,28,1-20-2017-028-03,3,2,1,1,1,1,88,8,88,8,107.95194807247,11,2
6733,30,34,1-30-2017-034-03,3,2,1,1,1,1,88,8,88,8,852.232770905654,10,2
6734,12,15,1-12-2017-015-09,9,1,1,1,1,1,88,8,88,8,3747.88353603989,9,2
6729,20,29,1-20-2017-029-09,9,1,1,1,1,1,88,8,88,8,726.269869888516,11,2
6736,16,30,1-16-2017-030-07,7,2,1,1,1,1,88,8,88,8,3068.62319672174,5,2
6737,23,28,1-23-2017-028-03,3,1,1,1,1,1,88,8,88,8,266.709017293061,5,2
6737,23,28,1-23-2017-028-03,3,2,1,1,1,1,88,8,88,8,266.709017293061,5,2
6742,24,32,1-24-2017-032-04,4,1,1,1,1,1,88,8,88,8,2640.9729826904,1,2
6739,14,18,1-14-2017-018-04,4,2,1,1,1,1,88,8,88,8,6663.4099845413,8,2
6739,14,18,1-14-2017-018-04,4,3,1,1,1,1,88,8,88,8,6663.4099845413,8,2
6747,12,16,1-12-2017-016-06,6,1,1,1,1,1,88,8,88,8,1702.36586596526,9,2
6741,24,31,1-24-2017-031-06,6,1,1,1,1,1,88,8,88,8,1195.70880195864,1,2
6741,24,31,1-24-2017-031-06,6,2,1,1,1,1,88,8,88,8,1195.70880195864,1,2
6743,32,29,1-32-2017-029-09,9,1,1,1,1,1,88,8,88,8,11898.5904414158,7,2
6515,30,21,1-30-2017-021-06,6,1,1,1,1,1,88,8,88,8,1771.20478471158,10,2
6515,30,21,1-30-2017-021-06,6,2,1,1,1,1,88,8,88,8,1771.20478471158,10,2
6513,13,18,1-13-2017-018-03,3,2,1,1,1,1,88,8,88,8,783.989468106173,7,2
6496,26,10,1-26-2017-010-06,6,1,1,1,1,1,88,8,88,8,2568.83600284856,10,2
6496,26,10,1-26-2017-010-06,6,2,1,1,1,1,88,8,88,8,2568.83600284856,10,2
6516,23,18,1-23-2017-018-03,3,2,1,1,1,1,88,8,88,8,175.276009767455,5,2
6488,25,4,1-25-2017-004-03,3,1,1,1,1,1,88,8,88,8,239.202737091011,2,2
6488,25,4,1-25-2017-004-03,3,2,1,1,1,1,88,8,88,8,239.202737091011,2,2
6488,25,4,1-25-2017-004-03,3,3,1,1,1,1,88,8,88,8,239.202737091011,2,2
6488,25,4,1-25-2017-004-03,3,4,1,1,1,1,88,8,88,8,239.202737091011,2,2
6528,16,21,1-16-2017-021-05,5,1,1,1,1,1,88,8,88,8,83.1361727133337,5,2
6525,24,21,1-24-2017-021-03,3,1,1,1,1,1,88,8,88,8,494.857893190686,1,2
6523,23,19,1-23-2017-019-06,6,1,1,1,1,1,88,8,88,8,299.441769836291,5,2
6531,32,19,1-32-2017-019-07,7,1,1,1,1,1,88,8,88,8,5536.09702917442,7,2
6531,32,19,1-32-2017-019-07,7,2,1,1,1,1,88,8,88,8,5536.09702917442,7,2
6524,23,20,1-23-2017-020-06,6,2,1,1,1,1,88,8,88,8,299.441769836291,5,2
6579,16,23,1-16-2017-023-09,9,2,1,1,1,1,88,8,88,8,2493.79772418503,5,2
6575,24,24,1-24-2017-024-03,3,1,1,1,1,1,88,8,88,8,735.383720617199,1,2
6575,24,24,1-24-2017-024-03,3,2,1,1,1,1,88,8,88,8,735.383720617199,1,2
6568,29,10,1-29-2017-010-04,4,1,1,1,1,1,88,8,88,8,1735.62976673693,2,2
6584,19,31,1-19-2017-031-05,5,1,1,1,1,1,88,8,88,8,79.9848995102589,9,2
6588,17,17,1-17-2017-017-03,3,2,1,1,1,1,88,8,88,8,385.218602647092,4,2
6589,21,11,1-21-2017-011-03,3,1,1,1,1,1,88,8,88,8,1144.07539125013,11,2
6590,13,20,1-13-2017-020-02,2,2,1,1,1,1,88,8,88,8,154.194404246931,7,2
6591,13,21,1-13-2017-021-02,2,1,1,1,1,1,88,8,88,8,154.194404246395,7,2
6581,11,9,1-11-2017-009-08,8,2,1,1,1,1,88,8,88,8,1502.31800595479,8,2
6592,18,12,1-18-2017-012-04,4,1,1,1,1,1,88,8,88,8,2398.10824569296,6,2
6592,18,12,1-18-2017-012-04,4,2,1,1,1,1,88,8,88,8,2398.10824569296,6,2
6599,31,10,1-31-2017-010-08,8,1,1,1,1,1,88,8,88,8,533.585408156618,6,2
6593,33,20,1-33-2017-020-03,3,1,1,1,1,1,88,8,88,8,100.559359139715,12,2
6603,33,22,1-33-2017-022-09,9,1,1,1,1,1,88,8,88,8,475.447101831128,12,2
6595,22,24,1-22-2017-024-03,3,1,1,1,1,1,88,8,88,8,166.374615758244,12,2
6597,20,21,1-20-2017-021-06,6,2,1,1,1,1,88,8,88,8,282.610005265362,11,2
6604,30,25,1-30-2017-025-10,10,2,1,1,1,1,88,8,88,8,13435.6884497832,10,2
6569,23,21,1-23-2017-021-04,4,1,1,1,1,1,88,8,88,8,699.703135984848,5,2
6569,23,21,1-23-2017-021-04,4,2,1,1,1,1,88,8,88,8,699.703135984848,5,2
6606,16,24,1-16-2017-024-02,2,1,1,1,1,1,88,8,88,8,33.6880899958945,5,2
6606,16,24,1-16-2017-024-02,2,2,1,1,1,1,88,8,88,8,33.6880899958945,5,2
6607,20,23,1-20-2017-023-07,7,1,1,1,1,1,88,8,88,8,617.382947941919,11,2
6607,20,23,1-20-2017-023-07,7,2,1,1,1,1,88,8,88,8,617.382947941919,11,2
6609,19,32,1-19-2017-032-03,3,1,1,1,1,1,88,8,88,8,513.152051795953,9,2
6609,19,32,1-19-2017-032-03,3,2,1,1,1,1,88,8,88,8,513.152051795953,9,2
6612,26,14,1-26-2017-014-03,3,2,1,1,1,1,88,8,88,8,465.931177218506,10,2
6591,13,21,1-13-2017-021-02,2,2,1,1,1,1,88,8,88,8,154.194404246395,7,2
6591,13,21,1-13-2017-021-02,2,3,1,1,1,1,88,8,88,8,154.194404246395,7,2
6567,28,12,1-28-2017-012-10,10,1,1,1,1,1,88,8,88,8,2590.76862324372,3,2
6573,10,16,1-10-2017-016-03,3,1,1,1,1,1,88,8,88,8,207.980576281291,4,2
6618,14,15,1-14-2017-015-03,3,1,1,1,1,1,88,8,88,8,1955.82995505533,8,2
6618,14,15,1-14-2017-015-03,3,2,1,1,1,1,88,8,88,8,1955.82995505533,8,2
6626,32,24,1-32-2017-024-03,3,1,1,1,1,1,88,8,88,8,1645.37305184523,7,2
6622,23,24,1-23-2017-024-04,4,1,1,1,1,1,88,8,88,8,617.189198090269,5,2
6628,10,18,1-10-2017-018-04,4,2,1,1,1,1,88,8,88,8,602.831138879679,4,2
6630,29,11,1-29-2017-011-05,5,1,1,1,1,1,88,8,88,8,152.522591818328,2,2
6630,29,11,1-29-2017-011-05,5,2,1,1,1,1,88,8,88,8,152.522591818328,2,2
6631,16,25,1-16-2017-025-02,2,1,1,1,1,1,88,8,88,8,47.7728281997967,5,2
6631,16,25,1-16-2017-025-02,2,2,1,1,1,1,88,8,88,8,47.7728281997967,5,2
6624,24,26,1-24-2017-026-03,3,1,1,1,1,1,88,8,88,8,239.026381557562,1,2
6632,16,26,1-16-2017-026-09,9,1,1,1,1,1,88,8,88,8,3536.43588155501,5,2
6635,17,18,1-17-2017-018-01,1,1,1,1,1,1,88,8,88,8,269.663303203211,4,2
6619,11,11,1-11-2017-011-08,8,2,1,1,1,1,88,8,88,8,613.015996269852,8,2
6621,23,23,1-23-2017-023-03,3,2,1,1,1,1,88,8,88,8,172.982897000037,5,2
6636,21,12,1-21-2017-012-10,10,1,1,1,1,1,88,8,88,8,659.484360387901,11,2
6638,22,27,1-22-2017-027-08,8,1,1,1,1,1,88,8,88,8,80.6002942375415,12,2
6639,18,13,1-18-2017-013-06,6,1,1,1,1,1,88,8,88,8,385.190322042092,6,2
6638,22,27,1-22-2017-027-08,8,2,1,1,1,1,88,8,88,8,80.6002942375415,12,2
6641,20,25,1-20-2017-025-03,3,1,1,1,1,1,88,8,88,8,294.809584050771,11,2
6641,20,25,1-20-2017-025-03,3,2,1,1,1,1,88,8,88,8,294.809584050771,11,2
6646,13,23,1-13-2017-023-03,3,1,1,1,1,1,88,8,88,8,1265.85023364405,7,2
6646,13,23,1-13-2017-023-03,3,2,1,1,1,1,88,8,88,8,1265.85023364405,7,2
6645,13,22,1-13-2017-022-06,6,1,1,1,1,1,88,8,88,8,2455.12215097887,7,2
6644,33,24,1-33-2017-024-09,9,1,1,1,1,1,88,8,88,8,493.854251135102,12,2
6644,33,24,1-33-2017-024-09,9,2,1,1,1,1,88,8,88,8,493.854251135102,12,2
6620,11,12,1-11-2017-012-08,8,1,1,1,1,1,88,8,88,8,613.015996269852,8,2
6658,14,16,1-14-2017-016-03,3,1,1,1,1,1,88,8,88,8,1619.89588426773,8,2
6658,14,16,1-14-2017-016-03,3,2,1,1,1,1,88,8,88,8,1619.89588426773,8,2
6660,16,28,1-16-2017-028-08,8,1,1,1,1,1,88,8,88,8,1148.15376578354,5,2
6660,16,28,1-16-2017-028-08,8,2,1,1,1,1,88,8,88,8,1148.15376578354,5,2
6661,24,27,1-24-2017-027-07,7,1,1,1,1,1,88,8,88,8,1103.05393108487,1,2
6661,24,27,1-24-2017-027-07,7,2,1,1,1,1,88,8,88,8,1103.05393108487,1,2
6662,24,28,1-24-2017-028-06,6,1,1,1,1,1,88,8,88,8,589.800686359146,1,2
6662,24,28,1-24-2017-028-06,6,2,1,1,1,1,88,8,88,8,589.800686359146,1,2
6668,27,3,1-27-2017-003-06,6,1,1,1,1,1,88,8,88,8,150.145069205846,3,2
6670,32,26,1-32-2017-026-09,9,1,1,1,1,1,88,8,88,8,10613.9895535626,7,2
6669,32,25,1-32-2017-025-03,3,1,1,1,1,1,88,8,88,8,1843.8150146992,7,2
6669,32,25,1-32-2017-025-03,3,2,1,1,1,1,88,8,88,8,1843.8150146992,7,2
6668,27,3,1-27-2017-003-06,6,2,1,1,1,1,88,8,88,8,150.145069205846,3,2
6667,11,14,1-11-2017-014-05,5,1,1,1,1,1,88,8,88,8,533.608977976811,8,2
6666,11,13,1-11-2017-013-05,5,1,1,1,1,1,88,8,88,8,533.608977976811,8,2
6667,11,14,1-11-2017-014-05,5,2,1,1,1,1,88,8,88,8,533.608977976811,8,2
6664,23,25,1-23-2017-025-03,3,1,1,1,1,1,88,8,88,8,168.069669078899,5,2
6671,12,13,1-12-2017-013-06,6,1,1,1,1,1,88,8,88,8,1527.56309545422,9,2
6672,31,11,1-31-2017-011-07,7,1,1,1,1,1,88,8,88,8,1255.56663445132,6,2
6673,17,19,1-17-2017-019-03,3,1,1,1,1,1,88,8,88,8,854.416968072674,4,2
6676,29,12,1-29-2017-012-04,4,1,1,1,1,1,88,8,88,8,3138.18315640294,2,2
6676,29,12,1-29-2017-012-04,4,2,1,1,1,1,88,8,88,8,3138.18315640294,2,2
6674,19,35,1-19-2017-035-06,6,1,1,1,1,1,88,8,88,8,575.359126718658,9,2
6674,19,35,1-19-2017-035-06,6,2,1,1,1,1,88,8,88,8,575.359126718658,9,2
6675,19,36,1-19-2017-036-08,8,1,1,1,1,1,88,8,88,8,443.238614810345,9,2
6675,19,36,1-19-2017-036-08,8,2,1,1,1,1,88,8,88,8,443.238614810345,9,2
6677,22,29,1-22-2017-029-04,4,1,1,1,1,1,88,8,88,8,228.219701563568,12,2
6665,23,26,1-23-2017-026-09,9,1,1,1,1,1,88,8,88,8,1013.57112302861,5,2
6679,21,13,1-21-2017-013-08,8,1,1,1,1,1,88,8,88,8,871.906857628612,11,2
6678,22,30,1-22-2017-030-04,4,1,1,1,1,1,88,8,88,8,228.219701568993,12,2
6684,15,15,1-15-2017-015-06,6,1,1,1,1,1,88,8,88,8,1196.75176319565,1,2
6682,13,24,1-13-2017-024-03,3,1,1,1,1,1,88,8,88,8,1287.6958482298,7,2
6682,13,24,1-13-2017-024-03,3,2,1,1,1,1,88,8,88,8,1287.6958482298,7,2
6686,30,31,1-30-2017-031-04,4,1,1,1,1,1,88,8,88,8,2817.27319638255,10,2
6683,13,25,1-13-2017-025-04,4,1,1,1,1,1,88,8,88,8,4500.4606626745,7,2
6683,13,25,1-13-2017-025-04,4,2,1,1,1,1,88,8,88,8,4500.4606626745,7,2
6689,33,25,1-33-2017-025-01,1,1,1,1,1,1,88,8,88,8,72.2138621238404,12,2
6689,33,25,1-33-2017-025-01,1,2,1,1,1,1,88,8,88,8,72.2138621238404,12,2
6690,33,26,1-33-2017-026-03,3,1,1,1,1,1,88,8,88,8,253.835054516074,12,2
6687,20,26,1-20-2017-026-02,2,1,1,1,1,1,88,8,88,8,58.1404088215473,11,2
6687,20,26,1-20-2017-026-02,2,2,1,1,1,1,88,8,88,8,58.1404088215473,11,2
6687,20,26,1-20-2017-026-02,2,3,1,1,1,1,88,8,88,8,58.1404088215473,11,2
6688,20,27,1-20-2017-027-04,4,1,1,1,1,1,88,8,88,8,2024.53221361302,11,2
6688,20,27,1-20-2017-027-04,4,2,1,1,1,1,88,8,88,8,2024.53221361302,11,2
6694,30,32,1-30-2017-032-03,3,1,1,1,1,1,88,8,88,8,805.48346050976,10,2
6694,30,32,1-30-2017-032-03,3,2,1,1,1,1,88,8,88,8,805.48346050976,10,2
6663,28,14,1-28-2017-014-06,6,1,1,1,1,1,88,8,88,8,483.89166140437,3,2
6691,18,15,1-18-2017-015-09,9,1,1,1,1,1,88,8,88,8,958.545340626328,6,2
6691,18,15,1-18-2017-015-09,9,2,1,1,1,1,88,8,88,8,958.545340626328,6,2
6627,10,17,1-10-2017-017-03,3,1,1,1,1,1,88,8,88,8,176.573624280592,4,2
6627,10,17,1-10-2017-017-03,3,2,1,1,1,1,88,8,88,8,176.573624280592,4,2
6491,11,6,1-11-2017-006-03,3,2,1,1,1,1,88,8,88,8,3733.08442662582,8,2
6704,14,17,1-14-2017-017-05,5,2,1,1,1,1,88,8,88,8,628.832940754307,8,2
6445,13,15,1-13-2017-015-03,3,3,1,1,1,1,88,8,88,8,1777.44237550816,7,2
6451,33,14,1-33-2017-014-03,3,1,1,1,1,1,88,8,88,8,138.480705828584,12,2
6452,33,15,1-33-2017-015-03,3,1,1,1,1,1,88,8,88,8,138.480705828584,12,2
6452,33,15,1-33-2017-015-03,3,2,1,1,1,1,88,8,88,8,138.480705828584,12,2
6439,19,23,1-19-2017-023-05,5,1,1,1,1,1,88,8,88,8,89.4645054440963,9,2
6439,19,23,1-19-2017-023-05,5,2,1,1,1,1,88,8,88,8,89.4645054440963,9,2
6440,19,24,1-19-2017-024-08,8,1,1,1,1,1,88,8,88,8,795.128919812537,9,2
6440,19,24,1-19-2017-024-08,8,2,1,1,1,1,88,8,88,8,795.128919812537,9,2
6450,18,9,1-18-2017-009-06,6,2,1,1,1,1,88,8,88,8,257.06934486803,6,2
6448,22,18,1-22-2017-018-06,6,1,1,1,1,1,88,8,88,8,156.071189007572,12,2
6444,13,14,1-13-2017-014-02,2,1,1,1,1,1,88,8,88,8,138.181072664633,7,2
6444,13,14,1-13-2017-014-02,2,2,1,1,1,1,88,8,88,8,138.181072664633,7,2
6455,20,16,1-20-2017-016-06,6,1,1,1,1,1,88,8,88,8,278.965886520453,11,2
6448,22,18,1-22-2017-018-06,6,2,1,1,1,1,88,8,88,8,156.071189007572,12,2
6456,15,9,1-15-2017-009-03,3,1,1,1,1,1,88,8,88,8,657.51132098465,1,2
6457,26,9,1-26-2017-009-09,9,1,1,1,1,1,88,8,88,8,1739.3713528073,10,2
6459,29,7,1-29-2017-007-04,4,1,1,1,1,1,88,8,88,8,931.467185893316,2,2
6459,29,7,1-29-2017-007-04,4,2,1,1,1,1,88,8,88,8,931.467185893316,2,2
6457,26,9,1-26-2017-009-09,9,2,1,1,1,1,88,8,88,8,1739.3713528073,10,2
6424,11,4,1-11-2017-004-03,3,1,1,1,1,1,88,8,88,8,2276.03898279806,8,2
6404,21,7,1-21-2017-007-06,6,2,1,1,1,1,88,8,88,8,316.484359499137,11,2
6407,22,16,1-22-2017-016-09,9,1,1,1,1,1,88,8,88,8,325.053587549725,12,2
6416,30,16,1-30-2017-016-09,9,1,1,1,1,1,88,8,88,8,2649.49636731665,10,2
6412,22,17,1-22-2017-017-10,10,1,1,1,1,1,88,8,88,8,1639.04322553469,12,2
6511,33,17,1-33-2017-017-03,3,1,1,1,1,1,88,8,88,8,246.408660052814,12,2
6509,20,18,1-20-2017-018-08,8,1,1,1,1,1,88,8,88,8,306.994221458313,11,2
6368,30,14,1-30-2017-014-07,7,1,1,1,1,1,88,8,88,8,2047.77206735431,10,2
7040,31,22,1-31-2017-022-06,6,1,1,1,1,1,88,8,88,8,689.618854363657,6,2
7007,23,43,1-23-2017-043-07,7,1,1,1,1,1,88,8,88,8,778.169845296141,5,2
7007,23,43,1-23-2017-043-07,7,2,1,1,1,1,88,8,88,8,778.169845296141,5,2
7011,32,46,1-32-2017-046-02,2,1,1,1,1,1,88,8,88,8,199.815961051142,7,2
7010,32,45,1-32-2017-045-08,8,1,1,1,1,1,88,8,88,8,1502.31800595479,7,2
6180,13,5,1-13-2017-005-03,3,2,1,1,1,1,88,8,88,8,1311.02538453678,7,2
6198,22,3,1-22-2017-003-09,9,2,1,1,1,1,88,8,88,8,358.511606967376,12,2
6179,13,4,1-13-2017-004-03,3,2,1,1,1,1,88,8,88,8,1311.02538454043,7,2
6179,13,4,1-13-2017-004-03,3,3,1,1,1,1,88,8,88,8,1311.02538454043,7,2
6198,22,3,1-22-2017-003-09,9,3,1,1,1,1,88,8,88,8,358.511606967376,12,2
6207,20,4,1-20-2017-004-04,4,1,1,1,1,1,88,8,88,8,671.332756770817,11,2
6209,15,2,1-15-2017-002-02,2,1,1,1,1,1,88,8,88,8,34.0144855376558,1,2
6210,15,3,1-15-2017-003-03,3,2,1,1,1,1,88,8,88,8,436.435949116308,1,2
6211,18,2,1-18-2017-002-04,4,1,1,1,1,1,88,8,88,8,559.497086859663,6,2
6211,18,2,1-18-2017-002-04,4,2,1,1,1,1,88,8,88,8,559.497086859663,6,2
6214,18,3,1-18-2017-003-10,10,1,1,1,1,1,88,8,88,8,4594.56953046122,6,2
6215,32,5,1-32-2017-005-05,5,1,1,1,1,1,88,8,88,8,156.929343754051,7,2
6215,32,5,1-32-2017-005-05,5,2,1,1,1,1,88,8,88,8,156.929343754051,7,2
6206,20,3,1-20-2017-003-02,2,1,1,1,1,1,88,8,88,8,39.0673380453663,11,2
6217,30,4,1-30-2017-004-04,4,1,1,1,1,1,88,8,88,8,759.796183904248,10,2
6035,23,1,1-23-2017-001-04,4,1,1,1,1,1,88,8,88,8,387.004656586397,5,2
6045,17,1,1-17-2017-001-10,10,1,1,1,1,1,88,8,88,8,200.166808861819,4,2
6042,32,1,1-32-2017-001-09,9,1,1,1,1,1,88,8,88,8,439.988808087459,7,2
6050,13,1,1-13-2017-001-04,4,1,1,1,1,1,88,8,88,8,2302.56589082077,7,2
6050,13,1,1-13-2017-001-04,4,2,1,1,1,1,88,8,88,8,2302.56589082077,7,2
6054,20,1,1-20-2017-001-10,10,1,1,1,1,1,88,8,88,8,31.9924847541354,11,2
6068,19,1,1-19-2017-001-06,6,1,1,1,1,1,88,8,88,8,250.94245606192,9,2
6068,19,1,1-19-2017-001-06,6,2,1,1,1,1,88,8,88,8,250.94245606192,9,2
6062,16,1,1-16-2017-001-10,10,1,1,1,1,1,88,8,88,8,96.0734797580618,5,2
6092,14,1,1-14-2017-001-05,5,1,1,1,1,1,88,8,88,8,223.196555918989,8,2
6092,14,1,1-14-2017-001-05,5,2,1,1,1,1,88,8,88,8,223.196555918989,8,2
6095,24,1,1-24-2017-001-07,7,1,1,1,1,1,88,8,88,8,1057.24455000333,1,2
6095,24,1,1-24-2017-001-07,7,2,1,1,1,1,88,8,88,8,1057.24455000333,1,2
6103,16,2,1-16-2017-002-03,3,2,1,1,1,1,88,8,88,8,299.333672633261,5,2
6101,32,2,1-32-2017-002-02,2,1,1,1,1,1,88,8,88,8,82.3625753483227,7,2
6110,12,1,1-12-2017-001-06,6,1,1,1,1,1,88,8,88,8,831.843534377453,9,2
7044,28,25,1-28-2017-025-04,4,1,1,4,1,1,88,8,88,8,289.377977877864,3,2
7111,14,26,1-14-2017-026-05,5,2,1,4,1,1,88,8,88,8,376.253710898081,8,2
7107,27,6,1-27-2017-006-03,3,1,1,4,1,1,88,8,88,8,47.2375734236412,3,2
7177,22,58,1-22-2017-058-03,3,1,1,4,1,1,88,8,88,8,99.9474447590839,12,2
7314,19,72,1-19-2017-072-02,2,2,1,4,1,1,88,8,88,8,284.367605013661,9,2
7372,31,30,1-31-2017-030-10,10,1,1,4,1,1,88,8,88,8,1073.84216837139,6,2
7450,33,66,1-33-2017-066-01,1,1,1,4,1,1,88,8,88,8,94.8406478673741,12,2
7595,25,20,1-25-2017-020-02,2,2,1,4,1,1,88,8,88,8,79.5916030273087,2,2
7556,22,77,1-22-2017-077-03,3,2,1,4,1,1,88,8,88,8,85.5601652647058,12,2
7676,33,74,1-33-2017-074-09,9,3,1,4,1,1,88,8,88,8,885.897251644894,12,2
7781,22,88,1-22-2017-088-09,9,2,1,4,1,1,88,8,88,8,303.058202712334,12,2
7824,27,18,1-27-2017-018-06,6,1,1,4,1,1,88,8,88,8,284.097564862844,3,2
7900,22,95,1-22-2017-095-04,4,1,1,4,1,1,88,8,88,8,234.577677181081,12,2
7982,32,107,1-32-2017-107-03,3,2,1,4,1,1,88,8,88,8,468.366641452418,7,2
8266,22,107,1-22-2017-107-07,7,1,1,4,1,1,88,8,88,8,736.176108017261,12,2
8252,19,114,1-19-2017-114-02,2,2,1,4,1,1,88,8,88,8,102.089013427492,9,2
8273,18,57,1-18-2017-057-09,9,2,1,4,1,1,88,8,88,8,5717.44522861119,6,2
8432,21,66,1-21-2017-066-04,4,2,1,4,1,1,88,8,88,8,208.351781361168,11,2
8470,12,64,1-12-2017-064-07,7,2,1,4,1,1,88,8,88,8,3078.45527080477,9,2
8555,27,30,1-27-2017-030-09,9,1,1,4,1,1,88,8,88,8,3566.81437327795,3,2
8767,14,67,1-14-2017-067-02,2,2,1,4,1,1,88,8,88,8,382.619723148768,8,2
8799,28,65,1-28-2017-065-10,10,1,1,4,1,1,88,8,88,8,6202.57955857487,3,2
8875,29,37,1-29-2017-037-03,3,1,1,4,1,1,88,8,88,8,498.417749234191,2,2
8837,30,102,1-30-2017-102-02,2,1,1,4,1,1,88,8,88,8,61.3244750211792,10,2
8895,12,72,1-12-2017-072-03,3,2,1,4,1,1,88,8,88,8,1416.44009618599,9,2
8953,16,93,1-16-2017-093-03,3,1,1,4,1,1,88,8,88,8,387.275140877609,5,2
6131,22,1,1-22-2017-001-02,2,2,1,4,1,1,88,8,88,8,57.5944953362226,12,2
6328,15,6,1-15-2017-006-03,3,1,1,4,1,1,88,8,88,8,677.248940550443,1,2
6449,22,19,1-22-2017-019-03,3,2,1,4,1,1,88,8,88,8,102.421249359163,12,2
6504,18,10,1-18-2017-010-09,9,1,1,4,1,1,88,8,88,8,2893.1160076217,6,2
6743,32,29,1-32-2017-029-09,9,2,1,4,1,1,88,8,88,8,11898.5904414158,7,2
6777,12,17,1-12-2017-017-06,6,1,1,4,1,1,88,8,88,8,917.181748152234,9,2
6827,31,16,1-31-2017-016-09,9,1,1,4,1,1,88,8,88,8,1112.97598818424,6,2
6957,13,39,1-13-2017-039-02,2,3,1,4,1,1,88,8,88,8,140.15566461981,7,2
6961,22,47,1-22-2017-047-06,6,3,1,4,1,1,88,8,88,8,572.63381011277,12,2
7006,23,42,1-23-2017-042-09,9,2,1,4,1,1,88,8,88,8,1235.61754218476,5,2
8958,33,131,1-33-2017-131-03,3,1,1,1,1,1,88,8,88,8,64.5338320736666,12,2
8961,22,122,1-22-2017-122-06,6,2,1,1,1,1,88,8,88,8,539.98389923128,12,2
8958,33,131,1-33-2017-131-03,3,2,1,1,1,1,88,8,88,8,64.5338320736666,12,2
8956,13,127,1-13-2017-127-01,1,1,1,1,1,1,88,8,88,8,243.638815205032,7,2
8958,33,131,1-33-2017-131-03,3,3,1,1,1,1,88,8,88,8,64.5338320736666,12,2
