CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,CASEWGT,PSUSTRAT,VERSION
8508,18,62,1-18-2017-062-03,3,400.8713757,400.8713757,400.8713757,400.8713757,377.80776042,424.7795668,400.8713757,400.8713757,400.8713757,400.8713757,782.76404888,0,400.8713757,400.8713757,407.894268,400.8713757,547.33619643,324.57269183,400.8713757,400.8713757,400.8713757,400.8713757,393.79444726,408.20025597,400.871375698317,6,2
8509,18,63,1-18-2017-063-06,6,613.748087,608.31911152,610.02559473,611.70070956,568.05303508,660.57193922,610.4960383,611.21867529,614.0529191,607.92425602,1047.2947355,0,628.04862276,630.78545423,695.81737792,627.11782371,825.64304457,499.34849613,605.00630496,617.67140349,613.21435466,608.58898159,602.55493318,619.99721491,610.854413842666,6,2
8510,21,67,1-21-2017-067-03,3,80.678034345,79.96259298,80.305976364,80.331468662,80.31872049,80.31872049,80.309375842,80.328067313,79.575417481,81.076040613,80.31872049,80.31872049,80.254831639,80.382711143,80.599415474,81.457121349,80.31872049,80.839112582,79.491669196,81.16316242,161.38411428,0,80.31872049,80.31872049,80.3187204902749,11,2
8511,21,68,1-21-2017-068-07,7,289.71312161,285.21542707,286.82788896,287.80940081,287.38155964,287.09169814,288.07422257,286.73712878,284.39144931,290.25726352,287.36414698,287.09290929,291.08625319,285.73397943,288.66738985,313.14851636,287.01630151,289.7843405,296.88447173,290.33881691,577.19446785,0,287.27785813,287.19405265,287.236615925856,11,2
8512,13,111,1-13-2017-111-05,5,178.25522547,187.86180122,183.26931489,182.50537227,182.65177677,183.1210923,209.0361722,166.17889144,182.91366667,183.07027242,182.47645556,190.24772506,351.422699,0,213.90723968,208.55253086,177.54249516,195.37883118,186.96578683,180.04931933,183.561473,182.25211993,183.20605581,182.61420601,182.884610221933,7,2
8513,13,112,1-13-2017-112-02,2,81.991669531,84.930944081,85.997066184,80.980637795,83.429308428,83.429308428,85.968382576,81.111075436,81.943923053,84.917569093,83.429308428,83.429308428,159.0066076,0,88.935224748,83.281833261,83.429308428,89.325107684,79.251841205,87.688406319,84.891494286,82.066361229,83.429308428,83.429308428,83.4293084279653,7,2
8514,13,113,1-13-2017-113-04,4,3914.9665683,3602.849751,3727.4832497,3774.7265456,3752.890771,3748.4555324,3866.681237,3645.0550833,3888.3580133,3716.8047751,3751.6926255,3749.5178803,6918.6098607,0,3712.3712449,4119.1364201,3763.9646397,3749.9390689,3816.0814648,3706.2656546,3771.4708639,3730.1369404,3753.3640536,3747.9318041,3750.6737445228,7,2
8515,33,115,1-33-2017-115-03,3,120.00802438,120.00802438,120.00802438,120.00802438,119.1658668,120.86216991,120.00802438,120.00802438,120.00802438,120.00802438,112.54524751,128.53078849,120.00802438,120.00802438,122.11045294,120.00802438,141.64821608,104.77816719,120.00802438,120.00802438,120.00802438,120.00802438,235.81102941,0,120.008024381835,12,2
8516,33,116,1-33-2017-116-10,10,1815.1931282,1604.521478,1791.6203631,1771.9840598,1656.2675624,1697.2480587,1675.279597,1676.021584,1657.394114,1695.1752508,1620.6290177,1802.877565,1728.8526643,1926.3294295,1686.5217944,1731.674251,1956.0260476,1515.1367034,1807.1907076,1738.9056756,1651.0115614,1702.3702618,3299.59881,0,1675.6554078909,12,2
8517,33,117,1-33-2017-117-04,4,342.59455467,340.95315513,341.40015161,342.08838774,339.54221069,343.96853888,342.47226276,341.05682411,342.50387565,349.25972547,320.57553923,365.89676687,345.34224716,345.40782861,369.17331241,350.8337993,404.79264742,296.39182697,342.55476013,341.01793415,342.03950279,341.44600875,671.98685202,0,341.739788139335,12,2
8518,20,141,1-20-2017-141-05,5,35.231215641,37.129905235,36.222224263,36.071234988,36.100171074,36.192928841,41.314909226,32.844391201,36.151932247,36.182884558,36.065519752,37.601470638,34.728431822,37.716257808,42.277650308,41.219320038,35.090348212,38.615607001,36.952812663,35.585808935,0,72.04236197,36.209721436,36.09274541,36.1461893918856,11,2
8519,20,142,1-20-2017-142-06,6,291.63857001,307.84439551,304.15419444,295.53079395,299.8606003,300.48836793,302.77431166,296.93090559,310.99356592,289.9046734,300.29739436,301.0942477,320.33049037,299.53390634,339.63344393,310.31584857,300.11510681,306.26573569,292.3503958,307.80597147,0,591.98218706,299.23749541,300.52088806,299.849328810031,11,2
8522,15,98,1-15-2017-098-02,2,34.094011647,0,17.879773597,16.836800762,17.345907392,17.345907392,17.873809946,16.86392024,17.037078784,17.655333805,17.345907392,17.345907392,16.529646129,18.263686151,18.490650365,17.315245618,17.345907392,18.571711487,16.477364179,18.231422554,17.649912555,17.062535082,17.345907392,17.345907392,17.3459073921034,1,2
8524,24,125,1-24-2017-125-03,3,0,417.34216175,199.57553212,200.18728958,199.87724986,199.87724986,199.24522957,200.50493532,194.56918448,205.397801,199.87724986,199.87724986,196.33503488,203.18354486,201.96720339,201.6695717,199.87724986,201.17227223,197.20184687,202.50362408,202.26302693,197.63312285,199.87724986,199.87724986,199.877249856568,1,2
8525,15,99,1-15-2017-099-03,3,426.09327262,0,222.22737863,222.90857063,222.56334136,222.56334136,221.8595867,223.2622692,216.65280994,228.71047571,222.56334136,222.56334136,218.61908457,226.24490124,224.89050487,224.55909194,222.56334136,224.00534893,219.58427982,225.48780937,225.21990442,220.06450568,222.56334136,222.56334136,222.563341362437,1,2
8527,20,144,1-20-2017-144-03,3,147.99033436,161.40285138,154.36762878,154.84081077,154.60100133,154.60100133,154.11214645,155.08650331,150.49532035,158.87103574,154.60100133,154.60100133,151.86116985,157.1583535,156.21753803,155.98732594,154.60100133,155.60267489,152.53163135,156.63244856,0,305.73042916,154.60100133,154.60100133,154.601001331381,11,2
8531,30,92,1-30-2017-092-09,9,4140.8125821,3680.7635162,3959.5293494,3816.7787708,3885.8361444,3891.2234138,3935.647854,3842.2263153,3914.4980601,3865.6125727,3917.3970612,3896.5890534,4548.1489093,3710.0053247,4086.4470968,3963.0291316,3895.3901164,3895.8789837,0,8033.6645108,3964.7964576,3819.2630421,3887.37252,3889.6722588,3888.49991142154,10,2
8533,19,123,1-19-2017-123-04,4,649.08469871,645.97487892,646.82176506,648.12570739,619.33225439,676.63673966,648.85300266,646.17129171,648.91289692,661.71262967,585.71104048,722.92070548,654.29051746,654.41476903,699.44120534,664.69489317,1487.3327735,0,649.00930339,646.09761021,648.03308923,646.90864668,625.11292637,670.02417238,647.465245437052,9,2
8534,19,124,1-19-2017-124-07,7,668.7258297,664.23443262,665.13339128,667.19765221,662.67848916,669.37162846,667.99527262,664.74006505,665.53798857,666.69286308,679.23033217,655.79189292,675.43840246,661.9641665,678.64652572,715.90688849,1422.5697938,0,695.50636264,666.16434374,666.03433459,665.91217965,651.70024852,680.48745918,665.975513192262,9,2
8535,11,57,1-11-2017-057-02,2,608.91844833,603.5186459,606.11033618,606.30273961,606.20652263,606.20652263,606.13599378,606.27706789,600.5964341,611.92240549,606.20652263,606.20652263,605.72432074,606.68949286,734.12622332,0,606.20652263,649.04604787,603.92152565,612.57995839,609.02428555,603.41471342,606.20652263,606.20652263,606.206522626104,8,2
8536,23,114,1-23-2017-114-04,4,593.49894582,546.18283244,565.07695294,572.23891608,568.92866836,568.25629751,586.17901276,552.58105316,1178.9303135,0,568.74703256,568.41734673,524.42180377,633.05504574,562.78601155,624.45057457,570.60743861,568.48119785,578.50821636,561.86041964,571.74536306,565.47924567,569.0004168,568.17690163,568.592572799913,5,2
8538,23,116,1-23-2017-116-06,6,300.62056705,317.3255058,313.5216525,304.6326652,309.0958226,309.74292446,312.09927155,306.07589802,641.14333115,0,309.5460692,310.36746434,330.19615223,308.75906699,350.09360558,319.87307563,309.35816749,315.69822581,301.35431592,317.28589836,313.26902379,305.10714126,308.45352708,309.77644615,309.084203958166,5,2
8539,24,126,1-24-2017-126-10,10,0,8904.3755704,5334.1928186,5624.1688558,5122.3784659,5175.4483233,5168.6477569,5123.1650884,4824.7803056,5490.1382769,5307.0049564,5169.542447,5972.8070511,5358.2600284,4818.0086045,5651.0411807,5089.2826027,5363.8771253,5794.9942179,5176.6576525,4940.2599432,5354.1278159,5156.9161172,5135.5565402,5145.97259759512,1,2
8540,24,127,1-24-2017-127-04,4,0,2114.4510681,1093.7981714,1107.6613136,1101.2537918,1099.9523089,1134.6446336,1069.6103289,1141.0054988,1090.664664,1100.9022062,1100.2640458,1015.1035306,1225.3808049,1089.3636824,1208.7254541,1104.5033241,1100.38764,1119.796562,1087.572049,1106.7059616,1094.5768743,1101.3926726,1099.7986253,1100.60322429344,1,2
8541,24,128,1-24-2017-128-04,4,0,2114.4510677,1093.7981712,1107.6613134,1101.2537916,1099.9523087,1134.6446334,1069.6103287,1141.0054986,1090.6646638,1100.902206,1100.2640456,1015.1035304,1225.3808046,1089.3636822,1208.7254539,1104.5033239,1100.3876398,1119.7965618,1087.5720488,1106.7059614,1094.5768741,1101.3926724,1099.7986251,1100.60322408796,1,2
8542,10,52,1-10-2017-052-06,6,181.3298345,191.40600397,189.11157649,183.74987216,186.44198202,186.83230419,376.50723511,0,193.36403904,180.25176315,186.71356405,187.20901732,199.16938559,186.23885607,211.17123217,192.94266003,186.60022454,190.42445299,181.77242086,191.38211336,188.95919463,184.03606903,186.05455896,186.85252398,186.434973830528,4,2
8543,10,53,1-10-2017-053-05,5,22.853208564,24.084819466,23.496039823,23.398098571,23.416868358,23.477036948,53.598958773,0,23.450443948,23.470521587,23.394391305,24.390706797,22.527070982,24.465165061,27.423974521,26.737474156,22.761832985,25.048540181,23.969945954,23.08322034,23.53349595,23.365630359,23.487929694,23.412051599,23.4467187671413,4,2
8547,32,136,1-32-2017-136-03,3,846.43197943,923.14498491,882.90696927,885.61333769,884.24174557,884.24174557,881.44573589,887.01857829,860.75926821,908.66424377,884.24174557,884.24174557,0,1797.7370862,893.48754098,892.17084101,884.24174557,889.97082602,872.40596631,895.86062531,894.79624182,874.31389844,884.24174557,884.24174557,884.24174556613,7,2
8550,16,80,1-16-2017-080-10,10,10132.925878,7159.2573115,8577.5490118,9043.8395559,8236.944903,8322.2828948,8311.3473711,8238.2098165,0,17656.62838,8533.8300784,8312.7860607,9604.4606862,8616.2498386,7747.5086391,9087.0510955,8183.725719,8625.2823061,9318.5320849,8324.2275339,7944.0926181,8609.6051115,8292.4825272,8258.1356589,8274.88500519685,5,2
8551,16,81,1-16-2017-081-03,3,504.25674564,549.95805588,525.9865008,527.59880346,526.78168573,526.78168573,525.11597983,528.43596707,0,1082.6624834,526.78168573,526.78168573,517.44608613,535.49551213,532.28981257,531.50539651,526.78168573,530.19475085,519.73059164,533.70356325,533.0694632,520.86723069,526.78168573,526.78168573,526.78168572825,5,2
8552,16,82,1-16-2017-082-04,4,1847.3281498,1700.0517498,1758.8616953,1781.154062,1770.8505663,1768.757741,1824.5440851,1719.9668875,0,3507.6458349,1770.2852057,1769.2590237,1632.3182498,1970.4506885,1751.7308983,1943.6683632,1776.075916,1769.4577671,1800.6679212,1748.8498957,1779.617826,1760.1138739,1771.0738909,1768.510613,1769.80443338983,5,2
8555,27,30,1-27-2017-030-09,9,3594.2595657,3542.3497297,3560.862929,3572.9077886,0,7088.7580544,3567.2949139,3566.3607548,3572.7781986,3561.040198,2920.4694146,4615.7914341,3605.4064017,3811.7728924,4360.0203603,3176.8836755,3595.5506754,3590.2307929,3541.0177985,3594.5477713,3575.2167406,3558.7901517,3529.1705143,3610.9532801,3566.81437327795,3,2
8556,12,65,1-12-2017-065-03,3,1316.991718,1316.991718,1316.991718,1316.991718,1241.2203056,1395.5378343,1316.991718,1316.991718,1316.991718,1316.991718,1285.8161396,1354.4272392,1316.991718,1316.991718,1340.0641835,1316.991718,0,2132.6518826,1316.991718,1316.991718,1316.991718,1316.991718,1293.7417264,1341.0694527,1316.99171800419,9,2
8557,26,70,1-26-2017-070-08,8,791.72553724,769.35145535,777.80739456,782.77304704,769.29178807,793.62306728,792.17037266,769.88521959,806.79949183,782.51605624,806.52068226,754.83127023,800.89122956,859.1484038,844.68223789,901.95425471,762.8925939,987.26372057,1550.5425553,0,807.43607249,763.10871758,788.29871721,772.25160228,780.277188723453,10,2
8558,26,71,1-26-2017-071-06,6,1248.6341351,1226.6144405,1235.3376198,1239.1230475,1237.2588424,1239.8490828,1236.3426297,1238.0941651,1232.1808917,1242.8872907,1239.0611042,1242.3490114,1271.0253112,1278.598126,1389.870544,1288.1544738,1238.3089651,1263.6871573,2425.4998739,0,1247.7651269,1226.9472763,1234.6878409,1239.9832645,1237.21233491908,10,2
8559,32,137,1-32-2017-137-02,2,67.576947955,69.999477029,70.878167246,66.743662824,68.761839658,68.761839658,70.854526421,66.851168596,67.537595649,69.988453459,68.761839658,68.761839658,0,144.80011109,73.299776532,68.640291679,68.761839658,73.621115261,65.318801032,72.272157696,69.96696279,67.638508318,68.761839658,68.761839658,68.7618396575914,7,2
8562,14,63,1-14-2017-063-06,6,6646.6112583,6971.043828,6876.1410985,6742.9377668,6790.5012203,6828.8699394,6845.8818124,6773.2097356,6722.6840314,6898.05408,6749.8004241,6877.7862049,6594.1587089,7025.2845034,0,6612.7983015,6766.712255,6841.0333966,6988.3985521,6626.9407542,6757.3139688,6861.304902,6849.6300228,6768.0146021,6809.55000197747,8,2
8563,31,44,1-31-2017-044-07,7,4493.9701919,4463.7871128,4469.8282933,4483.7005361,4453.3308642,4498.3100877,4489.0607034,4467.1850631,4472.5472674,4480.3082531,0,8814.1031436,4539.080012,4448.5304743,4560.6392366,4811.0362636,4779.9755634,4264.1833001,4673.9406842,4476.7564983,4475.882811,4475.0619056,4379.55491,4573.0106745,4475.48751957649,6,2
8565,19,126,1-19-2017-126-06,6,1061.5939185,1052.203474,1055.1551609,1058.0525902,982.55564487,1142.5846666,1055.9688824,1057.2188204,1062.1211835,1051.5204964,905.7476069,1261.7379893,1086.3294119,1091.0632819,1203.5483489,1084.7194181,2856.2130083,0,1046.4733456,1068.3800397,1060.670727,1052.6702655,1042.2332324,1072.4029724,1056.58876099266,9,2
8567,19,125,1-19-2017-125-03,3,693.38320311,693.38320311,693.38320311,693.38320311,653.49029878,734.73696178,693.38320311,693.38320311,693.38320311,693.38320311,676.96956729,713.09263729,693.38320311,693.38320311,705.53062958,693.38320311,1893.4438729,0,693.38320311,693.38320311,693.38320311,693.38320311,681.14231088,706.05989391,693.38320311199,9,2
8568,30,93,1-30-2017-093-05,5,209.52828318,220.82023448,215.42204335,214.5240748,214.69616448,215.24781662,245.70943246,195.33327975,215.00400028,215.18808092,214.49008495,223.62474427,206.53811017,224.30741043,251.43507895,245.1409412,208.69051162,229.65605052,0,423.27426495,215.76545762,214.22639193,215.34768611,214.65200231,214.969846178075,10,2
8569,30,94,1-30-2017-094-01,1,297.35599522,295.46206433,322.58366059,277.46082822,290.73064514,303.36930857,325.51703089,272.94154703,288.5384806,304.68263307,299.48542648,306.57165926,341.16083569,292.97257505,320.48615775,332.04704309,288.39209665,363.93394469,0,477.14533013,291.51056312,300.16539773,304.12770327,290.61409775,296.473531547872,10,2
8570,21,69,1-21-2017-069-04,4,255.56770105,252.08777463,253.50222664,254.09390127,253.94470703,253.64459028,254.30907362,253.31695775,252.00816844,261.82507818,253.8636328,253.71647556,256.26606523,256.72314741,270.38950867,264.24129368,254.69403615,253.74497589,251.78034565,255.92126962,510.39598752,0,253.97673237,253.60915146,253.794688767743,11,2
8571,21,70,1-21-2017-070-09,9,399.5133745,390.25177034,393.97593972,395.43407659,394.42665519,394.97348284,394.70428602,394.69276647,391.69818438,397.77362649,397.63020428,395.51811499,398.65020395,422.13974579,475.82190427,356.53071359,395.39641847,395.4460403,387.80758883,401.94793077,794.93155242,0,394.58260296,394.8160349,394.697037335105,11,2
8572,13,114,1-13-2017-114-03,3,3003.5078241,3275.7188437,3132.9369099,3142.5402791,3137.6732752,3137.6732752,3127.7518201,3147.5266823,3054.3472594,3224.3348927,3137.6732752,3137.6732752,6164.1351618,0,3170.481368,3165.8091453,3137.6732752,3158.0025378,3095.6747964,3178.9021005,3175.1252062,3102.4449672,3137.6732752,3137.6732752,3137.67327522689,7,2
8573,17,86,1-17-2017-086-01,1,222.93672199,221.51678511,241.85066054,208.02071766,217.96949802,227.44508365,0,409.26495359,216.32596641,228.42972248,224.53322058,229.84598216,255.77852676,219.65034022,240.27809966,248.94564268,216.21621797,272.85221067,221.59089245,226.14407049,218.55422595,225.04301545,228.01367493,217.88211894,222.275112470896,4,2
8574,22,113,1-22-2017-113-09,9,1135.9694149,1119.5632581,1125.4143737,1129.2211639,1133.9251286,1120.2046197,1127.4472091,1127.1519672,1129.1802069,1125.4703998,923.01734795,1458.8256076,1139.4923839,1204.7147245,1377.9888979,1004.0573376,1136.3774715,1134.6961172,1119.1422999,1136.0605026,1129.9509106,1124.7592703,0,2282.4909609,1127.29533376993,12,2
8575,29,29,1-29-2017-029-07,7,1075.4976493,1014.008728,2041.7258478,0,1042.9225074,1041.870585,1081.4514592,1007.784476,997.02143846,1090.0581907,1042.8593159,1041.8749803,1232.2729721,912.26467669,1119.5706268,1086.0305505,1041.5969668,1051.6423231,1095.3756078,1039.1256849,1043.8901052,1040.7317404,1042.5461692,1042.2420348,1042.39649914025,2,2
8577,33,118,1-33-2017-118-07,7,3445.8999316,3422.7560598,3427.3883342,3438.0253341,3409.3650939,3454.4090113,3442.1354193,3425.3615502,3429.4731973,3435.4241892,3219.7524298,3673.6042999,3480.4893746,3411.0575288,3497.0206215,3689.0208042,4047.439911,3003.3344048,3583.898245,3432.700764,3432.0308355,3431.4013791,6744.1777016,0,3431.72773270153,12,2
8578,33,119,1-33-2017-119-02,2,66.335309476,66.335309476,66.335309476,66.335309476,65.869800742,66.807444638,66.335309476,66.335309476,66.335309476,66.335309476,62.210205208,71.046329407,66.335309476,66.335309476,67.650823238,67.470400139,78.297083041,61.610597351,66.77283705,66.335309476,66.335309476,66.335309476,130.34626388,0,66.335309476095,12,2
8579,33,120,1-33-2017-120-02,2,66.335309476,66.335309476,66.335309476,66.335309476,65.869800742,66.807444638,66.335309476,66.335309476,66.335309476,66.335309476,62.210205208,71.046329407,66.335309476,66.335309476,67.650823238,67.470400139,78.297083041,61.610597351,66.77283705,66.335309476,66.335309476,66.335309476,130.34626388,0,66.335309476095,12,2
8580,20,145,1-20-2017-145-03,3,206.51878962,225.23580106,215.41822979,216.07854975,215.74389847,215.74389847,215.06170716,216.42141083,210.01446843,221.7026818,215.74389847,215.74389847,211.92049551,219.31265366,217.99975661,217.67849833,215.74389847,217.14172226,212.85611673,218.57875943,0,426.6432565,215.74389847,215.74389847,215.74389846511,11,2
8581,20,146,1-20-2017-146-07,7,943.13295237,889.21165562,895.22228521,934.64958246,914.56693007,913.64447096,948.35400911,883.75344086,874.31504236,955.90148458,914.51151579,913.64832532,1080.6134695,799.98954754,981.78173728,952.369538,913.40452772,922.21357211,960.56447131,911.23739388,0,1825.2915746,914.23690901,913.97020531,914.105659259693,11,2
8582,20,147,1-20-2017-147-03,3,206.51878962,225.23580106,215.41822979,216.07854975,215.74389847,215.74389847,215.06170716,216.42141083,210.01446843,221.7026818,215.74389847,215.74389847,211.92049551,219.31265366,217.99975661,217.67849833,215.74389847,217.14172226,212.85611673,218.57875943,0,426.6432565,215.74389847,215.74389847,215.74389846511,11,2
8584,29,30,1-29-2017-030-07,7,1075.4976492,1014.0087278,2041.7258474,0,1042.9225072,1041.8705848,1081.451459,1007.7844759,997.02143829,1090.0581905,1042.8593157,1041.8749802,1232.2729719,912.26467654,1119.5706266,1086.0305503,1041.5969666,1051.6423229,1095.3756076,1039.1256847,1043.890105,1040.7317402,1042.5461691,1042.2420346,1042.39649896721,2,2
8585,15,100,1-15-2017-100-03,3,1562.8943962,0,815.12182208,817.62040917,816.35412098,816.35412098,813.77277483,818.91776248,794.67450988,838.90158286,816.35412098,816.35412098,801.88673266,829.85794672,824.89007082,823.67446044,816.35412098,821.64335151,805.4270332,827.0809617,826.0982962,807.18848392,816.35412098,816.35412098,816.354120976308,1,2
8586,15,101,1-15-2017-101-02,2,125.05557624,0,65.582349576,61.756763717,63.624148043,63.624148043,65.560475126,61.856236959,62.49137611,64.759112705,63.624148043,63.624148043,60.63013186,66.990526654,67.823023014,63.511681788,63.624148043,68.120352216,60.438363598,66.872184972,64.739227758,62.584748868,63.624148043,63.624148043,63.6241480429177,1,2
8587,15,102,1-15-2017-102-05,5,271.19722485,0,139.41282637,138.83169581,138.9430656,139.30007356,159.01365484,126.41215444,139.14228505,139.26141492,138.80969889,144.7212976,133.66348794,145.16309278,162.71907211,158.64574925,135.05643903,148.62452606,142.22472972,136.96337824,139.63507082,138.63904695,139.36470524,138.91448556,139.120181829215,1,2
8588,18,65,1-18-2017-065-06,6,843.58293958,836.12093491,838.46645769,840.76886534,780.7761186,907.94127117,839.11307179,840.10632008,844.00192444,835.57821491,1439.4830555,0,863.2387043,867.00041759,956.38533383,861.95934194,1134.8277923,686.3432753,831.56755681,848.97544985,842.84933648,836.49186524,828.19820144,852.17222532,839.605650916444,6,2
8590,23,117,1-23-2017-117-10,10,3255.4480521,2300.0849457,2755.7455326,2905.5526724,2646.3182067,2673.7351051,2670.221803,2646.7245908,4985.1466661,0,2741.6997656,2670.684017,3085.6657995,2768.1791113,2489.0749434,2919.4354269,2629.2202539,2771.0810104,2993.8043057,2674.3598675,2552.2323117,2766.0443317,2664.1610147,2653.1262507,2658.50738416912,5,2
8591,10,55,1-10-2017-055-03,3,92.014793688,100.35418958,95.979954204,96.274160872,96.125056431,96.125056431,191.6422099,0,93.572299255,98.780002355,96.125056431,96.125056431,94.421532822,97.715121304,97.13015782,96.987020652,96.125056431,96.747859171,94.838400429,97.388133499,97.27242541,95.045809868,96.125056431,96.125056431,96.1250564312298,4,2
8592,32,138,1-32-2017-138-06,6,1668.0292883,1760.7186454,1739.6125089,1690.2908963,1715.0552607,1718.645783,1731.7202576,1698.2988468,1778.7303524,1658.1122518,1717.553508,1722.1111175,0,3426.3734635,1942.536379,1774.8541423,1716.5109128,1751.6894871,1672.100582,1760.4988788,1738.2107682,1692.9235837,1711.4914069,1718.8317821,1714.99079327111,7,2
8595,24,129,1-24-2017-129-03,3,0,684.55074449,327.35628369,328.35972656,327.85118001,327.85118001,326.81450075,328.880749,319.14455882,336.90633364,327.85118001,327.85118001,322.04101722,333.27437209,331.27925265,330.79105851,327.85118001,329.97535679,323.46281651,332.15912345,331.76448094,324.17022238,327.85118001,327.85118001,327.85118000505,1,2
8596,28,63,1-28-2017-063-04,4,457.1735575,454.98320025,455.57969243,456.49810563,872.43569468,0,457.01036569,455.1215408,457.05255136,466.06786071,412.53722446,509.17889664,460.84020175,460.92771657,492.64144532,468.16837551,523.79082159,404.52730395,457.12045388,455.06964428,456.43287135,455.64088626,440.28938127,471.92197738,456.03291866644,3,2
8597,23,118,1-23-2017-118-03,3,152.44396663,166.26012095,159.01317983,159.5006018,159.25357552,159.25357552,158.750009,159.75368823,310.04867573,0,159.25357552,159.25357552,156.43129134,161.88788883,160.91876039,160.68162029,159.25357552,160.28539351,157.12192976,161.34615727,161.15445983,157.46555187,159.25357552,159.25357552,159.253575515806,5,2
8598,23,119,1-23-2017-119-03,3,152.44396663,166.26012095,159.01317983,159.5006018,159.25357552,159.25357552,158.750009,159.75368823,310.04867573,0,159.25357552,159.25357552,156.43129134,161.88788883,160.91876039,160.68162029,159.25357552,160.28539351,157.12192976,161.34615727,161.15445983,157.46555187,159.25357552,159.25357552,159.253575515806,5,2
8599,23,120,1-23-2017-120-07,7,624.05221522,588.3735714,592.35068481,618.43893898,605.15064949,604.54027673,627.50688406,584.76197984,1157.0335606,0,605.11398296,604.54282709,715.02032431,529.33708661,649.62534335,630.16387923,604.38151109,610.21027961,635.58630273,602.94756196,605.71209337,603.87946773,604.93228115,604.75580864,604.845435811853,5,2
8601,10,57,1-10-2017-057-07,7,67.996372949,64.108848295,64.542192301,67.384753576,65.936869142,65.870363275,136.74558338,0,63.034857965,68.916936562,65.932873978,65.870641161,77.908206159,57.676266631,70.782806384,68.662296369,65.853064262,66.488163551,69.253120537,65.696821983,65.998043746,65.798361904,65.913075852,65.893847509,65.9036132340447,4,2
8603,32,139,1-32-2017-139-02,2,37.789027998,39.14370621,39.635069762,37.323054969,38.451619416,38.451619416,39.621849813,37.383172195,37.76702219,39.13754183,38.451619416,38.451619416,0,80.97221934,40.989233629,38.383649788,38.451619416,41.16892624,36.526272283,40.414589195,39.125524248,37.823452552,38.451619416,38.451619416,38.4516194156081,7,2
8604,32,140,1-32-2017-140-04,4,1787.0136011,1644.5457184,1701.435542,1723.0000715,1713.032981,1711.0084857,1764.9734272,1663.8106346,1774.8679419,1696.5612783,1712.4860792,1711.4934017,0,3812.232473,1694.5375627,1880.2083438,1718.0877251,1711.6856562,1741.8768108,1691.7506238,1721.5139931,1702.6468375,1713.2490142,1710.7694263,1712.02100394683,7,2
8605,32,141,1-32-2017-141-03,3,473.32474664,516.22265783,493.72156026,495.23496143,494.46796713,494.46796713,492.90443858,496.02077194,481.33656625,508.12502766,494.46796713,494.46796713,0,1005.2945441,499.63821575,498.90191715,494.46796713,497.67166881,487.8493996,500.96524447,500.37004124,488.91631521,494.46796713,494.46796713,494.467967134269,7,2
8609,10,58,1-10-2017-058-09,9,111.4351943,99.054615362,106.556603,102.71498057,104.57341336,104.71839249,211.82783554,0,105.34474654,104.02916809,105.42276281,104.86278953,122.39719798,99.841554288,109.97214126,106.65078714,104.83052442,104.84368054,101.14462662,108.09870623,106.69834842,102.78183587,104.61475942,104.67664868,104.645099138807,4,2
8610,27,31,1-27-2017-031-04,4,1033.7628518,1028.8100064,1030.1587971,1032.2355171,0,2155.2870589,1033.3938418,1029.1228226,1033.4892322,1053.8746892,932.83097991,1151.3575526,1042.0538838,1042.2517728,1113.9629952,1058.6243825,1184.3981013,914.71891254,1033.6427737,1029.005474,1032.088009,1030.2971689,995.58427852,1067.1120435,1031.1836342733,3,2
8611,19,127,1-19-2017-127-02,2,102.08901343,102.08901343,102.08901343,102.08901343,99.122841392,105.37059446,102.08901343,102.08901343,102.08901343,102.08901343,96.111345277,108.85929231,102.08901343,102.08901343,104.11356872,103.83590037,216.19026753,0,102.76236158,102.08901343,102.08901343,102.08901343,99.258156972,104.89477721,102.089013427492,9,2
8612,19,128,1-19-2017-128-02,2,102.08901343,102.08901343,102.08901343,102.08901343,99.122841392,105.37059446,102.08901343,102.08901343,102.08901343,102.08901343,96.111345277,108.85929231,102.08901343,102.08901343,104.11356872,103.83590037,216.19026753,0,102.76236158,102.08901343,102.08901343,102.08901343,99.258156972,104.89477721,102.089013427492,9,2
8613,19,129,1-19-2017-129-07,7,3914.1700744,3887.8811362,3893.1428996,3905.2253824,3878.773925,3917.9500484,3909.8939951,3890.8406919,3895.5110788,3902.2707627,3975.6547777,3838.4654642,3953.4599452,3874.5928687,3972.2376557,4190.3291223,8326.5515825,0,4070.921251,3899.1772459,3898.4162795,3897.7012851,3814.5163488,3983.0129635,3898.07198746456,9,2
8614,26,72,1-26-2017-072-04,4,943.56560239,930.71758266,935.93979287,938.12427794,937.57344717,936.46540483,938.91870241,935.25577314,930.4236736,966.66807504,937.27411808,936.730808,946.14398932,947.83155397,998.28827581,975.58883389,940.33999858,936.83603229,1859.1650865,0,942.20062912,931.9024395,937.69168596,936.33456336,937.019574099402,10,2
