CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
14640,10,36,1-10-2019-036-03,3,2,887,887,887,887,887,887,887,887,887,887,34,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,226.191266346189,4,4
14632,77,90,1-77-2019-090-05,5,1,887,887,887,887,887,887,887,887,887,887,32,887,887,887,118,887,887,53,887,887,887,887,119,887,39,74,887,887,228.166270909303,9,4
14634,16,55,1-16-2019-055-04,4,2,887,887,279,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,16,28,106,887,887,887,887,887,1894.53885063253,5,4
14632,77,90,1-77-2019-090-05,5,2,887,887,887,887,887,887,887,887,887,887,34,887,887,887,125,887,887,47,887,887,887,887,887,887,37,78,887,887,228.166270909303,9,4
14644,76,38,1-76-2019-038-04,4,1,887,887,370,887,887,887,887,370,887,887,60,887,887,887,135,887,887,887,887,887,887,887,887,887,887,887,887,210,404.395023223213,3,4
14643,52,41,1-52-2019-041-05,5,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,128,887,887,82,887,887,887,887,118,887,40,75,887,887,23.8196852515216,12,4
14643,52,41,1-52-2019-041-05,5,2,887,887,887,887,887,887,887,302,887,887,887,887,887,887,130,887,887,887,887,887,10,12,132,887,887,887,887,887,23.8196852515216,12,4
14630,77,88,1-77-2019-088-02,2,1,887,887,258,887,887,887,887,257,887,887,43,27,887,887,887,887,887,887,887,887,14,10,139,887,887,887,887,887,82.9547267506105,9,4
14630,77,88,1-77-2019-088-02,2,2,887,887,887,887,887,887,887,887,887,887,41,44,887,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,82.9547267506105,9,4
14631,77,89,1-77-2019-089-02,2,1,887,887,887,887,887,887,887,887,887,887,46,887,887,887,142,887,887,887,887,887,887,887,887,887,887,887,887,887,82.9547267506105,9,4
14650,27,51,1-27-2019-051-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,430.828827874677,3,4
14650,27,51,1-27-2019-051-04,4,2,887,887,887,887,887,887,887,887,887,887,999,887,887,887,125,887,887,55,887,887,887,887,106,887,32,87,887,887,430.828827874677,3,4
14648,12,51,1-12-2019-051-08,8,1,887,887,887,887,887,887,887,270,887,887,39,887,887,887,129,887,887,76,887,887,13,18,120,887,37,74,887,887,898.965324729563,9,4
14652,19,43,1-19-2019-043-01,1,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,120,887,887,63,887,887,887,887,117,8,34,74,887,887,67.9853122267252,9,4
14653,19,44,1-19-2019-044-05,5,1,887,887,887,887,887,887,887,887,887,887,30,44,887,887,99,887,887,51,887,887,887,887,103,887,33,80,887,887,88.8368806488909,9,4
14654,31,53,1-31-2019-053-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,13,113,7,36,89,887,887,276.905591523354,6,4
14656,17,95,1-17-2019-095-03,3,1,887,887,887,887,887,887,887,887,887,887,54,46,887,887,116,887,887,52,887,887,887,887,111,887,33,86,887,887,506.049378418564,4,4
14656,17,95,1-17-2019-095-03,3,2,887,887,887,887,887,887,887,887,887,887,51,54,887,887,131,887,887,63,887,887,887,887,114,887,37,80,887,887,506.049378418564,4,4
14655,13,62,1-13-2019-062-01,1,1,887,887,887,887,887,887,887,281,887,887,887,887,887,887,132,887,887,887,887,887,13,16,145,887,46,86,234,210,403.010593123919,7,4
14660,29,91,1-29-2019-091-09,9,1,887,887,887,887,887,887,887,887,887,887,38,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,350.554832858563,2,4
14664,33,74,1-33-2019-074-02,2,1,887,887,887,887,887,887,887,364,887,887,34,887,887,887,133,887,887,887,887,887,9,15,140,887,48,96,887,999,63.8731261175885,12,4
14662,22,69,1-22-2019-069-09,9,1,887,887,887,887,887,887,887,887,887,887,37,887,887,887,144,887,887,63,887,887,10,16,999,999,33,76,887,887,608.666204324671,12,4
14641,10,37,1-10-2019-037-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,226.191266371796,4,4
14641,10,37,1-10-2019-037-03,3,2,887,887,887,887,887,887,887,887,887,887,887,38,887,887,133,887,887,55,887,887,887,887,887,887,887,887,887,887,226.191266371796,4,4
14669,30,77,1-30-2019-077-04,4,1,887,887,887,887,887,887,887,284,887,887,887,887,887,887,887,887,887,887,887,887,14,22,122,887,887,887,887,887,4254.65394309904,10,4
14669,30,77,1-30-2019-077-04,4,2,887,887,887,887,887,887,887,887,887,887,38,887,887,887,887,887,887,887,887,887,12,17,120,887,887,887,887,887,4254.65394309904,10,4
14666,21,83,1-21-2019-083-02,2,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,129,887,887,55,887,887,15,15,118,6,35,83,887,887,32.7360487870005,11,4
14667,18,45,1-18-2019-045-03,3,1,887,887,330,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,17,122,887,887,887,887,887,289.647639260951,6,4
14667,18,45,1-18-2019-045-03,3,2,887,887,887,887,887,887,887,887,887,887,34,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,289.647639260951,6,4
14670,21,84,1-21-2019-084-04,4,1,887,887,887,887,887,887,887,887,887,887,21,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,1902.92007667051,11,4
14657,26,101,1-26-2019-101-05,5,1,887,887,887,887,887,887,887,887,887,887,45,887,887,887,132,887,887,66,887,887,887,887,114,887,33,86,887,887,37.5670443435105,10,4
14659,26,103,1-26-2019-103-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,109,887,887,50,887,887,887,887,113,887,34,80,887,887,403.383010745253,10,4
14668,18,46,1-18-2019-046-06,6,1,887,887,887,887,887,887,887,887,887,887,37,887,887,887,132,887,887,49,887,887,887,887,120,887,887,887,887,887,416.076754257297,6,4
14659,26,103,1-26-2019-103-03,3,2,887,887,887,887,887,887,887,887,887,887,38,887,887,887,109,887,887,887,887,159,887,887,114,887,46,76,887,887,403.383010745253,10,4
14663,26,102,1-26-2019-102-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,122,887,887,887,887,153,887,887,127,887,45,86,887,887,403.383010747684,10,4
14663,26,102,1-26-2019-102-03,3,2,887,887,887,887,887,887,887,887,887,887,887,40,887,887,115,887,887,49,887,887,887,887,109,887,33,79,887,887,403.383010747684,10,4
14672,73,47,1-73-2019-047-06,6,1,887,887,887,887,887,887,887,887,887,887,20,887,887,887,94,887,887,887,887,887,887,887,887,887,887,887,887,887,108.834517765556,3,4
14673,28,46,1-28-2019-046-04,4,1,887,887,887,887,887,887,887,887,887,887,52,887,887,887,120,887,887,887,887,199,887,887,127,887,40,95,887,887,293.977245920284,3,4
14645,15,57,1-15-2019-057-03,3,1,887,887,887,887,887,887,887,273,887,887,887,887,887,887,887,887,887,887,887,887,12,18,116,887,887,887,887,887,64.2639224315777,1,4
14646,15,58,1-15-2019-058-06,6,2,887,887,999,887,887,887,887,887,887,887,999,999,887,887,109,887,887,999,887,887,999,999,999,887,887,887,887,887,79.3877140299361,1,4
14646,15,58,1-15-2019-058-06,6,3,887,887,887,887,887,887,887,887,887,887,52,887,887,887,120,887,887,887,887,887,887,887,887,887,887,887,887,887,79.3877140299361,1,4
14676,25,58,1-25-2019-058-03,3,1,887,887,887,887,887,887,887,887,887,887,47,887,887,887,117,887,887,887,887,887,887,887,111,887,41,85,887,887,359.866862574281,2,4
14681,24,93,1-24-2019-093-03,3,1,887,887,887,887,887,887,887,278,887,887,887,887,887,887,887,887,887,887,887,887,12,28,887,887,887,887,887,887,544.93967119046,1,4
14687,66,51,1-66-2019-051-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,293,887,126.563264397582,6,4
14687,66,51,1-66-2019-051-06,6,2,887,887,887,887,887,887,887,887,887,887,45,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,126.563264397582,6,4
14682,24,94,1-24-2019-094-03,3,2,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,999,999,999,887,887,887,887,887,887,887,887,544.939671082174,1,4
14683,24,95,1-24-2019-095-07,7,1,887,887,887,887,887,887,887,887,887,887,28,30,887,887,110,887,887,887,887,887,887,887,887,887,887,887,887,887,2184.06099108753,1,4
14680,11,88,1-11-2019-088-09,9,1,887,887,278,887,887,887,887,277,887,887,38,38,887,887,119,887,887,887,887,887,18,10,887,5,41,78,887,887,4464.26314816412,8,4
14688,66,52,1-66-2019-052-03,3,1,887,887,887,887,887,887,887,270,887,887,40,887,887,887,115,887,887,887,887,887,13,22,110,887,887,887,887,887,117.089255410997,6,4
14681,24,93,1-24-2019-093-03,3,2,887,887,887,887,887,887,887,887,887,887,40,34,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,544.93967119046,1,4
14688,66,52,1-66-2019-052-03,3,2,887,887,887,887,887,887,887,282,887,887,887,887,887,887,887,887,887,887,887,887,10,24,122,887,887,887,887,887,117.089255410997,6,4
14680,11,88,1-11-2019-088-09,9,2,887,887,252,887,887,887,887,262,887,887,36,36,887,887,105,887,887,887,887,887,887,887,887,887,887,887,887,887,4464.26314816412,8,4
14686,77,93,1-77-2019-093-02,2,1,887,887,887,887,887,887,887,887,887,887,38,36,887,887,117,887,887,50,887,887,13,26,99,4,35,80,887,887,82.9547267506105,9,4
14685,77,92,1-77-2019-092-02,2,1,887,887,887,887,887,887,887,887,887,887,45,41,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,82.9547267506105,9,4
14689,23,25,1-23-2019-025-02,2,2,887,887,270,887,887,887,887,887,887,887,887,887,887,887,125,887,887,887,887,887,11,17,129,887,887,887,887,887,92.2459026829539,5,4
14690,48,48,1-48-2019-048-04,4,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,112,887,887,887,887,184,887,887,122,887,41,87,887,887,973.020017593073,12,4
14696,14,46,1-14-2019-046-07,7,1,887,887,887,887,887,887,887,255,887,887,887,887,887,887,887,887,887,887,887,887,14,12,104,887,887,887,887,887,13136.7969469251,8,4
14696,14,46,1-14-2019-046-07,7,2,887,887,260,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,19,10,124,887,887,887,887,887,13136.7969469251,8,4
14691,48,49,1-48-2019-049-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,100,887,887,887,887,887,887,887,115,887,40,88,887,887,431.883155547513,12,4
14692,52,42,1-52-2019-042-03,3,1,887,887,288,887,887,887,887,285,887,887,47,887,887,887,116,887,887,887,887,169,9,14,122,887,37,88,887,887,82.3017862061525,12,4
14692,52,42,1-52-2019-042-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,115,887,887,887,887,182,887,887,95,887,36,79,887,887,82.3017862061525,12,4
14706,73,50,1-73-2019-050-08,8,1,887,887,240,887,887,887,887,270,887,887,30,32,887,887,124,80,120,43,887,887,13,14,106,887,39,78,887,887,50.9017501791632,3,4
14703,32,102,1-32-2019-102-06,6,2,887,887,290,887,887,887,887,281,887,887,40,35,887,887,108,887,887,26,887,196,5,6,112,887,53,83,887,887,976.036920576304,7,4
14701,32,100,1-32-2019-100-03,3,1,887,887,887,887,887,887,887,362,887,887,50,66,172,172,133,887,887,887,887,887,887,887,140,887,48,96,247,887,790.096575026951,7,4
14705,73,49,1-73-2019-049-04,4,1,92,887,334,887,115,92,887,334,887,115,50,65,887,887,133,887,887,887,887,887,4,12,136,887,50,80,887,250,47.2783295775548,3,4
14705,73,49,1-73-2019-049-04,4,2,94,887,285,887,110,94,887,285,887,110,39,43,887,887,122,887,887,50,887,887,12,14,116,887,35,84,887,887,47.2783295775548,3,4
14695,54,28,1-54-2019-028-06,6,1,887,887,887,887,887,887,887,887,887,887,28,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,460.1044935838,9,4
14702,32,101,1-32-2019-101-09,9,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,132,887,887,887,887,292,887,887,136,887,50,80,887,887,3065.50221910529,7,4
14702,32,101,1-32-2019-101-09,9,2,887,887,887,887,887,887,887,887,887,887,50,56,158,165,132,887,887,887,887,143,887,887,107,887,36,88,887,887,3065.50221910529,7,4
14707,12,53,1-12-2019-053-08,8,1,887,887,887,887,887,887,887,887,887,887,31,887,887,887,127,887,887,60,887,887,887,887,114,887,37,79,887,887,1349.82277295787,9,4
14699,10,38,1-10-2019-038-05,5,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,24.5034076585228,4,4
14685,77,92,1-77-2019-092-02,2,2,887,887,271,887,887,887,887,253,887,887,43,41,887,887,122,887,887,59,85,887,887,887,887,887,887,887,887,887,82.9547267506105,9,4
14700,10,39,1-10-2019-039-09,9,1,887,887,887,887,887,887,887,887,887,887,50,887,887,887,98,887,887,887,887,887,887,887,887,887,887,887,887,887,661.155760204082,4,4
14710,16,57,1-16-2019-057-10,10,1,887,887,887,887,887,887,887,887,887,887,46,887,887,887,101,887,887,887,887,887,887,887,887,887,887,887,887,887,6288.84671433219,5,4
14710,16,57,1-16-2019-057-10,10,2,887,887,887,887,887,887,887,887,887,887,999,999,887,887,102,887,887,999,999,887,887,887,887,887,887,887,887,887,6288.84671433219,5,4
14708,52,44,1-52-2019-044-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,118.225924994965,12,4
14694,77,94,1-77-2019-094-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,119,887,887,887,887,887,887,887,887,887,887,887,213,887,1203.24720890534,9,4
14711,16,58,1-16-2019-058-07,7,1,887,887,887,887,887,887,887,887,887,887,887,54,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,1070.3954572727,5,4
14711,16,58,1-16-2019-058-07,7,2,887,887,887,887,887,887,887,887,887,887,58,887,887,887,129,887,887,887,887,887,887,887,134,887,43,88,887,185,1070.3954572727,5,4
14709,16,56,1-16-2019-056-07,7,2,887,887,887,887,887,887,887,252,887,887,53,887,887,887,97,887,887,51,887,887,14,24,103,887,35,81,887,887,1070.39545733027,5,4
14709,16,56,1-16-2019-056-07,7,3,887,887,887,887,887,887,887,887,887,887,45,45,887,887,109,887,887,999,999,887,887,887,887,887,887,887,887,887,1070.39545733027,5,4
14720,17,99,1-17-2019-099-07,7,1,887,887,380,887,887,887,887,887,887,887,67,73,887,887,135,887,887,887,887,887,6,23,134,887,50,97,290,887,294.925427669249,4,4
14720,17,99,1-17-2019-099-07,7,2,887,887,887,887,887,887,887,384,887,887,75,73,887,887,128,887,887,887,887,887,7,29,137,887,47,86,262,887,294.925427669249,4,4
14718,17,97,1-17-2019-097-10,10,1,887,887,887,887,887,887,887,887,887,887,57,48,887,887,127,887,887,59,887,887,10,25,121,887,32,86,887,887,2514.62326892499,4,4
14718,17,97,1-17-2019-097-10,10,2,887,887,887,887,887,887,887,887,887,887,57,65,887,887,132,887,887,887,887,887,887,887,132,887,47,88,231,210,2514.62326892499,4,4
14714,26,106,1-26-2019-106-03,3,2,887,887,887,887,887,887,887,887,887,887,72,62,887,887,137,887,887,887,887,887,887,887,137,887,45,97,307,187,594.532928434404,10,4
14714,26,106,1-26-2019-106-03,3,3,887,887,887,887,887,887,887,887,887,887,887,53,887,887,123,887,887,13,45,86,887,887,115,887,39,89,887,887,594.532928434404,10,4
14713,26,105,1-26-2019-105-06,6,2,887,887,887,887,887,887,887,887,887,887,887,43,887,887,114,887,887,54,887,887,887,887,103,887,34,83,887,887,791.939577515371,10,4
14712,26,104,1-26-2019-104-01,1,1,887,887,132,887,887,887,887,887,887,887,999,887,887,887,84,887,887,887,887,112,8,20,102,887,35,83,887,887,42.1177085162224,10,4
14717,17,96,1-17-2019-096-04,4,1,887,887,268,887,887,887,887,887,887,887,38,40,887,887,887,887,887,887,887,887,12,18,887,887,887,887,887,887,306.966636051557,4,4
14717,17,96,1-17-2019-096-04,4,2,887,887,887,887,887,887,887,887,887,887,38,38,887,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,306.966636051557,4,4
14725,27,53,1-27-2019-053-03,3,1,887,887,887,887,887,887,887,887,887,887,41,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,97.9321161290741,3,4
14730,22,71,1-22-2019-071-09,9,1,887,887,258,887,887,887,887,253,887,887,52,887,887,887,121,887,887,887,887,186,10,15,118,887,40,73,887,887,206.832244875818,12,4
14730,22,71,1-22-2019-071-09,9,2,887,887,269,887,887,887,887,262,887,887,37,887,887,887,123,887,887,62,887,887,9,15,110,887,39,79,887,887,206.832244875818,12,4
14727,19,45,1-19-2019-045-02,2,1,887,887,887,887,887,887,887,274,887,887,887,887,887,887,114,887,887,887,887,887,16,26,118,887,887,887,887,887,48.252096433913,9,4
14725,27,53,1-27-2019-053-03,3,2,887,887,887,887,887,887,887,887,887,887,38,38,887,887,131,887,887,60,887,887,887,887,887,887,887,887,887,887,97.9321161290741,3,4
14727,19,45,1-19-2019-045-02,2,2,887,887,887,887,887,887,887,887,887,887,999,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,48.252096433913,9,4
14732,31,55,1-31-2019-055-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,7,35,82,887,887,1208.55227315757,6,4
14728,19,46,1-19-2019-046-03,3,1,887,887,887,887,887,887,887,887,887,887,10,887,887,887,151,887,887,887,887,887,887,887,887,887,887,887,887,887,565.321654999234,9,4
14716,13,64,1-13-2019-064-01,1,1,887,887,263,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,18,125,887,887,887,887,887,129.908047037684,7,4
14731,31,54,1-31-2019-054-01,1,1,887,887,887,887,887,887,887,887,887,887,32,887,887,887,95,887,887,887,887,887,887,887,887,887,887,887,887,887,297.974535814078,6,4
14724,27,52,1-27-2019-052-04,4,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,123,887,887,887,887,887,887,887,108,887,35,89,887,887,387.412231544467,3,4
14734,17,100,1-17-2019-100-10,10,1,887,887,887,887,887,887,887,887,887,887,38,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,2514.62326892499,4,4
14723,33,76,1-33-2019-076-03,3,1,887,887,887,887,887,887,887,887,887,887,65,887,887,887,127,887,887,887,887,161,887,887,122,887,40,83,887,887,45.2276175566907,12,4
14724,27,52,1-27-2019-052-04,4,2,887,887,887,887,887,887,887,887,887,887,887,47,887,887,109,887,887,17,27,887,887,887,100,887,41,83,887,887,387.412231544467,3,4
14729,22,70,1-22-2019-070-07,7,1,887,887,280,887,887,887,887,280,887,887,32,887,887,887,121,887,887,110,887,887,887,887,118,887,38,79,887,887,248.972898146673,12,4
14729,22,70,1-22-2019-070-07,7,2,887,887,887,887,887,887,887,887,887,887,887,38,887,887,132,887,887,49,887,887,887,887,120,887,37,80,887,887,248.972898146673,12,4
14735,20,35,1-20-2019-035-01,1,1,887,887,278,887,887,887,887,273,887,887,887,887,887,887,887,887,887,887,887,887,18,33,99,5,34,81,887,887,247.211133160771,11,4
14737,21,86,1-21-2019-086-02,2,1,887,887,252,887,887,887,887,887,887,887,22,887,887,887,123,887,887,887,887,172,12,18,108,887,35,89,887,887,10.6872718362659,11,4
14737,21,86,1-21-2019-086-02,2,2,887,887,887,887,887,887,887,887,887,887,40,887,887,887,126,887,887,887,887,887,887,887,108,887,41,78,281,887,10.6872718362659,11,4
14726,18,47,1-18-2019-047-07,7,1,887,887,887,887,887,887,887,887,887,887,37,887,887,887,102,887,887,887,887,887,887,887,887,887,887,887,887,887,931.206292848686,6,4
14740,30,78,1-30-2019-078-04,4,2,887,887,270,887,887,887,887,271,887,887,37,887,887,887,117,887,887,887,887,887,11,16,120,887,887,887,887,887,1512.00278732957,10,4
14740,30,78,1-30-2019-078-04,4,3,887,887,887,887,887,887,887,887,887,887,999,887,887,887,131,887,887,887,887,887,887,887,887,887,887,887,887,887,1512.00278732957,10,4
14742,30,79,1-30-2019-079-03,3,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,109,887,887,887,887,887,539.436932239163,10,4
14742,30,79,1-30-2019-079-03,3,2,887,887,887,887,887,887,887,887,887,887,38,887,887,887,131,887,887,887,887,887,887,887,887,887,887,887,887,887,539.436932239163,10,4
14743,21,87,1-21-2019-087-09,9,1,887,887,887,887,887,887,887,887,887,887,36,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,482.354679059676,11,4
14743,21,87,1-21-2019-087-09,9,2,887,887,887,887,887,887,887,887,887,887,999,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,268,186,482.354679059676,11,4
14745,21,88,1-21-2019-088-03,3,1,887,887,999,887,887,887,887,887,887,887,32,46,887,887,131,887,887,56,887,887,15,15,118,887,887,887,887,887,136.799721019231,11,4
14746,33,77,1-33-2019-077-09,9,1,887,887,887,887,887,887,887,887,887,887,31,887,887,887,125,887,887,57,887,887,12,14,122,8,33,887,887,887,173.059098128537,12,4
14721,29,92,1-29-2019-092-02,2,1,887,887,887,887,887,887,887,887,887,887,38,52,887,887,104,887,887,50,887,887,12,16,114,999,999,999,887,887,42.2633782454602,2,4
14698,76,40,1-76-2019-040-07,7,1,887,887,887,887,887,887,887,887,887,887,23,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,49.0869847357708,3,4
