CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
22097,59,28,1-59-2021-028-05,5,1,1,1,Event Record 1,1,6374,0,1,9997.0000,1,9997.0000,-83.7200,270.0000,-19.3200,280.0000,69.0249933432918,6,6
22097,59,28,1-59-2021-028-05,5,1,1,2,Event Record 2,95,6374,0,2,3.3400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,69.0249933432918,6,6
23856,59,65,1-59-2021-065-05,5,1,1,1,Event Record 1,97,7796,0,1,9997.0000,1,9997.0000,-9.6600,300.0000,-1.6100,82.5000,67.0965168292717,6,6
23856,59,65,1-59-2021-065-05,5,1,1,2,Event Record 2,1,12270,0,1,9997.0000,1,9997.0000,-57.9600,175.0000,-14.4900,150.0000,67.0965168292717,6,6
20630,66,4,1-66-2021-004-01,1,1,1,1,Deployment,1,16284,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,130.690432211416,6,6
21396,19,50,1-19-2021-050-08,8,1,1,1,First Record,1,23469,0,1,9997.0000,1,9997.0000,-0.7889,271.0000,-0.3864,154.0000,144.775935827217,9,6
21195,66,17,1-66-2021-017-09,9,1,1,2,Event 2,5,21488,1,1,1.0000,1,180.0000,-20.9300,180.0000,0.0000,180.0000,2717.53221552641,6,6
21195,66,17,1-66-2021-017-09,9,1,1,1,Event 1,4,21488,0,1,9997.0000,1,240.0000,-9.6600,240.0000,0.0000,240.0000,2717.53221552641,6,6
21396,19,50,1-19-2021-050-08,8,1,1,2,Second Record,3,23469,1,2,2.0000,1,9997.0000,3.5098,300.0000,-0.9982,300.0000,144.775935827217,9,6
21753,66,31,1-66-2021-031-03,3,1,1,1,Record 1,2,8522,0,1,9997.0000,1,204.0000,-11.2700,204.0000,4.8300,212.0000,298.808122772859,6,6
22426,25,63,1-25-2021-063-04,4,2,1,2,Event Record 2,2,3280,0,2,0.5300,1,9997.0000,-11.2700,56.0000,1.6100,50.0000,1819.84241417588,2,6
22511,25,65,1-25-2021-065-06,6,1,1,1,Event Record 1,1,14522,0,1,9997.0000,1,9997.0000,-37.0300,202.0000,-1.6100,70.0000,326.543670112199,2,6
22511,25,65,1-25-2021-065-06,6,2,1,1,Event Record 1,1,10846,0,1,9997.0000,1,9997.0000,30.5900,158.0000,1.6100,48.0000,326.543670112199,2,6
22546,25,66,1-25-2021-066-04,4,1,1,1,First Record,1,5549,0,1,9997.0000,1,9997.0000,-20.9300,100.0000,997.0000,9997.0000,578.129069486656,2,6
22546,25,66,1-25-2021-066-04,4,2,1,2,Record 2,1,8313,0,1,0.0000,1,102.5000,-12.0000,252.5000,24.0000,92.5000,578.129069486656,2,6
22546,25,66,1-25-2021-066-04,4,2,1,1,"Record 1, Most Recent",95,8313,1,2,0.5620,1,300.0000,-1.0000,125.0000,-4.0000,300.0000,578.129069486656,2,6
22850,25,69,1-25-2021-069-06,6,2,1,1,Event Record 1,1,23340,0,1,9997.0000,1,9997.0000,-14.4900,114.0000,3.2200,88.0000,190.029816870225,2,6
22903,25,71,1-25-2021-071-02,2,1,1,2,1st Prior Event,2,1484,0,97,9997.0000,1,9997.0000,-33.3270,240.0000,997.0000,9997.0000,62.5774496226565,2,6
22903,25,71,1-25-2021-071-02,2,1,1,3,2nd Prior Event,2,1484,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,62.5774496226565,2,6
22903,25,71,1-25-2021-071-02,2,1,1,1,Most Recent Event,95,1484,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,62.5774496226565,2,6
22903,25,71,1-25-2021-071-02,2,1,1,4,3rd Prior Event,3,1484,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,62.5774496226565,2,6
23089,25,77,1-25-2021-077-02,2,1,1,1,First Record,95,9924,0,1,0.0000,1,9997.0000,-3.1878,300.0000,997.0000,9997.0000,52.5987433684041,2,6
23089,25,77,1-25-2021-077-02,2,1,1,2,Second Record,95,9924,0,2,2.1000,1,9997.0000,-29.7850,240.0000,997.0000,9997.0000,52.5987433684041,2,6
23279,25,83,1-25-2021-083-07,7,1,1,1,Event Record 1,97,9388,0,1,9997.0000,1,55.0000,-3.0590,55.0000,0.0000,55.0000,3057.46390011001,2,6
23279,25,83,1-25-2021-083-07,7,1,1,2,Event Record 2,1,13573,0,1,9997.0000,1,137.5000,-23.9890,212.5000,0.9660,102.5000,3057.46390011001,2,6
23778,77,88,1-77-2021-088-05,5,1,1,1,"Record 1, Most Recent",5,7820,0,1,0.0000,1,300.0000,-15.9390,300.0000,0.9660,298.0000,336.353359918198,9,6
23452,25,88,1-25-2021-088-06,6,1,1,1,Event Record 1,1,5784,0,1,9997.0000,1,9997.0000,-3.2200,77.5000,-1.6100,27.5000,398.5234371377,2,6
22136,26,76,1-26-2021-076-08,8,1,1,1,Non-Deployment,1,59319,0,97,9997.0000,1,277.5000,-60.6004,277.5000,997.0000,9997.0000,391.700156738649,10,6
22209,26,77,1-26-2021-077-03,3,1,1,2,Record 2,1,15150,0,2,9997.0000,1,168.0000,-38.6400,168.0000,1.6100,98.0000,419.70703515206,10,6
22209,26,77,1-26-2021-077-03,3,1,1,1,Record 1,97,6526,0,1,9997.0000,1,138.0000,-14.4900,138.0000,-1.6100,138.0000,419.70703515206,10,6
22210,26,78,1-26-2021-078-05,5,1,1,1,First Record,2,20834,0,1,9997.0000,1,9997.0000,-3.1717,286.0000,-2.0447,75.0000,43.8937991326542,10,6
22203,26,79,1-26-2021-079-03,3,1,1,1,Event Record 1,1,13660,0,1,0.0000,1,9997.0000,-6.4400,300.0000,1.6100,30.0000,419.70703515206,10,6
22203,26,79,1-26-2021-079-03,3,1,1,2,Event Record 2,95,13660,0,2,0.5000,1,9997.0000,-8.0500,262.5000,3.2200,100.0000,419.70703515206,10,6
22204,26,80,1-26-2021-080-06,6,2,1,2,Event Record 2,1,18406,0,1,9997.0000,1,9997.0000,-19.3200,300.0000,11.2700,165.0000,846.017426000542,10,6
22204,26,80,1-26-2021-080-06,6,2,1,1,Event Record 1,95,18406,1,1,9997.0000,1,9997.0000,-1.6100,300.0000,-1.6100,300.0000,846.017426000542,10,6
22286,26,81,1-26-2021-081-02,2,1,1,1,Event Record 1,99,8490,0,1,9997.0000,1,9997.0000,1.6100,297.5000,-4.8300,300.0000,29.2549400706177,10,6
22302,26,83,1-26-2021-083-03,3,3,1,1,Event Record 1,1,6120,0,1,9997.0000,1,75.0000,-3.2200,70.0000,16.1000,75.0000,680.68164518742,10,6
22378,26,86,1-26-2021-086-03,3,1,1,1,Most Recent Event,1,9786,0,1,6554.0000,1,9997.0000,-13.0410,114.0000,-4.0250,146.0000,507.177657353928,10,6
22346,32,75,1-32-2021-075-02,2,1,1,1,Event Record 1,1,123,0,1,9997.0000,1,110.0000,-17.7100,115.0000,30.5900,107.5000,64.6815748496446,7,6
22346,32,75,1-32-2021-075-02,2,2,1,1,Record 1,1,3773,0,1,9997.0000,1,112.0000,-22.5400,178.0000,-17.7100,104.0000,64.6815748496446,7,6
22362,32,77,1-32-2021-077-03,3,1,1,2,Event 2,1,7462,0,1,0.1500,1,200.0000,-11.2700,200.0000,-24.1500,200.0000,1421.31783952057,7,6
22362,32,77,1-32-2021-077-03,3,1,1,1,Event 1,95,7462,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1421.31783952057,7,6
22362,32,77,1-32-2021-077-03,3,1,1,3,Event 3,4,7462,1,1,2.5800,1,200.0000,-8.0500,200.0000,0.0000,200.0000,1421.31783952057,7,6
22413,32,78,1-32-2021-078-02,2,1,1,1,First Record,1,17915,0,1,0.0000,1,9997.0000,11.7530,84.0000,997.0000,9997.0000,69.4115690621795,7,6
22540,32,83,1-32-2021-083-05,5,1,1,2,Event Record 2,1,15795,0,2,9997.0000,1,9997.0000,-91.7700,274.0000,-9.6600,92.0000,178.377274653334,7,6
22540,32,83,1-32-2021-083-05,5,1,1,1,Event Record 1,97,791,0,1,9997.0000,1,9997.0000,11.2700,58.0000,0.0000,70.0000,178.377274653334,7,6
22624,32,86,1-32-2021-086-06,6,1,1,1,Event Record 1,1,11433,0,1,9997.0000,1,160.0000,-17.7100,157.5000,1.6100,72.5000,2780.43405583195,7,6
22685,32,88,1-32-2021-088-02,2,2,1,1,First Record,1,11990,0,1,0.0000,1,9997.0000,-12.1394,284.5000,997.0000,9997.0000,103.097232438266,7,6
22685,32,88,1-32-2021-088-02,2,2,1,2,Second Record,4,11990,1,2,2.1000,1,9997.0000,-29.1249,251.0000,997.0000,9997.0000,103.097232438266,7,6
22878,32,94,1-32-2021-094-06,6,1,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-0.6440,9997.0000,997.0000,9997.0000,2124.45084002114,7,6
22878,32,94,1-32-2021-094-06,6,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-0.4830,9997.0000,997.0000,9997.0000,2124.45084002114,7,6
22878,32,94,1-32-2021-094-06,6,1,1,1,Most Recent Event,3,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2124.45084002114,7,6
22878,32,94,1-32-2021-094-06,6,1,1,2,1st Prior Event,95,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2124.45084002114,7,6
22914,32,96,1-32-2021-096-02,2,1,1,1,Record 1,1,806,0,1,9997.0000,1,92.0000,-14.4900,128.0000,-17.7100,84.0000,93.3733080545405,7,6
22914,32,96,1-32-2021-096-02,2,1,1,2,Record 2,2,806,1,5,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,93.3733080545405,7,6
22914,32,96,1-32-2021-096-02,2,1,1,3,Record 3,2,806,0,3,0.2800,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,93.3733080545405,7,6
23003,32,98,1-32-2021-098-02,2,2,1,3,2nd Prior Event,97,970,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,90.5824578848212,7,6
23003,32,98,1-32-2021-098-02,2,2,1,2,1st Prior Event,1,3300,0,97,9997.0000,1,9997.0000,-19.8030,183.0000,997.0000,9997.0000,90.5824578848212,7,6
22378,26,86,1-26-2021-086-03,3,2,1,1,First Record,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,507.177657353928,10,6
22444,26,91,1-26-2021-091-09,9,1,1,2,Event 2,4,14858,1,2,4.0300,1,240.0000,-57.9600,240.0000,11.2700,240.0000,1462.34702615514,10,6
22444,26,91,1-26-2021-091-09,9,1,1,1,Event 1,1,14858,0,1,9997.0000,1,70.0000,-1.6100,70.0000,8.0500,70.0000,1462.34702615514,10,6
22444,26,91,1-26-2021-091-09,9,1,1,3,Event 3,95,14858,1,3,0.1900,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1462.34702615514,10,6
22732,26,104,1-26-2021-104-03,3,1,1,1,Record 1,1,2628,1,1,9997.0000,1,9997.0000,-0.9660,227.5000,0.0000,0.0000,138.138069100023,10,6
22795,26,105,1-26-2021-105-03,3,1,1,1,Most Recent Event - Deployment,1,5998,0,1,9997.0000,1,9997.0000,-19.9640,172.0000,6.9230,86.0000,404.328967411504,10,6
22873,26,108,1-26-2021-108-03,3,1,1,3,2nd Prior Event,1,1431,0,97,9997.0000,7,9997.0000,-31.2340,115.0000,997.0000,9997.0000,509.311493982162,10,6
22873,26,108,1-26-2021-108-03,3,1,1,2,1st Prior Event,95,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,509.311493982162,10,6
22873,26,108,1-26-2021-108-03,3,1,1,1,Most Recent Event,95,1431,0,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,509.311493982162,10,6
22879,26,112,1-26-2021-112-04,4,1,1,1,Event Record 1,1,3203,0,1,9997.0000,1,9997.0000,-5.9570,297.5000,0.0000,135.0000,1639.21272727845,10,6
22880,26,113,1-26-2021-113-02,2,2,1,1,Event Record 1,1,3968,0,1,9997.0000,1,9997.0000,3.2200,22.5000,48.3000,167.5000,21.8896415660251,10,6
22935,26,115,1-26-2021-115-05,5,1,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-8.2110,9997.0000,997.0000,9997.0000,34.3787972633515,10,6
22935,26,115,1-26-2021-115-05,5,1,1,1,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,34.3787972633515,10,6
22935,26,115,1-26-2021-115-05,5,1,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,34.3787972633515,10,6
23025,26,120,1-26-2021-120-05,5,1,1,1,Pcm Event,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.6027033099749,10,6
23025,26,120,1-26-2021-120-05,5,2,1,3,2nd Prior Event,97,8468,0,1,0.0000,1,9997.0000,-22.0570,106.0000,9.0160,122.0000,32.6027033099749,10,6
23025,26,120,1-26-2021-120-05,5,2,1,2,1st Prior Event,1,14311,0,1,0.0000,1,9997.0000,-93.0580,264.0000,12.0750,178.0000,32.6027033099749,10,6
23025,26,120,1-26-2021-120-05,5,2,1,1,Most Recent Event,2,14311,0,2,0.3100,1,9997.0000,-5.9570,300.0000,6.9230,78.0000,32.6027033099749,10,6
23026,26,121,1-26-2021-121-02,2,1,1,1,Deployment,2,43690,0,97,0.6000,7,92.5000,-40.4593,92.5000,997.0000,9997.0000,14.4738277659613,10,6
23026,26,121,1-26-2021-121-02,2,1,1,2,Non-Deployment,1,43690,0,97,9997.0000,7,12.5000,-0.4025,12.5000,997.0000,9997.0000,14.4738277659613,10,6
23179,26,126,1-26-2021-126-02,2,1,1,1,First Record,97,6940,0,1,9997.0000,1,280.0000,-9.9981,9997.0000,997.0000,9997.0000,34.1325460785841,10,6
23179,26,126,1-26-2021-126-02,2,1,1,2,Second Record,1,13442,0,1,9997.0000,1,60.0000,13.0088,9997.0000,997.0000,9997.0000,34.1325460785841,10,6
23278,26,132,1-26-2021-132-03,3,2,1,2,Record 2,1,2757,0,1,0.0000,1,9997.0000,-6.9230,90.0000,8.0500,73.0000,175.94967095799,10,6
23278,26,132,1-26-2021-132-03,3,2,1,1,"Record 1, Most Recent",2,2757,0,2,0.7580,1,9997.0000,-3.0590,225.0000,-9.0160,275.0000,175.94967095799,10,6
23351,26,134,1-26-2021-134-06,6,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-8.2110,106.5000,997.0000,9997.0000,1976.88594243798,10,6
23351,26,134,1-26-2021-134-06,6,1,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-21.2520,221.5000,997.0000,9997.0000,1976.88594243798,10,6
23351,26,134,1-26-2021-134-06,6,1,1,2,1st Prior Event,1,15332,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1976.88594243798,10,6
23351,26,134,1-26-2021-134-06,6,1,1,1,Most Recent Event,95,15332,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1976.88594243798,10,6
20424,27,2,1-27-2021-002-03,3,2,1,1,Side Crash (Record 1),1,179,0,1,9997.0000,1,9997.0000,-3.0590,72.5000,18.0320,92.5000,41.7305085402554,3,6
21113,27,23,1-27-2021-023-07,7,2,1,1,Frontal / Rear Crash (Record 1),1,9848,0,1,9997.0000,1,9997.0000,13.0410,115.0000,-0.9660,42.5000,922.450079408873,3,6
22290,27,51,1-27-2021-051-03,3,1,1,2,Event Record 2,3,6079,0,2,1.9400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,72.5140428257746,3,6
22290,27,51,1-27-2021-051-03,3,1,1,1,Event Record 1,1,6079,0,1,9997.0000,1,9997.0000,-9.6600,196.0000,-4.8300,192.0000,72.5140428257746,3,6
22306,27,53,1-27-2021-053-03,3,2,1,1,Event Record 1,3,9563,0,1,9997.0000,1,9997.0000,-25.7600,300.0000,1.6100,100.0000,56.1180767318779,3,6
22360,27,54,1-27-2021-054-04,4,1,1,1,Event Record 1,1,2858,0,1,9997.0000,1,9997.0000,6.9230,103.0000,0.0000,163.0000,55.8632076993273,3,6
22360,27,54,1-27-2021-054-04,4,2,1,1,Most Recent Event,1,10757,0,1,0.0000,1,9997.0000,-12.8800,112.0000,0.9660,186.0000,55.8632076993273,3,6
22391,27,56,1-27-2021-056-03,3,1,1,1,Event Record 1,1,5737,0,1,9997.0000,1,67.5000,-4.8300,80.0000,-9.6600,67.5000,19.0706214116776,3,6
22430,27,58,1-27-2021-058-04,4,1,1,1,Most Recent Event,1,689,0,1,9995.0000,1,9997.0000,-14.9730,120.0000,-9.0160,126.0000,189.909670659248,3,6
22527,27,59,1-27-2021-059-07,7,1,1,1,Most Recent Event,1,30357,0,1,0.0000,1,9997.0000,-15.9390,220.0000,-0.9660,246.0000,463.910985596534,3,6
22614,27,62,1-27-2021-062-10,10,1,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,-15.1340,9997.0000,997.0000,9997.0000,1156.83745918093,3,6
22614,27,62,1-27-2021-062-10,10,1,1,1,Most Recent Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1156.83745918093,3,6
22614,27,62,1-27-2021-062-10,10,1,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1156.83745918093,3,6
22614,27,62,1-27-2021-062-10,10,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1156.83745918093,3,6
22614,27,62,1-27-2021-062-10,10,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,2.5760,9997.0000,997.0000,9997.0000,1156.83745918093,3,6
22614,27,62,1-27-2021-062-10,10,1,1,6,5th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1156.83745918093,3,6
23003,32,98,1-32-2021-098-02,2,2,1,1,Most Recent Event,1,3300,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,90.5824578848212,7,6
23243,32,107,1-32-2021-107-03,3,1,1,1,First Record,1,5296,0,1,0.0000,1,270.0000,-15.0052,9997.0000,997.0000,9997.0000,2285.51560591777,7,6
23320,32,109,1-32-2021-109-03,3,1,1,4,3rd Prior Event,97,5444,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1302.10184218273,7,6
23320,32,109,1-32-2021-109-03,3,1,1,2,1st Prior Event,5,10098,0,97,9997.0000,1,9997.0000,-37.5130,176.0000,997.0000,9997.0000,1302.10184218273,7,6
23320,32,109,1-32-2021-109-03,3,1,1,3,2nd Prior Event,5,10098,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1302.10184218273,7,6
23320,32,109,1-32-2021-109-03,3,1,1,1,Most Recent Event,95,10098,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1302.10184218273,7,6
23320,32,109,1-32-2021-109-03,3,3,1,1,Most Recent Event,99,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1302.10184218273,7,6
23362,32,110,1-32-2021-110-07,7,1,1,1,Event Record 1,97,3678,0,1,9997.0000,1,9997.0000,6.4400,297.5000,0.0000,212.5000,6475.38721388156,7,6
23362,32,110,1-32-2021-110-07,7,1,1,2,Event Record 2,1,13992,0,1,9997.0000,1,9997.0000,-20.9300,162.5000,-28.9800,130.0000,6475.38721388156,7,6
23414,32,111,1-32-2021-111-04,4,2,1,1,Event Record 1,1,4001,0,1,9997.0000,1,300.0000,-19.3200,300.0000,-6.4400,170.0000,7168.08566583757,7,6
21228,33,6,1-33-2021-006-04,4,2,1,1,Frontal / Rear Crash (Record 1),1,1026,0,1,9997.0000,1,9997.0000,-28.0140,185.0000,-0.9660,187.5000,253.829022236381,12,6
22921,27,68,1-27-2021-068-03,3,1,1,1,Non-Deployment,1,13462,0,97,9997.0000,1,210.0000,997.0000,9997.0000,997.0000,9997.0000,78.2880107634812,3,6
22921,27,68,1-27-2021-068-03,3,2,1,2,Record 2,2,7290,0,2,0.9500,1,156.0000,-17.7100,156.0000,0.0000,114.0000,78.2880107634812,3,6
22921,27,68,1-27-2021-068-03,3,2,1,1,Record 1,1,7290,0,1,9997.0000,1,152.0000,16.1000,152.0000,-1.6100,122.0000,78.2880107634812,3,6
23006,27,70,1-27-2021-070-04,4,1,1,2,Event Record 2,97,5774,0,1,9997.0000,1,9997.0000,-1.6100,77.5000,0.0000,292.5000,553.028795357828,3,6
23006,27,70,1-27-2021-070-04,4,1,1,1,Event Record 1,1,11293,0,1,9997.0000,1,9997.0000,-35.4200,300.0000,-11.2700,295.0000,553.028795357828,3,6
23200,27,76,1-27-2021-076-08,8,1,1,1,Deployment,1,39589,0,97,9997.0000,1,160.0000,-39.6382,160.0000,997.0000,9997.0000,42.4041755386808,3,6
23200,27,76,1-27-2021-076-08,8,1,1,2,Non-Deployment,95,39559,0,97,9997.0000,1,97.5000,-0.1932,97.5000,997.0000,9997.0000,42.4041755386808,3,6
23248,27,77,1-27-2021-077-03,3,1,1,1,Event Record 1,97,5868,0,1,9997.0000,1,9997.0000,9.6600,65.0000,1.6100,70.0000,60.9211857981574,3,6
23248,27,77,1-27-2021-077-03,3,1,1,2,Event Record 2,2,7517,0,1,9997.0000,1,9997.0000,-9.6600,300.0000,1.6100,195.0000,60.9211857981574,3,6
23353,27,79,1-27-2021-079-03,3,1,1,2,Second Record,1,9234,0,1,9997.0000,1,277.5000,-28.0140,9997.0000,997.0000,9997.0000,64.8895848708932,3,6
23353,27,79,1-27-2021-079-03,3,1,1,1,First Record,95,9234,1,2,0.7240,1,285.0000,-30.0104,9997.0000,997.0000,9997.0000,64.8895848708932,3,6
23427,27,82,1-27-2021-082-03,3,1,1,1,Event Record 1,1,5760,0,1,9997.0000,1,9997.0000,-9.6600,72.0000,0.0000,18.0000,64.3839500916094,3,6
23427,27,82,1-27-2021-082-03,3,2,1,1,Most Recent Event,1,3257,0,1,9995.0000,1,9997.0000,-4.0250,74.0000,-6.9230,84.0000,64.3839500916094,3,6
21379,28,24,1-28-2021-024-07,7,1,1,1,Frontal / Rear Crash (Record 1),95,10805,0,2,0.5000,1,9997.0000,-18.9980,300.0000,-14.9730,300.0000,365.127493667201,3,6
21379,28,24,1-28-2021-024-07,7,1,1,2,Frontal / Rear Crash (Record 2),1,10805,0,1,9997.0000,1,9997.0000,-18.0320,245.0000,9.9820,245.0000,365.127493667201,3,6
21379,28,24,1-28-2021-024-07,7,1,1,4,Rollover (Record 2),2,10805,0,1,9997.0000,1,9997.0000,-14.0070,300.0000,997.0000,9997.0000,365.127493667201,3,6
21379,28,24,1-28-2021-024-07,7,1,1,3,Rollover (Record 1),2,10805,1,2,1.5000,1,9997.0000,-6.9230,300.0000,997.0000,9997.0000,365.127493667201,3,6
22506,28,51,1-28-2021-051-07,7,1,1,1,Event Record 1,97,9936,0,1,9997.0000,1,9997.0000,-1.6100,88.0000,-8.0500,74.0000,47.1618488505364,3,6
22506,28,51,1-28-2021-051-07,7,1,1,2,Event Record 2,1,16254,0,2,9997.0000,1,9997.0000,-19.3200,188.0000,-14.4900,188.0000,47.1618488505364,3,6
22506,28,51,1-28-2021-051-07,7,1,1,3,Event Record 3,2,16254,0,3,1.4900,1,9997.0000,-14.4900,132.0000,-4.8300,132.0000,47.1618488505364,3,6
22518,28,53,1-28-2021-053-10,10,1,1,1,Non-Deployment,2,23122,0,97,9997.0000,1,320.0000,997.0000,9997.0000,997.0000,9997.0000,135.145685637384,3,6
22593,28,54,1-28-2021-054-04,4,1,1,1,First Record,1,3074,0,1,9997.0000,1,9997.0000,-0.9660,80.0000,997.0000,9997.0000,382.024358061221,3,6
22594,28,55,1-28-2021-055-02,2,1,1,2,Event Record 2,1,10485,0,2,3.0000,1,9997.0000,-51.5200,272.0000,6.4400,250.0000,41.7224731798548,3,6
22594,28,55,1-28-2021-055-02,2,1,1,1,Event Record 1,95,10485,0,1,9997.0000,1,9997.0000,-9.6600,128.0000,-4.8300,96.0000,41.7224731798548,3,6
22682,28,56,1-28-2021-056-07,7,1,1,1,First Record,1,16831,0,1,9997.0000,1,9997.0000,-1.0304,300.0000,-1.6261,300.0000,94.3236977010729,3,6
22766,28,59,1-28-2021-059-09,9,1,1,1,Deployment,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,102.363128837394,3,6
22848,28,60,1-28-2021-060-07,7,1,1,1,Event Record 1,1,14214,0,1,9997.0000,1,9997.0000,-12.8800,300.0000,3.2200,232.5000,132.645893408443,3,6
22926,28,64,1-28-2021-064-09,9,1,1,2,1st Prior Event,1,20669,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.7170152070524,3,6
22926,28,64,1-28-2021-064-09,9,1,1,1,Most Recent Event,95,20669,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.7170152070524,3,6
23273,28,73,1-28-2021-073-04,4,1,1,1,Event Record 1,1,3683,0,1,9997.0000,1,9997.0000,-4.8300,38.0000,-1.6100,136.0000,39.3854945609915,3,6
23274,28,74,1-28-2021-074-06,6,2,1,1,First Record,1,16377,0,1,9997.0000,1,9997.0000,11.9140,300.0000,21.7511,300.0000,47.2659314025208,3,6
23314,28,76,1-28-2021-076-03,3,1,1,1,Event Record 1,1,3050,0,1,9997.0000,1,9997.0000,-11.2700,170.0000,-9.6600,156.0000,46.7688147475126,3,6
20387,29,2,1-29-2021-002-05,5,2,1,3,Record 3,97,8451,0,1,0.0000,1,102.5000,-10.0000,102.5000,5.0000,72.5000,134.852049800159,2,6
20387,29,2,1-29-2021-002-05,5,2,1,2,Record 2,1,10387,0,1,0.0000,1,300.0000,-20.0000,300.0000,12.0000,82.5000,134.852049800159,2,6
20387,29,2,1-29-2021-002-05,5,2,1,1,"Record 1, Most Recent",95,10387,1,2,0.3250,1,300.0000,-8.0000,300.0000,-1.0000,62.5000,134.852049800159,2,6
20554,29,6,1-29-2021-006-03,3,1,1,1,Most Recent Event,2,9572,0,97,9997.0000,1,9997.0000,-16.2610,156.5000,997.0000,9997.0000,91.6862204686129,2,6
20554,29,6,1-29-2021-006-03,3,1,1,2,1st Prior Event,2,9572,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,91.6862204686129,2,6
20554,29,6,1-29-2021-006-03,3,1,1,3,2nd Prior Event,95,9572,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,91.6862204686129,2,6
20742,29,10,1-29-2021-010-03,3,1,1,1,Frontal / Rear Crash (Record 1),1,2460,0,1,9997.0000,1,9997.0000,-24.9550,200.0000,3.0590,145.0000,50.8675321198567,2,6
21966,29,41,1-29-2021-041-07,7,2,1,1,Event Record 1,1,13831,0,1,9997.0000,1,9997.0000,-8.0500,176.0000,-4.8300,116.0000,641.952970441435,2,6
22139,33,14,1-33-2021-014-06,6,1,1,1,First Record,1,13333,0,1,0.0000,1,9997.0000,-12.2521,300.0000,997.0000,9997.0000,172.252282703147,12,6
23111,33,18,1-33-2021-018-03,3,1,1,1,First Record,1,10129,0,1,9997.0000,1,9997.0000,-4.3309,300.0000,-1.4812,294.0000,112.678768363898,12,6
